Del 1;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Vindkraftsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Att//SN//mark//2 människor//NN|UTR|PLU|IND|NOM//nsubj//2 känner//VB|PRS|AKT//csubj//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//2 störda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//2 av//PP//case//6 ljudet//NN|NEU|SIN|DEF|NOM//obl//2 från//PP//case//8 vindkraftverk//NN|NEU|PLU|IND|NOM//obl//2 behöver//VB|PRS|AKT//csubj//20 inte//AB//advmod//9 bero//VB|INF|AKT//compound:prt//9 på//PP//mark//15 att//SN//mark//15 de//DT|UTR/NEU|PLU|DEF//nsubj//15 använda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//9 riktvärdena//NN|NEU|PLU|DEF|NOM//obj//15 är//VB|PRS|AKT//cop//20 för//AB//advmod//20 högt//AB|POS//advmod//20 satta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//20 .//MAD//punct//20
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//25 kan//VB|PRS|AKT//aux//25 också//AB//advmod//25 förklaras//VB|INF|SFO//parataxis//20 av//PP//case//27 osäkerheter//NN|UTR|PLU|IND|NOM//obl:agent//25 som//HP|-|-|-//nsubj//29 finns//VB|PRS|SFO//acl:relcl//27 i//PP//case//31 ljudberäkningarna//NN|UTR|PLU|DEF|NOM//obl//29 .//MAD//punct//25
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Ljudnivån//NN|UTR|SIN|DEF|NOM//nsubj//39 kan//VB|PRS|AKT//aux//39 av//PP//case//37 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 skäl//NN|NEU|PLU|IND|NOM//obl//39 vara//VB|INF|AKT//cop//39 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//25 och//KN//cc//45 i//PP//case//42 praktiken//NN|UTR|SIN|DEF|NOM//obl//45 alltså//AB//advmod//45 mer//AB|KOM//advmod//45 störande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//39 än//KN//mark//49 vad//HP|NEU|SIN|IND//obj//49 beräkningarna//NN|UTR|PLU|DEF|NOM//nsubj//49 ger//VB|PRS|AKT//advcl//45 vid//PP//case//51 handen//NN|UTR|SIN|DEF|NOM//obl//49 .//MAD//punct//25
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Osäkerhet//NN|UTR|SIN|IND|NOM//nsubj//1 finns//VB|PRS|SFO//ROOT//1 såväl//KN//advmod//1 i//PP//case//4 mätningarna//NN|UTR|PLU|DEF|NOM//obl//1 av//PP//case//7 det//DT|NEU|SIN|DEF//det//7 ljud//NN|NEU|SIN|IND|NOM//nmod//4 som//HP|-|-|-//obj//11 ett//DT|NEU|SIN|IND//det//10 vindkraftverk//NN|NEU|SIN|IND|NOM//nsubj//11 avger//VB|PRS|AKT//acl:relcl//7 (//PAD//punct//11 källstyrkan//NN|UTR|SIN|IND|NOM//obj//11 )//PAD//punct//11 som//HP|-|-|-//case//17 i//PP//case//17 beräkningarna//NN|UTR|PLU|DEF|NOM//obl//11 av//PP//mark//22 hur//HA//advmod//22 detta//DT|NEU|SIN|DEF//det//21 ljud//NN|NEU|SIN|IND|NOM//nsubj//22 sprider//VB|PRS|AKT//acl//17 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//22 och//KN//cc//25 uppfattas//VB|INF|SFO//conj//22 av//PP//case//27 människor//NN|UTR|PLU|IND|NOM//obl:agent//25 .//MAD//punct//1
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;I//PP//case//30 remissyttrandet//NN|NEU|SIN|DEF|NOM//obl//1 från//PP//case//32 Avdelningen//NN|UTR|SIN|DEF|NOM//nmod//30 för//PP//case//34 byggnadsteknik//NN|UTR|SIN|IND|NOM//nmod//32 vid//PP//case//37 Tekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//37 högskolan//NN|UTR|SIN|DEF|NOM//nmod//34  //_SP////37 framförs//VB|PRS|SFO//conj//1 sammanfattningsvis//AB//advmod//39 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//39 .//MAD//punct//1
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Den//DT|UTR|SIN|DEF//det//1 källstyrka//NN|UTR|SIN|IND|NOM//nsubj//14 som//HP|-|-|-//nsubj:pass//3 redovisas//VB|PRS|SFO//acl:relcl//1 av//PP//case//5 tillverkaren//NN|UTR|SIN|DEF|NOM//obl//3 för//PP//case//9 en//DT|UTR|SIN|IND//det//9 viss//JJ|POS|UTR|SIN|IND|NOM//amod//9 typ//NN|UTR|SIN|IND|NOM//obl//3 av//PP//case//11 vindkraftverk//NN|NEU|PLU|IND|NOM//nmod//9 är//VB|PRS|AKT//cop//14 ofta//AB|POS//advmod//14 resultatet//NN|NEU|SIN|DEF|NOM//dislocated//24 från//PP//case//18 en//DT|UTR|SIN|IND//det//18 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 mätning//NN|UTR|SIN|IND|NOM//nmod//14 på//PP//case//21 ett//DT|NEU|SIN|IND//det//21 aggregat//NN|NEU|SIN|IND|NOM//nmod//18 .//MAD//punct//14
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//24 gör//VB|PRS|AKT//ROOT//24 att//SN//mark//28 precisionen//NN|UTR|SIN|DEF|NOM//nsubj//28 är//VB|PRS|AKT//cop//28 låg//JJ|POS|UTR|SIN|IND|NOM//ccomp//24 .//MID//punct//24
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 finns//VB|PRS|SFO//parataxis//24 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//31 mätmetoder//NN|UTR|PLU|IND|NOM//nsubj//31 (//PAD//punct//33 dansk//JJ|POS|UTR|SIN|IND|NOM//amod//36 praxis//NN|UTR|SIN|IND|NOM//appos//33 )//PAD//punct//36 som//HP|-|-|-//nsubj//40 systematiskt//AB|POS//advmod//40 underskattar//VB|PRS|AKT//acl:relcl//36 källstyrkan//NN|UTR|SIN|DEF|NOM//obj//40 .//MAD//punct//33
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Även//AB//mark//48 om//SN//fixed//43 källstyrkan//NN|UTR|SIN|DEF|NOM//nsubj//48 är//VB|PRS|AKT//cop//48 rätt//AB//advmod//48 mätt//PC|PRF|NEU|SIN|IND|NOM//advcl//53 behöver//VB|PRS|AKT//cop//53 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//53 inte//AB//advmod//53 vara//VB|INF|AKT//cop//53 relevant//JJ|POS|UTR|SIN|IND|NOM//nsubj//31 för//PP//case//56 de//DT|UTR/NEU|PLU|DEF//det//56 förhållanden//NN|NEU|PLU|IND|NOM//obl//53 som//HP|-|-|-//nsubj//58 råder//VB|PRS|AKT//acl:relcl//56 på//PP//case//60 lokaliseringsplatsen//NN|UTR|SIN|DEF|NOM//obl//58 .//MAD//punct//31
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//63 finns//VB|PRS|SFO//parataxis//31 erfarenheter//NN|UTR|PLU|IND|NOM//nsubj//63 som//HP|-|-|-//nsubj//66 indikerar//VB|PRS|AKT//acl:relcl//64 att//SN//mark//84 nivåförhöjningar//NN|UTR|PLU|IND|NOM//nsubj//84 i//PP//case//70 terrängen//NN|UTR|SIN|DEF|NOM//nmod//68 ,//MID//punct//73 som//HP|-|-|-//nsubj//73 medför//VB|PRS|AKT//acl:relcl//68 att//SN//mark//76 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//76 blåser//VB|PRS|AKT//ccomp//73 in//PL//compound:prt//76 snett//AB|POS//obj//76 underifrån//AB//advmod//76 mot//PP//case//81 aggregatet//NN|NEU|SIN|DEF|NOM//obl//76 ,//MID//punct//68 kan//VB|PRS|AKT//aux//84 leda//VB|INF|AKT//ccomp//66 till//PP//case//87 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//87 ljudnivå//NN|UTR|SIN|IND|NOM//obl//84 .//MID//punct//63
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Ett//DT|NEU|SIN|IND//det//91 annat//JJ|POS|NEU|SIN|IND|NOM//amod//91 osäkerhetsmoment//NN|NEU|SIN|IND|NOM//appos//63 är//VB|PRS|AKT//cop//91 hur//HA//advmod//101 samverkan//NN|UTR|SIN|IND|NOM//nsubj//101 mellan//PP//case//97 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//97 aggregat//NN|NEU|PLU|IND|NOM//nmod//94 i//PP//case//100 en//DT|UTR|SIN|IND//det//100 grupp//NN|UTR|SIN|IND|NOM//nmod//97 påverkar//VB|PRS|AKT//csubj//91 ljudalstringen//NN|UTR|SIN|DEF|NOM//nsubj//101 .//MAD//punct//31
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Tillförlitligheten//NN|UTR|SIN|DEF|NOM//nsubj//9 hos//PP//case//3 den//DT|UTR|SIN|DEF//det//3 modell//NN|UTR|SIN|IND|NOM//nmod//0 för//PP//case//5 ljudutbredning//NN|UTR|SIN|IND|NOM//nmod//3 som//HP|-|-|-//nsubj:pass//7 används//VB|PRS|SFO//acl:relcl//5 är//VB|PRS|AKT//cop//9 osäker//JJ|POS|UTR|SIN|IND|NOM//ROOT//9 för//PP//case//12 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 fall//NN|NEU|PLU|IND|NOM//obl//9 än//KN//case//15 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 aggregat//NN|NEU|PLU|IND|NOM//nmod//12 på//PP//case//18 plan//JJ|POS|UTR|SIN|IND|NOM//nmod//18 mark//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//9
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;De//DT|UTR/NEU|PLU|DEF//det//21 bullerberäkningar//NN|UTR|PLU|IND|NOM//nsubj//26 som//HP|-|-|-//nsubj:pass//23 utförs//VB|PRS|SFO//acl:relcl//21 i//PP//case//25 Sverige//PM|NOM//obl//23 ger//VB|PRS|AKT//parataxis//9 ofta//AB|POS//advmod//26 en//DT|UTR|SIN|IND//det//29 underskattning//NN|UTR|SIN|IND|NOM//obj//26 av//PP//case//31 ljudnivån//NN|UTR|SIN|DEF|NOM//nmod//29 .//MAD//punct//26
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;En//DT|UTR|SIN|IND//det//34 orsak//NN|UTR|SIN|IND|NOM//appos//26 till//PP//case//36 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//34 är//VB|PRS|AKT//cop//34 att//SN//mark//45 de//DT|UTR/NEU|PLU|DEF//det//40 data//NN|NEU|PLU|IND|NOM//nsubj//45 som//HP|-|-|-//nsubj:pass//42 redovisas//VB|PRS|SFO//acl:relcl//40 av//PP//case//44 tillverkare//NN|UTR|PLU|IND|NOM//obl:agent//42 avser//VB|PRS|AKT//csubj//34 mycket//AB|POS//advmod//47 slät//JJ|POS|UTR|SIN|IND|NOM//amod//48 mark//NN|UTR|SIN|IND|NOM//obj//45 och//KN//cc//53 därför//HA//advmod//53 inte//AB//advmod//53 är//VB|PRS|AKT//cop//53 representativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//45 för//PP//case//57 exempelvis//AB//advmod//57 en//DT|UTR|SIN|IND//det//57 plats//NN|UTR|SIN|IND|NOM//obl//53 med//PP//case//59 träd//NN|NEU|PLU|IND|NOM//nmod//57 och//KN//cc//61 buskar//NN|UTR|PLU|IND|NOM//conj//59 .//MAD//punct//26
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;En//DT|UTR|SIN|IND//det//65 annan//JJ|POS|UTR|SIN|IND|NOM//amod//65 orsak//NN|UTR|SIN|IND|NOM//appos//26 är//VB|PRS|AKT//cop//65 att//SN//mark//73 det//DT|NEU|SIN|DEF//det//69 beräkningsprogram//NN|NEU|SIN|IND|NOM//nsubj//73 som//HP|-|-|-//nsubj:pass//72 vanligen//AB//advmod//72 används//VB|PRS|SFO//acl:relcl//69 har//VB|PRS|AKT//csubj//65 ett//DT|NEU|SIN|IND//det//75 värde//NN|NEU|SIN|IND|NOM//obj//73 för//PP//case//77 luftabsorption//NN|UTR|SIN|IND|NOM//obl//73 som//HP|-|-|-//nsubj//81 inte//AB//advmod//81 är//VB|PRS|AKT//cop//81 relevant//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//77 för//PP//case//84 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 förhållanden//NN|NEU|PLU|IND|NOM//obl//81 .//MAD//punct//26
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Institutionen//NN|UTR|SIN|DEF|NOM//nsubj//12 för//PP//case//2 geovetenskaper//NN|UTR|PLU|IND|NOM//nmod//0 (//PAD//punct//2 tidigare//AB|KOM//advmod//5 Meteorologiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 institutionen//NN|UTR|SIN|DEF|NOM//appos//2 )//PAD//punct//2 vid//PP//case//10 Uppsala//PM|GEN//nmod//10 Universitet//NN|NEU|SIN|IND|NOM//nmod//2  //_SP////10 pekar//VB|PRS|AKT//ROOT//12 i//PP//case//15 sitt//PS|NEU|SIN|DEF//nmod:poss//15 remissyttrande//NN|NEU|SIN|IND|NOM//obl//12 på//PP//mark//23 att//SN//mark//23 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 temperatur-//NN|UTR|-|-|SMS//nsubj//23 och//KN//cc//21 vindförhållanden//NN|NEU|PLU|IND|NOM//conj//19 kan//VB|PRS|AKT//aux//23 ge//VB|INF|AKT//advcl//12 skillnader//NN|UTR|PLU|IND|NOM//obj//23 i//PP//case//28 den//DT|UTR|SIN|DEF//det//28 uppmätta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//28 ljudnivån//NN|UTR|SIN|DEF|NOM//obl//23 på//PP//case//31 20//RG|NOM//nummod//31 dBA//NN|AN//nmod//28 i//PP//case//34 samma//DT|UTR/NEU|SIN/PLU|IND//det//34 mätpunkt//NN|UTR|SIN|IND|NOM//obl//23 .//MAD//punct//12
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Vidare//AB|KOM//advmod//37 framhålls//VB|PRS|SFO//parataxis//12 att//SN//mark//44 kanalisering//NN|UTR|SIN|IND|NOM//nsubj//44 av//PP//case//41 vinden//NN|UTR|SIN|DEF|NOM//nmod//39 längs//PP//case//43 dalgångar//NN|UTR|PLU|IND|NOM//nmod//39 ger//VB|PRS|AKT//ccomp//37 speciella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 ljudutbredningsförhållanden//NN|NEU|PLU|IND|NOM//obj//44 .//MAD//punct//12
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;De//DT|UTR/NEU|PLU|DEF//nsubj//1 använda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//csubj//5 modellerna//NN|UTR|PLU|DEF|NOM//obj//1 är//VB|PRS|AKT//cop//5 speciellt//AB|POS//advmod//5 olämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//5 för//PP//mark//8 att//IE//mark//8 beräkna//VB|INF|AKT//acl//5 ljudspridningen//NN|UTR|SIN|DEF|NOM//obj//8 över//PP//case//11 vattenytor//NN|UTR|PLU|IND|NOM//nmod//9 .//MAD//punct//5
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;I//PP//case//14 remissyttrandet//NN|NEU|SIN|DEF|NOM//obl//19 från//PP//case//16 Institutionen//NN|UTR|SIN|DEF|NOM//nmod//14 för//PP//case//18 geovetenskaper//NN|UTR|PLU|IND|NOM//nmod//16 sägs//VB|PRS|SFO//conj//5 att//SN//mark//28 ljudspridningen//NN|UTR|SIN|DEF|NOM//nsubj//28 utefter//PP//case//23 vattnet//NN|NEU|SIN|DEF|NOM//nmod//21 i//PP//case//26 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 fall//NN|NEU|PLU|IND|NOM//nmod//21 kan//VB|PRS|AKT//aux//28 medföra//VB|INF|AKT//ccomp//19 att//SN//mark//32 uppmätta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//31 värden//NN|NEU|PLU|IND|NOM//nsubj//32 blir//VB|PRS|AKT//ccomp//28 10–15//RG|NOM//nummod//34 dBA//NN|AN//obj//32 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//32 än//KN//mark//37 beräknat//PC|PRF|NEU|SIN|IND|NOM//acl//35 enligt//PP//case//40 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//40 modell//NN|UTR|SIN|IND|NOM//obl//37 .//MAD//punct//5 .//MAD//punct//45
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid; //_SP////42 Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//45 händer//VB|PRS|AKT//parataxis//5 speciellt//AB|POS//advmod//45 i//PP//case//48 vindförhållanden//NN|NEU|PLU|IND|NOM//obl//45 som//HP|-|-|-//mark//51 periodvis//AB//advmod//51 råder//VB|PRS|AKT//acl:relcl//45 kring//PP//case//53 Östersjön//PM|NOM//obl//51 .//MAD//punct//45
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Även//AB//advmod//59 i//PP//case//59 mindre//AB|KOM//advmod//58 extrema//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 fall//NN|NEU|PLU|IND|NOM//obl//61 så//KN//advmod//61 hörs//VB|PRS|SFO//parataxis//45 ljud//NN|NEU|PLU|IND|NOM//nsubj:pass//61 mycket//AB|POS//advmod//64 längre//AB|KOM//advmod//61 utefter//PP//case//67 en//DT|UTR|SIN|IND//det//67 vattenyta//NN|UTR|SIN|IND|NOM//obl//61 än//KN//mark//70 en//DT|UTR|SIN|IND//det//70 landyta//NN|UTR|SIN|IND|NOM//nmod//67 .//MAD//punct//45
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Avdelningen//NN|UTR|SIN|DEF|NOM//nsubj//6 för//PP//case//2 miljömedicin//NN|UTR|SIN|IND|NOM//nmod//0 vid//PP//case//5 Göteborgs//PM|GEN//nmod:poss//5 universitet//NN|NEU|SIN|IND|NOM//nmod//2 anför//VB|PRS|AKT//ROOT//6 i//PP//case//9 sitt//PS|NEU|SIN|DEF//nmod:poss//9 remissyttrande//NN|NEU|SIN|IND|NOM//obl//6 att//SN//mark//16 dBA//PM|NOM//nsubj//16 är//VB|PRS|AKT//cop//16 ett//DT|NEU|SIN|IND//det//16 alltför//AB//advmod//15 oprecist//JJ|POS|NEU|SIN|IND|NOM//amod//16 mått//NN|NEU|SIN|IND|NOM//conj//6 för//PP//mark//19 att//IE//mark//19 bedöma//VB|INF|AKT//advcl//6 störningsrisken//NN|UTR|SIN|DEF|NOM//obj//19 .//MAD//punct//6
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Experimentella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 försök//NN|NEU|PLU|IND|NOM//nsubj//24 visar//VB|PRS|AKT//parataxis//6 att//SN//mark//31 samma//DT|UTR/NEU|SIN/PLU|IND//det//28  //_SP////26 dBA-nivå//NN|UTR|SIN|IND|NOM//nsubj//31  //_SP////28 kan//VB|PRS|AKT//aux//31 störa//VB|INF|AKT//ccomp//24 olika//AB//advmod//33 mycket//AB|POS//advmod//34 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//31 på//PP//case//38 ljudets//NN|NEU|SIN|DEF|GEN//nmod:poss//38 akustiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 karaktäristika//NN|NEU|PLU|IND|NOM//obl//31 .//MAD//punct//6
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Ett//DT|NEU|SIN|IND//det//43 jämnt//JJ|POS|NEU|SIN|IND|NOM//advmod//42 lågfrekvent//JJ|POS|NEU|SIN|IND|NOM//amod//43 brus//NN|NEU|SIN|IND|NOM//nsubj//46 är//VB|PRS|AKT//cop//46 minst//AB|SUV//advmod//46 störande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 .//MAD//punct//46
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//49 verk//NN|NEU|PLU|IND|NOM//nsubj//56 kan//VB|PRS|AKT//aux//56 ,//MID//punct//56 trots//PP//mark//56 att//SN//mark//56 en//DT|UTR|SIN|IND//det//55 mätare//NN|UTR|SIN|IND|NOM//nsubj//56 visar//VB|PRS|AKT//parataxis//6 samma//DT|UTR/NEU|SIN/PLU|IND//amod//59  //_SP////57 dBA-värde//NN|NEU|SIN|IND|NOM//obj//56 ,//MID//punct//62  //_SP////60 låta//VB|INF|AKT//conj//56 ganska//AB//advmod//64 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//62 .//MAD//punct//6
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;En//DT|UTR|SIN|IND//det//2 annan//JJ|POS|UTR|SIN|IND|NOM//amod//2 fråga//NN|UTR|SIN|IND|NOM//ROOT//2 som//HP|-|-|-//obl//6 utredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//6 har//VB|PRS|AKT//aux//6 uppmärksammats//VB|SUP|SFO//acl:relcl//2 på//PL//case//3 från//PP//case//10 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//10 platser//NN|UTR|PLU|IND|NOM//obl//6 i//PP//case//12 landet//NN|NEU|SIN|DEF|NOM//nmod//10 är//VB|PRS|AKT//cop//2 att//SN//mark//21 ljud//NN|NEU|PLU|IND|NOM//nsubj//21 från//PP//case//17 vindkraftverk//NN|NEU|PLU|IND|NOM//nmod//15 vid//PP//case//20 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 tillfällen//NN|NEU|PLU|IND|NOM//nmod//15 hörs//VB|PRS|SFO//ccomp//13 inomhus//AB//compound:prt//21 ,//MID//punct//21 samtidigt//AB//mark//26 som//HA//mark//26 vindkraftverket//NN|NEU|SIN|DEF|NOM//advcl//30 på//PP//case//29 samma//DT|UTR/NEU|SIN/PLU|IND//det//29 plats//NN|UTR|SIN|IND|NOM//nmod//26 hörs//VB|PRS|SFO//conj//21 betydligt//AB//advmod//32 mindre//AB|KOM//advmod//30 eller//KN//cc//34 inte//AB//conj//32 alls//AB//advmod//30 utomhus//AB//advmod//30 .//MAD//punct//2
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Hypoteser//NN|UTR|PLU|IND|NOM//nsubj:pass//40 har//VB|PRS|AKT//aux//40 förts//VB|SUP|SFO//parataxis//2 fram//PL//advmod//40 om//PP//mark//46 att//SN//mark//46 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//46 kan//VB|PRS|AKT//aux//46 bero//VB|INF|AKT//advcl//40 på//PP//mark//55 att//SN//mark//55 stomljud//NN|NEU|PLU|IND|NOM//nsubj:pass//55 i//PP//case//53 ett//DT|NEU|SIN|IND//det//53 vindkraftverks//NN|NEU|SIN|IND|GEN//amod//53 fundament//NN|NEU|SIN|IND|NOM//nmod//49 kan//VB|PRS|AKT//aux//55 ledas//VB|INF|SFO//advcl//46 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 sträckor//NN|UTR|PLU|IND|NOM//obj//55 via//PP//case//59 grundvattnet//NN|NEU|SIN|DEF|NOM//obl//55 och//KN//cc//63 genom//PP//case//63 tjälad//PC|PRF|UTR|SIN|IND|NOM//amod//63 jord//NN|UTR|SIN|IND|NOM//conj//59 .//MAD//punct//40
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;8.1.3//RG|NOM//nummod//66 Överväganden//NN|NEU|PLU|IND|NOM//parataxis//40 och//KN//cc//68 förslag//NN|NEU|PLU|IND|NOM//conj//66
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Som//HA//advmod//1 framgår//VB|PRS|AKT//advcl//7 av//PP//case//3 den//DT|UTR|SIN|DEF//obl//1 i//PP//case//6 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 avsnitt//NN|NEU|SIN|IND|NOM//obl//7 lämnade//VB|PRT|AKT//advcl//9 redovisningen//NN|UTR|SIN|DEF|NOM//obj//7 finns//VB|PRS|SFO//ROOT//9 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 osäkerheter//NN|UTR|PLU|IND|NOM//nsubj//9 när//HA//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//12 gäller//VB|PRS|AKT//fixed//12 att//IE//mark//16 beräkna//VB|INF|AKT//advcl//9 och//KN//cc//18 bedöma//VB|INF|AKT//conj//16 vilka//HD|UTR/NEU|PLU|IND//det//20 ljudstörningar//NN|UTR|PLU|IND|NOM//obj//18 som//HP|-|-|-//nsubj:pass//23 kan//VB|PRS|AKT//aux//23 orsakas//VB|INF|SFO//acl:relcl//20 av//PP//case//25 vindkraftverk//NN|NEU|PLU|IND|NOM//obl:agent//23 och//KN//cc//29 hur//HA//advmod//29 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 varierar//VB|PRS|AKT//conj//16 mellan//PP//case//32 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 typer//NN|UTR|PLU|IND|NOM//obl//29 av//PP//case//34 områden//NN|NEU|PLU|IND|NOM//nmod//32 .//MAD//punct//32
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Mät-//NN|-|-|-|SMS//nsubj//39 och//KN//cc//38 beräkningsmetoderna//NN|UTR|PLU|DEF|NOM//conj//36 behöver//VB|PRS|AKT//conj//9 förfinas//VB|INF|SFO//xcomp//39 .//MAD//punct//39
8.1 Ljudstörningar / Naturvårdsverkets riktvärden för buller nattetid;Vi//PN|UTR|PLU|DEF|SUB//nsubj//43 gör//VB|PRS|AKT//parataxis//39 dock//AB//advmod//43 bedömningen//NN|UTR|SIN|DEF|NOM//obj//43 att//SN//mark//52 de//DT|UTR/NEU|PLU|DEF//det//48 riktvärden//NN|NEU|PLU|IND|NOM//nsubj//52 som//HP|-|-|-//nsubj:pass//51 nu//AB//advmod//51 tillämpas//VB|PRS|SFO//acl:relcl//48 innebär//VB|PRS|AKT//acl//45 i//PP//case//57 stort//AB//fixed//53 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//53 acceptabla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 ljudnivåer//NN|UTR|PLU|IND|NOM//obl//52 .//MAD//punct//39
