Mobil med bil;Ett//DT|NEU|SIN|IND//det//2 nytt//JJ|POS|NEU|SIN|IND|NOM//amod//2 synsätt//NN|NEU|SIN|IND|NOM//ROOT//2 på//PP//case//4 bilstöd//NN|NEU|SIN|IND|NOM//nmod//2 och//KN//cc//6 färdtjänst//NN|UTR|SIN|IND|NOM//conj//4
Teknisk rapport från huvudundersökning;Informationsbrevet//NN|NEU|SIN|DEF|NOM//nsubj//27 informerade//VB|PRT|AKT//parataxis//2 också//AB//advmod//27 om//PP//mark//32 att//SN//mark//32 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//32 hämtas//VB|PRS|SFO//advcl//27 från//PP//case//34 kommunen//NN|UTR|SIN|DEF|NOM//obl//32 där//HA//advmod//37 resenären//NN|UTR|SIN|DEF|NOM//nsubj//37 bor//VB|PRS|AKT//acl:relcl//34 och//KN//cc//40 vilka//HD|UTR/NEU|PLU|IND//det//40 uppgifter//NN|UTR|PLU|IND|NOM//conj//34 som//HP|-|-|-//nsubj:pass//42 hämtas//VB|PRS|SFO//acl:relcl//40 och//KN//cc//47 att//SN//mark//47 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 är//VB|PRS|AKT//cop//47 frivilligt//JJ|POS|NEU|SIN|IND|NOM//advmod//40 att//IE//mark//49 deltaga//VB|INF|AKT//acl//40 .//MAD//punct//27
Teknisk rapport från huvudundersökning;(//PAD//punct//52 Se//VB|IMP|AKT//parataxis//27 bilaga//NN|UTR|SIN|IND|NOM//obj//52 1//RG|NOM//nummod//53 .//MAD//punct//52 )//PAD//punct//27
Teknisk rapport från huvudundersökning;För//PP//mark//5 att//SN//fixed//0 SCB//PM|NOM//nsubj//5 ska//VB|PRS|AKT//aux//5 kunna//VB|INF|AKT//aux//5 lämna//VB|INF|AKT//advcl//14 ut//PL//compound:prt//5 ett//DT|NEU|SIN|IND//det//8 datamaterial//NN|NEU|SIN|IND|NOM//obj//5 och//KN//cc//10 ///MID//conj//8 eller//KN//cc//12 frågeblanketter//NN|UTR|PLU|IND|NOM//conj//10 så//AB//advmod//5 krävs//VB|PRS|SFO//ROOT//14 ”//PM|NOM//punct//14 informerat//VB|SUP|AKT//amod//17 samtycke//NN|NEU|SIN|IND|NOM//nmod//18 ”//PAD//nsubj:pass//14 av//PP//case//20 uppgiftslämnarna//NN|UTR|PLU|DEF|NOM//nmod//18 .//MAD//punct//18
Teknisk rapport från huvudundersökning;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 innebär//VB|PRS|AKT//conj//14 att//SN//punct//23 de//PN|UTR/NEU|PLU|DEF|SUB//dep//24 genom//PP//mark//28 att//IE//mark//28 besvara//VB|INF|AKT//acl//25 blanketten//NN|UTR|SIN|DEF|NOM//obj//28 och//KN//cc//32 att//IE//mark//32 skicka//VB|INF|AKT//conj//28 in//PL//compound:prt//32 den//PN|UTR|SIN|DEF|SUB/OBJ//det//35 godkänner//VB|PRS|AKT//obj//32 att//SN//mark//39 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//38 svar//NN|NEU|PLU|IND|NOM//nsubj:pass//39 kompletteras//VB|PRS|SFO//ccomp//35 med//PP//case//42 de//DT|UTR/NEU|PLU|DEF//det//42 registervariabler//NN|UTR|PLU|IND|NOM//obl//39 och//KN//cc//44 behandlas//VB|PRS|SFO//conj//39 på//PP//case//47 det//DT|NEU|SIN|DEF//det//47 sätt//NN|NEU|SIN|IND|NOM//obl//44 som//HP|-|-|-//obl//50 informationsbrevet//NN|NEU|SIN|DEF|NOM//nsubj//50 informerar//VB|PRS|AKT//acl:relcl//47 om//PP//case//50 .//MAD//punct//25
Teknisk rapport från huvudundersökning;Kopplingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 till//PP//case//2 personuppgifterna//NN|UTR|PLU|DEF|NOM//nmod//0 tas//VB|PRS|SFO//ROOT//3 bort//PL//advmod//3 tre//RG|NOM//nummod//6 månader//NN|UTR|PLU|IND|NOM//obl//3 efter//PP//case//8 slutleverans//NN|UTR|SIN|IND|NOM//obl//3 .//MAD//punct//3
Teknisk rapport från huvudundersökning;Variabler//NN|UTR|PLU|IND|NOM//ROOT//0
Teknisk rapport från huvudundersökning;Personal//NN|UTR|SIN|IND|NOM//nsubj//4 från//PP//case//2 Bilstödsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0 har//VB|PRS|AKT//aux//4 utformat//VB|SUP|AKT//ROOT//4 frågorna//NN|UTR|PLU|DEF|NOM//obj//4 i//PP//case//7 frågeblanketten//NN|NEU|PLU|DEF|NOM//obl//4 i//PP//case//9 samarbete//NN|NEU|SIN|IND|NOM//nmod//7 med//PP//case//11 SCB//PM|NOM//nmod//9 .//MAD//punct//4
Teknisk rapport från huvudundersökning;Blanketten//NN|UTR|SIN|DEF|NOM//nsubj//16 har//VB|PRS|AKT//aux//16 även//AB//advmod//16 genomgått//VB|SUP|AKT//parataxis//4 en//DT|UTR|SIN|IND//det//18 skrivbordsgranskning//NN|UTR|SIN|IND|NOM//obj//16 hos//PP//case//20 SCB//PM|NOM//nmod//18 ://MID//punct//16 s//NN|AN//nummod//24 mättekniska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 laboratorium//NN|NEU|SIN|IND|NOM//appos//16 .//MAD//punct//16
Teknisk rapport från huvudundersökning;Blanketten//NN|UTR|SIN|DEF|NOM//nsubj//1 bestod//VB|PRT|AKT//ROOT//1 av//PP//case//5 15//RG|NOM//nummod//5 numrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//5 frågor//NN|UTR|PLU|IND|NOM//obl//1 ,//MID//punct//7 flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//appos//5 av//PP//case//9 dem//PN|UTR/NEU|PLU|DEF|OBJ//nmod//7 hade//VB|PRT|AKT//conj//1 delfrågor//NN|UTR|PLU|IND|NOM//obj//10 vilket//HP|NEU|SIN|IND//nsubj//13 genererade//VB|PRT|AKT//acl:relcl//11 totalt//AB|POS//advmod//15 22//RG|NOM//nummod//16 frågor//NN|UTR|PLU|IND|NOM//obj//13 .//MAD//punct//1
Teknisk rapport från huvudundersökning;Frågorna//NN|UTR|PLU|DEF|NOM//nsubj//19 handlade//VB|PRT|AKT//parataxis//1 bl.a.//AB|AN//advmod//19 om//PP//mark//29 hur//HA//advmod//23 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//dislocated//29 och//KN//cc//26 hur//HA//advmod//26 långa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 färdtjänstresor//NN|UTR|PLU|IND|NOM//obj//29 man//PN|UTR|SIN|IND|SUB//nsubj//29 gör//VB|PRS|AKT//advcl//19 under//PP//case//32 en//DT|UTR|SIN|IND//det//32 månad//NN|UTR|SIN|IND|NOM//obl//29 ,//MID//punct//36 om//SN//mark//36 man//PN|UTR|SIN|IND|SUB//nsubj//36 köpt//VB|SUP|AKT//advcl//29 bil//NN|UTR|SIN|IND|NOM//obj//36 via//PP//case//39 bilstöd//NN|NEU|SIN|IND|NOM//obl//36 ,//MID//punct//43 om//SN//mark//43 man//PN|UTR|SIN|IND|SUB//nsubj//43 har//VB|PRS|AKT//advcl//36 behov//NN|NEU|SIN|IND|NOM//obj//43 av//PP//case//46 bil//NN|UTR|SIN|IND|NOM//nmod//44 samt//KN//cc//50 ett//DT|NEU|SIN|IND//det//49 antal//NN|NEU|SIN|IND|NOM//nmod//50 bakgrundsfrågor//NN|UTR|PLU|IND|NOM//conj//46 .//MAD//punct//19
Teknisk rapport från huvudundersökning;Se//VB|IMP|AKT//parataxis//19 bilaga//NN|UTR|SIN|IND|NOM//obj//52 1//RG|NOM//nummod//53 .//MAD//punct//19
Teknisk rapport från huvudundersökning;Förutom//PP//case//1 variabler//NN|UTR|PLU|IND|NOM//obl//7 som//HP|-|-|-//nsubj:pass//3 samlats//VB|SUP|SFO//acl:relcl//1 in//PL//compound:prt//3 via//PP//case//6 frågeblanketten//NN|NEU|PLU|DEF|NOM//obl//3 har//VB|PRS|AKT//aux//11 ett//DT|NEU|SIN|IND//det//9 antal//NN|NEU|SIN|IND|NOM//nmod//10 registervariabler//NN|UTR|PLU|IND|NOM//nsubj:pass//11 hämtats//VB|SUP|SFO//ROOT//11 från//PP//case//13 SCB//PM|NOM//obl//11 ://MID//punct//13 s//PP//nummod//16 registret//NN|NEU|SIN|DEF|NOM//appos//13 över//PP//case//18 totalbefolkningen//NN|UTR|SIN|DEF|NOM//nmod//16 (//PAD//punct//20 RTB//PM|NOM//appos//16 )//PAD//punct//20 .//MAD//punct//11
Teknisk rapport från huvudundersökning;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//27 är//VB|PRS|AKT//cop//27 bland//PP//case//27 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//27 födelseår//NN|NEU|SIN|IND|NOM//parataxis//11 och//KN//cc//29 kön//NN|NEU|SIN|IND|NOM//conj//27 .//MAD//punct//27
Teknisk rapport från huvudundersökning;Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj//34 från//PP//case//33 RTB//PM|NOM//nmod//31 avser//VB|PRS|AKT//parataxis//27 den//PN|UTR|SIN|DEF|SUB/OBJ//det//36 11/11//RG|NOM//obj//34 2004//RG|NOM//nummod//36 .//MAD//punct//27
Teknisk rapport från huvudundersökning;Datainsamling//NN|UTR|SIN|IND|NOM//ROOT//0
Teknisk rapport från huvudundersökning;Frågeblanketterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//1 sändes//VB|PRT|SFO//ROOT//1 ,//MID//punct//1 från//PP//case//4 SCB//PM|NOM//obl//1 till//PP//case//6 urvalspersonerna//NN|UTR|PLU|DEF|NOM//obl//1 i//PP//case//9 43//RG|NOM//nummod//9 kommuner//NN|UTR|PLU|IND|NOM//nmod//6 ,//MID//punct//12 via//PP//case//12 post//NN|UTR|SIN|IND|NOM//conj//6 .//MAD//punct//1
Teknisk rapport från huvudundersökning;I//PP//case//16 fyra//RG|NOM//nummod//16 kommuner//NN|UTR|PLU|IND|NOM//obl//20 ville//VB|PRT|AKT//aux//20 kommunerna//NN|UTR|PLU|DEF|NOM//nsubj//20 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//18 stå//VB|INF|AKT//parataxis//1 för//PP//case//22 utsändningsarbetet//NN|NEU|SIN|DEF|NOM//obl//20 av//PP//case//24 integritetsskäl//NN|NEU|PLU|IND|NOM//nmod//22 .//MAD//punct//1
Teknisk rapport från huvudundersökning;Dessa//DT|UTR/NEU|PLU|DEF//det//27 kommuner//NN|UTR|PLU|IND|NOM//nsubj//29 var//VB|PRT|AKT//cop//29 Malmö//PM|NOM//parataxis//1 ,//MID//punct//31 Göteborg//PM|NOM//conj//29 ,//MID//punct//33 Sollefteå//PM|NOM//conj//29 och//KN//cc//35 Olofström//PM|NOM//conj//29 .//MAD//punct//1
Teknisk rapport från huvudundersökning;Av//PP//case//41 de//DT|UTR/NEU|PLU|DEF//det//41 ursprungliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 51//RG|NOM//nummod//41 kommunerna//NN|UTR|PLU|DEF|NOM//obl//45 var//VB|PRT|AKT//cop//45 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//45 4//RG|NOM//nummod//45 stycken//NN|UTR|PLU|IND|NOM//parataxis//1 som//HP|-|-|-//nsubj//49 inte//AB//advmod//49 ville//VB|PRT|AKT//aux//49 deltaga//VB|INF|AKT//acl:relcl//45 i//PP//case//51 undersökningen//NN|UTR|SIN|DEF|NOM//obl//49 .//MAD//punct//45
Teknisk rapport från huvudundersökning;Via//PP//case//54 informationsbrevet//NN|NEU|SIN|DEF|NOM//obl//55 ombads//VB|PRT|AKT//parataxis//1 de//DT|UTR/NEU|PLU|DEF//det//58 utvalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//58 personerna//NN|UTR|PLU|DEF|NOM//obj//55 besvara//VB|INF|AKT//xcomp//55 frågorna//NN|UTR|PLU|DEF|NOM//obj//59 och//KN//cc//62 skicka//VB|INF|AKT//conj//55 tillbaka//PL//advmod//62 frågeblanketten//NN|UTR|SIN|DEF|NOM//obj//62 till//PP//case//66 SCB//PM|NOM//obl//62 .//MAD//punct//1
Teknisk rapport från huvudundersökning;Det//DT|NEU|SIN|DEF//det//70 första//RO|NOM//amod//70 utskicket//NN|NEU|SIN|DEF|NOM//parataxis//1 ,//MID//punct//70 till//PP//case//75 de//DT|UTR/NEU|PLU|DEF//det//75 43//RG|NOM//nummod//75 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//70 ,//MID//punct//70 genomfördes//VB|PRT|SFO//parataxis//1 den//DT|UTR|SIN|DEF//det//80 15//RG|NOM//nummod//80 november//NN|UTR|SIN|IND|NOM//nsubj:pass//77 ,//MID//punct//80 sedan//AB//advmod//83 skickades//VB|PRT|SFO//conj//1 en//DT|UTR|SIN|IND//det//85 påminnelse//NN|UTR|SIN|IND|NOM//nsubj:pass//83 ut//AB//advmod//83 till//PP//case//88 dem//PN|UTR/NEU|PLU|DEF|OBJ//obl//86 som//HP|-|-|-//nsubj//91 inte//AB//advmod//91 besvarat//VB|SUP|AKT//acl:relcl//88 frågeblanketten//NN|UTR|SIN|DEF|NOM//obj//91 .//MAD//punct//1
Teknisk rapport från huvudundersökning;Detta//DT|NEU|SIN|DEF//det//95 utskick//NN|NEU|SIN|IND|NOM//nsubj:pass//96 gjordes//VB|PRT|SFO//parataxis//1 den//DT|UTR|SIN|DEF//det//99 26//RG|NOM//nummod//99 november//NN|UTR|SIN|IND|NOM//nsubj:pass//96 .//MID//punct//96
Teknisk rapport från huvudundersökning;De//DT|UTR/NEU|PLU|DEF//det//103 fyra//RG|NOM//nummod//103 kommuner//NN|UTR|PLU|IND|NOM//nsubj//108 som//HP|-|-|-//nsubj//105 skötte//VB|PRT|AKT//acl:relcl//103 utsändningarna//NN|UTR|PLU|DEF|NOM//obj//105 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//105 skickade//VB|PRT|AKT//parataxis//96 ut//PL//compound:prt//108 materialet//NN|NEU|SIN|DEF|NOM//obj//108 något//AB//advmod//112 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//108 än//KN//case//115 ovanstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//115 datum//NN|NEU|SIN|IND|NOM//obl//108 .//MAD//punct//96
Teknisk rapport från huvudundersökning;Insamlingen//NN|UTR|SIN|DEF|NOM//nsubj:pass//118 avslutades//VB|PRT|SFO//parataxis//96 den//DT|UTR|SIN|DEF//det//121 28//RG|NOM//nummod//121 december//NN|UTR|SIN|IND|NOM//obl//118 .//MAD//punct//1
Teknisk rapport från huvudundersökning;SCB//PM|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 konstruerat//VB|SUP|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//4 tablå//NN|UTR|SIN|IND|NOM//obj//2 ,//MID//punct//6 uppdelad//PC|PRF|UTR|SIN|IND|NOM//amod//4 på//PP//case//8 kön//NN|NEU|SIN|IND|NOM//obl//6 ,//MID//punct//11 som//HP|-|-|-//nsubj//11 sammanfattar//VB|PRS|AKT//acl:relcl//8 de//DT|UTR/NEU|PLU|DEF//det//14 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//14 resultaten//NN|NEU|PLU|DEF|NOM//obj//11 från//PP//case//16 undersökningen//NN|UTR|SIN|DEF|NOM//obl//11 .//MAD//punct//2
Teknisk rapport från huvudundersökning;Se//VB|IMP|AKT//parataxis//2 bilaga//NN|UTR|SIN|IND|NOM//nmod//20 5//RG|NOM//nummod//18 .//MAD//punct//2
Teknisk rapport från huvudundersökning;Bortfall//NN|NEU|SIN|IND|NOM//ROOT//0
Teknisk rapport från huvudundersökning;I//PP//case//1 gruppen//NN|UTR|SIN|DEF|NOM//obl//5 av//PP//case//4 svarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 kommuner//NN|UTR|PLU|IND|NOM//nmod//1 resulterade//VB|PRT|AKT//ROOT//5 datainsamlingen//NN|UTR|SIN|DEF|NOM//obj//5 i//PP//case//9 en//DT|UTR|SIN|IND//det//9 svarsandel//NN|UTR|SIN|IND|NOM//obl//5 på//PP//case//13 ca//AB|AN//advmod//12 57,4//RG|NOM//nummod//13 procent//NN|UTR|PLU|IND|NOM//nmod//9 .//MAD//punct//5
Teknisk rapport från huvudundersökning;Svarsandelen//NN|UTR|SIN|DEF|NOM//nsubj//18 är//VB|PRS|AKT//cop//18 egentligen//AB//advmod//18 mindre//AB|KOM//parataxis//5 eftersom//SN//mark//23 4//RG|NOM//nummod//21 kommuner//NN|UTR|PLU|IND|NOM//nsubj//23 inte//AB//advmod//23 medverkat//VB|SUP|AKT//advcl//18 .//MAD//punct//18
Teknisk rapport från huvudundersökning;Vi//PN|UTR|PLU|DEF|SUB//nsubj//26 vet//VB|PRS|AKT//parataxis//18 inte//AB//advmod//26 hur//HA//advmod//29 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 resenärer//NN|UTR|PLU|IND|NOM//obj//26 vi//PN|UTR|PLU|DEF|SUB//nsubj//32 missat//VB|SUP|AKT//acl:relcl//30 på//PP//case//35 detta//DT|NEU|SIN|DEF//det//35 sätt//NN|NEU|SIN|IND|NOM//obl//32 och//KN//cc//44 därför//AB//advmod//44 kan//VB|PRS|AKT//aux//44 inte//AB//advmod//44 en//DT|UTR|SIN|IND//det//43 helt//AB|POS//advmod//42 riktig//JJ|POS|UTR|SIN|IND|NOM//amod//43 svarsandel//NN|UTR|SIN|IND|NOM//nsubj:pass//44 beräknas//VB|PRS|SFO//conj//26 .//MAD//punct//26
Teknisk rapport från huvudundersökning;Bortfallet//NN|NEU|SIN|DEF|NOM//nsubj//1 består//VB|PRS|AKT//ROOT//1 dels//KN//advmod//4 av//PP//case//4 objektsbortfall//NN|NEU|PLU|IND|NOM//obl//1 som//HP|-|-|-//nsubj//6 innebär//VB|PRS|AKT//acl:relcl//4 att//SN//mark//11 frågeblanketten//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 inte//AB//advmod//11 är//VB|PRS|AKT//aux:pass//11 besvarad//PC|PRF|UTR|SIN|IND|NOM//ccomp//6 alls//AB//advmod//11 och//KN//cc//16 av//PP//case//16 partiellt//JJ|POS|NEU|SIN|IND|NOM//amod//16 bortfall//NN|NEU|SIN|IND|NOM//conj//11 som//HP|-|-|-//nsubj//18 innebär//VB|PRS|AKT//acl:relcl//16 att//SN//mark//26 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 frågor//NN|UTR|PLU|IND|NOM//nsubj//26 på//PP//case//23 blanketten//NN|UTR|SIN|DEF|NOM//nmod//21 inte//AB//advmod//26 är//VB|PRS|AKT//cop//26 besvarade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//18 .//MAD//punct//26
Teknisk rapport från huvudundersökning;Om//SN//mark//30 bortfallet//NN|NEU|SIN|DEF|NOM//nsubj//30 skiljer//VB|PRS|AKT//advcl//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//30 åt//PL//compound:prt//30 från//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 svarande//NN|UTR|PLU|IND|NOM//obl//30 med//PP//case//39 avseende//NN|NEU|SIN|IND|NOM//fixed//36 på//PP//fixed//36 undersökningsvariablerna//NN|UTR|PLU|DEF|NOM//obl//30 så//AB//advmod//30 kan//VB|PRS|AKT//conj//1 skattningarna//NN|UTR|PLU|DEF|NOM//obj//1 som//HP|-|-|-//nsubj//44 grundar//VB|PRS|AKT//acl:relcl//42 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//44 på//PP//case//51 enbart//AB//advmod//49 de//DT|UTR/NEU|PLU|DEF//det//49 svarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//51 vara//VB|INF|AKT//cop//51 skeva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//44 .//MAD//punct//1
Teknisk rapport från huvudundersökning;Objektsbortfall//NN|NEU|PLU|IND|NOM//nsubj//4 kan//VB|PRS|AKT//aux//4 bland//PP//advmod//4 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//2 bero//VB|INF|AKT//ROOT//4 på//PP//mark//10 att//SN//mark//10 uppgiftslämnaren//NN|UTR|SIN|DEF|NOM//nsubj//10 inte//AB//advmod//10 är//VB|PRS|AKT//cop//10 villig//JJ|POS|UTR|SIN|IND|NOM//advcl//4 att//IE//mark//12 delta//VB|INF|AKT//advcl//10 i//PP//case//14 undersökningen//NN|UTR|SIN|DEF|NOM//obl//12 ,//MID//punct//10 att//SN//mark//19 uppgiftslämnaren//NN|UTR|SIN|DEF|NOM//nsubj//19 inte//AB//advmod//19 går//VB|PRS|AKT//ccomp//10 att//IE//mark//21 nå//VB|INF|AKT//xcomp//19 eller//KN//cc//26 att//SN//mark//26 uppgiftslämnaren//NN|UTR|SIN|DEF|NOM//nsubj//26 är//VB|PRS|AKT//cop//26 förhindrad//PC|PRF|UTR|SIN|IND|NOM//conj//19 att//IE//mark//28 medverka//VB|INF|AKT//xcomp//26 ,//MID//punct//28 t.ex.//AB|AN//advmod//34 på//PP//case//34 grund//NN|UTR|SIN|IND|NOM//fixed//31 av//PP//fixed//31 sjukdom//NN|UTR|SIN|IND|NOM//obl//28 .//MAD//punct//4
Teknisk rapport från huvudundersökning;Objektsbortfallet//NN|NEU|SIN|DEF|NOM//nsubj:pass//4 i//PP//case//3 denna//DT|UTR|SIN|DEF//det//3 undersökning//NN|UTR|SIN|IND|NOM//nmod//0 redovisas//VB|PRS|SFO//ROOT//4 i//PP//case//6 tabell//NN|UTR|SIN|IND|NOM//obl//4 3//RG|NOM//nummod//8 nedan//AB//conj//6 .//MAD//punct//4
Teknisk rapport från huvudundersökning;Med//PP//case//11 ”//PAD//obl//13 ej//AB//advmod//13 avhörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//4 ”//PM|NOM//punct//15 menas//VB|PRS|SFO//conj//4 att//SN//mark//26 ingen//DT|UTR|SIN|IND//det//18 uppgift//NN|UTR|SIN|IND|NOM//nsubj:pass//26 om//PP//mark//24 varför//HA//advmod//24 frågeblanketten//NN|NEU|PLU|DEF|NOM//nsubj//24 inte//AB//advmod//24 är//VB|PRS|AKT//cop//24 besvarad//PC|PRF|UTR|SIN|IND|NOM//acl//18 har//VB|PRS|AKT//aux//26 lämnats//VB|SUP|SFO//ccomp//15 .//MAD//punct//15
Teknisk rapport från huvudundersökning;Med//PP//case//32 förhindrad//PC|PRF|UTR|SIN|IND|NOM//amod//32 och//KN//cc//31 avböjd//PC|PRF|UTR|SIN|IND|NOM//conj//29 medverkan//NN|UTR|SIN|IND|NOM//nsubj:pass//33 menas//VB|PRS|SFO//parataxis//15 att//SN//mark//36 SCB//PM|NOM//nsubj:pass//36 meddelats//VB|SUP|SFO//ccomp//33 att//SN//mark//40 uppgiftslämnaren//NN|UTR|SIN|DEF|NOM//nsubj//40 är//VB|PRS|AKT//cop//40 förhindrad//PC|PRF|UTR|SIN|IND|NOM//ccomp//36 eller//KN//cc//44 inte//AB//advmod//44 vill//VB|PRS|AKT//aux//44 medverka//VB|INF|AKT//conj//40 i//PP//case//46 undersökningen//NN|UTR|SIN|DEF|NOM//obl//44 .//MAD//punct//15
Teknisk rapport från huvudundersökning;För//PP//advmod//51 vidare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//48 förklaring//NN|UTR|SIN|IND|NOM//fixed//48 se//VB|INF|AKT//advcl//15 ”//PAD//punct//53 Databeredning//NN|UTR|SIN|IND|NOM//obj//51 ”//PAD//punct//53 nedan//AB//advmod//51 .//MAD//punct//4
Teknisk rapport från huvudundersökning;För//PP//mark//2 att//IE//mark//2 få//VB|INF|AKT//advcl//17 en//DT|UTR|SIN|IND//det//4 bild//NN|UTR|SIN|IND|NOM//obj//2 av//PP//mark//10 hur//HA//advmod//7 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//10 de//DT|UTR/NEU|PLU|DEF//det//10 svarande//NN|UTR|PLU|IND|NOM//amod//10 representerar//VB|PRS|AKT//acl//4 urvalet//NN|NEU|SIN|DEF|NOM//obj//10 med//PP//case//16 avseende//NN|NEU|SIN|IND|NOM//fixed//12 på//PP//case//16 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 bakgrundsvariabler//NN|UTR|PLU|IND|NOM//nmod//11 har//VB|PRS|AKT//aux//21 information//NN|UTR|SIN|IND|NOM//nsubj:pass//21 från//PP//case//20 RTB//PM|NOM//nmod//18 jämförts//VB|SUP|SFO//ROOT//21 mellan//PP//case//27 de//DT|UTR/NEU|PLU|DEF//det//27 svarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//27 och//KN//cc//26 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//24 urvalet//NN|NEU|SIN|DEF|NOM//obl//21 .//MAD//punct//21
Teknisk rapport från huvudundersökning;Denna//DT|UTR|SIN|DEF//det//30 jämförelse//NN|UTR|SIN|IND|NOM//nsubj//31 finns//VB|PRS|SFO//parataxis//21 i//PP//case//33 bilaga//NN|UTR|SIN|IND|NOM//obl//31 2//RG|NOM//nummod//31 ,//MID//punct//31 där//HA//advmod//39 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 bl.a.//AB|AN//advmod//39 framgår//VB|PRS|AKT//advcl//31 att//SN//mark//43 andelen//NN|UTR|SIN|DEF|NOM//nsubj//43 ogifta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//43 svarat//VB|SUP|AKT//ccomp//39 i//PP//case//46 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//46 grad//NN|UTR|SIN|IND|NOM//obl//43 än//KN//mark//49 andelen//NN|UTR|SIN|DEF|NOM//nsubj//49 ogifta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//46 i//PP//case//51 urvalet//NN|NEU|SIN|DEF|NOM//obl//49 och//KN//cc//62 att//SN//mark//62 andelen//NN|UTR|SIN|DEF|NOM//nsubj//62 med//PP//case//57 en//DT|UTR|SIN|IND//det//57 inkomst//NN|UTR|SIN|IND|NOM//nmod//54 under//PP//case//61 85//RG|NOM//nummod//60 000//RG|NOM//nummod//61 kronor//NN|UTR|PLU|IND|NOM//nmod//57 svarat//VB|SUP|AKT//conj//43 i//PP//case//65 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 grad//NN|UTR|SIN|IND|NOM//obl//62 än//KN//mark//67 andelen//NN|UTR|SIN|DEF|NOM//acl//65 i//PP//case//69 urvalet//NN|NEU|SIN|DEF|NOM//nmod//67 .//MAD//punct//21
