Till statsrådet Lars-Erik Lövdén ;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 beslutade//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 23//RG|NOM//nummod//4 juni//NN|UTR|SIN|IND|NOM//obj//1 1999//RG|NOM//nummod//4 att//IE//mark//7 tillkalla//VB|INF|AKT//acl//4 en//DT|UTR|SIN|IND//det//9 expertgrupp//NN|UTR|SIN|IND|NOM//obj//7 (//PAD//punct//9 dir//NN|AN//appos//9 .//MAD//punct//4
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Ser//VB|PRS|AKT//advcl//11 man//PN|UTR|SIN|IND|SUB//nsubj//0 på//PP//case//3 korrelationen//NN|UTR|SIN|DEF|NOM//obl//0 mellan//PP//case//7 en//DT|UTR|SIN|IND//det//7 ren//JJ|POS|UTR|SIN|IND|NOM//amod//7 åldersfördelning//NN|UTR|SIN|IND|NOM//nmod//3 och//KN//cc//10 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 fördelning//NN|UTR|SIN|IND|NOM//conj//7 uppgår//VB|PRS|AKT//advcl//23 korrelationskoefficienten//NN|UTR|SIN|DEF|NOM//nsubj//11 till//PP//case//14 0,83//RG|NOM//obl//11 .//MAD//punct//11
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;För//PP//case//19 drygt//AB|POS//advmod//18 60//RG|NOM//nummod//19 %//NN|AN//obl//11 av//PP//case//21 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//19 är//VB|PRS|AKT//cop//23 avvikelsen//NN|UTR|SIN|DEF|NOM//nsubj//32 i//PP//case//25 standardkostnad//NN|UTR|SIN|IND|NOM//nmod//23 vid//PP//case//28 denna//DT|UTR|SIN|DEF//det//28 jämförelse//NN|UTR|SIN|IND|NOM//nmod//29 mindre//AB|KOM//advmod//23 är//VB|PRS|AKT//cop//32 500//RG|NOM//nummod//32 kronor//NN|UTR|PLU|IND|NOM//ROOT//32 per//PP//case//34 invånare//NN|UTR|SIN|IND|NOM//nmod//32 .//MAD//punct//32
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Den//DT|UTR|SIN|DEF//det//38 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//38 sänkningen//NN|UTR|SIN|DEF|NOM//nsubj//41 i//PP//case//40 standardkostnaden//NN|UTR|SIN|DEF|NOM//nmod//38 uppgår//VB|PRS|AKT//parataxis//32 till//PP//case//45 1//RG|NOM//nummod//44 439//RG|NOM//nummod//45 kronor//NN|UTR|PLU|IND|NOM//obl//41 och//KN//cc//49 den//DT|UTR|SIN|DEF//det//49 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//49 höjningen//NN|UTR|SIN|DEF|NOM//conj//41 till//PP//case//53 1//RG|NOM//nummod//52 108//RG|NOM//nummod//53 kronor//NN|UTR|PLU|IND|NOM//nmod//49 .//MAD//punct//32
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 är//VB|PRS|AKT//cop//8 inte//AB//advmod//8 heller//AB//advmod//8 i//PP//case//6 denna//DT|UTR|SIN|DEF//det//6 modell//NN|UTR|SIN|IND|NOM//obl//8 några//DT|UTR/NEU|PLU|IND//det//8 problem//NN|NEU|PLU|IND|NOM//ROOT//8 att//IE//mark//10 urskilja//VB|INF|AKT//csubj//8 åldersfaktorn//NN|UTR|SIN|DEF|NOM//obj//10 ,//MID//punct//8 värre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//dep//8 är//VB|PRS|AKT//cop//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 dock//AB//advmod//18 att//IE//mark//18 identifiera//VB|INF|AKT//csubj//8 en//DT|UTR|SIN|IND//det//20 geografisk//JJ|POS|UTR|SIN|IND|NOM//obj//18 och//KN//cc//24 en//DT|UTR|SIN|IND//det//24 social//JJ|POS|UTR|SIN|IND|NOM//amod//24 faktor//NN|UTR|SIN|IND|NOM//conj//20 .//MAD//punct//8
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Orsaken//NN|UTR|SIN|DEF|NOM//appos//8 är//VB|PRS|AKT//cop//26 att//SN//mark//30 volymindexet//NN|NEU|SIN|DEF|NOM//nsubj:pass//30 baseras//VB|PRS|SFO//csubj//26 på//PP//case//33 en//DT|UTR|SIN|IND//det//33 regressionsekvation//NN|UTR|SIN|IND|NOM//obl//30 .//MAD//punct//8
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Visserligen//AB//advmod//38 kan//VB|PRS|AKT//aux//38 man//PN|UTR|SIN|IND|SUB//nsubj//38 säga//VB|INF|AKT//parataxis//8 att//SN//mark//55 en//PN|UTR|SIN|IND|SUB/OBJ//nsubj//55 av//PP//case//43 de//DT|UTR/NEU|PLU|DEF//det//43 variabler//NN|UTR|PLU|IND|NOM//nmod//40 som//HP|-|-|-//nsubj//45 ingår//VB|PRS|AKT//acl:relcl//43 i//PP//case//47 regressionen//NN|UTR|SIN|DEF|NOM//obl//45 (//PAD//punct//50 ett//DT|NEU|SIN|IND//det//50 täthetsmått//NN|NEU|SIN|IND|NOM//appos//40 )//PAD//punct//50 är//VB|PRS|AKT//cop//55 av//PP//case//55 geografisk//JJ|POS|UTR|SIN|IND|NOM//amod//55 karaktär//NN|UTR|SIN|IND|NOM//ccomp//38 och//KN//cc//62 de//DT|UTR/NEU|PLU|DEF//det//60 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 tre//RG|NOM//nummod//60 variablerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//62 kan//VB|PRS|AKT//aux//62 ses//VB|INF|SFO//conj//55 som//KN//mark//65 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 faktorer//NN|UTR|PLU|IND|NOM//obl//62 i//PP//case//68 bred//JJ|POS|UTR|SIN|IND|NOM//amod//68 mening//NN|UTR|SIN|IND|NOM//nmod//65 .//MAD//punct//38
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Problemet//NN|NEU|SIN|DEF|NOM//nsubj//72 är//VB|PRS|AKT//cop//72 dock//AB//conj//8 att//SN//mark//78 de//DT|UTR/NEU|PLU|DEF//det//76 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//76 variablerna//NN|UTR|PLU|DEF|NOM//nsubj//78 inte//AB//advmod//78 har//VB|PRS|AKT//csubj//8 ett//DT|NEU|SIN|IND//det//81 direkt//JJ|POS|NEU|SIN|IND|NOM//amod//81 samband//NN|NEU|SIN|IND|NOM//obj//78 med//PP//case//85 de//DT|UTR/NEU|PLU|DEF//det//85 framräknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//85 standardkostnaderna//NN|UTR|PLU|DEF|NOM//obl//78 ,//MID//punct//89 exempelvis//AB//advmod//89 är//VB|PRS|AKT//cop//89 en//PN|UTR|SIN|IND|SUB/OBJ//conj//78 av//PP//case//91 variablerna//NN|UTR|PLU|DEF|NOM//nmod//89 ett//DT|NEU|SIN|IND//det//93 skattekraftsmått//NN|NEU|SIN|IND|NOM//obj//78 .//MAD//punct//8
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Man//PN|UTR|SIN|IND|SUB//nsubj//101 kan//VB|PRS|AKT//aux//101 mot//PP//case//99 denna//DT|UTR|SIN|DEF//det//99 bakgrund//NN|UTR|SIN|IND|NOM//obl//101 inte//AB//advmod//101 hävda//VB|INF|AKT//parataxis//8 att//SN//mark//104 täthetsmåttet//NN|NEU|SIN|DEF|NOM//nsubj//104 speglar//VB|PRS|AKT//ccomp//101 merkostnader//NN|UTR|PLU|IND|NOM//obj//104 på//PP//case//110 grund//NN|UTR|SIN|IND|NOM//fixed//106 av//PP//fixed//106 gles//JJ|POS|UTR|SIN|IND|NOM//amod//110 bebyggelsestruktur//NN|UTR|SIN|IND|NOM//obl//104 .//MAD//punct//101
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;I//PP//case//113 beräkningsmodellen//NN|UTR|SIN|DEF|NOM//obl//114 ger//VB|PRS|AKT//conj//101 tvärtom//AB//advmod//114 en//DT|UTR|SIN|IND//det//118 låg//JJ|POS|UTR|SIN|IND|NOM//amod//118 täthetsgrad//NN|UTR|SIN|IND|NOM//nsubj//114 en//DT|UTR|SIN|IND//det//121 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//121 standardkostnad//NN|UTR|SIN|IND|NOM//obj//114 .//MAD//punct//101
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Expertgruppen//NN|UTR|SIN|DEF|NOM//nsubj//124 anser//VB|PRS|AKT//conj//101 därför//AB//mark//138 att//SN//fixed//125 den//DT|UTR|SIN|DEF//det//128 förändring//NN|UTR|SIN|IND|NOM//nsubj:pass//138 av//PP//case//130 kostnaderna//NN|UTR|PLU|DEF|NOM//nmod//128 som//HP|-|-|-//obj//133 volymindexet//NN|NEU|SIN|DEF|NOM//nsubj//133 leder//VB|PRS|AKT//acl:relcl//128 till//PP//compound:prt//133 som//KN//mark//138 helhet//NN|UTR|SIN|IND|NOM//nsubj:pass//138 bör//VB|PRS|AKT//aux//138 räknas//VB|INF|SFO//advcl//124 till//PP//case//142 den//DT|UTR|SIN|DEF//det//142 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//142 faktorn//NN|UTR|SIN|DEF|NOM//obl//138 .//MAD//punct//101
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Äldreomsorgsmodellen//NN|UTR|SIN|DEF|NOM//ROOT//0
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Äldreomsorgsmodellen//NN|UTR|SIN|DEF|NOM//nsubj//1 består//VB|PRS|AKT//ROOT//1 av//PP//case//4 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//4 delar//NN|UTR|PLU|IND|NOM//obl//1 .//MAD//punct//1
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Den//DT|UTR|SIN|DEF//det//7 del//NN|UTR|SIN|IND|NOM//nsubj//16 som//HP|-|-|-//nsubj//9 omfördelar//VB|PRS|AKT//acl:relcl//7 mest//AB|SUV//amod//11 pengar//NN|UTR|PLU|IND|NOM//obj//9 mellan//PP//case//13 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//11 är//VB|PRS|AKT//cop//16 en//DT|UTR|SIN|IND//det//16 matrismodell//NN|UTR|SIN|IND|NOM//parataxis//1 med//PP//case//19 s.k.//AB|AN//amod//19 normkostnader//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//16
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Normkostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//23 är//VB|PRS|AKT//cop//23 beräknade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//16 för//PP//case//27 varje//DT|UTR/NEU|SIN|IND//det//27 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//27 kommun//NN|UTR|SIN|IND|NOM//obl//23 och//KN//cc//30 är//VB|PRS|AKT//cop//30 uppdelade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//23 efter//PP//case//32 ålder//NN|UTR|SIN|IND|NOM//obl//30 (//PAD//punct//32 65–74//RG|NOM//nummod//35 år//NN|NEU|PLU|IND|NOM//appos//32 ,//MID//punct//32 75–84//RG|NOM//nummod//38 år//NN|NEU|PLU|IND|NOM//appos//32 samt//KN//cc//38 85//RG|NOM//nummod//41 år//NN|NEU|PLU|IND|NOM//conj//38 och//KN//cc//43 äldre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//41 )//PAD//punct//32 ,//MID//punct//46 kön//NN|NEU|SIN|IND|NOM//conj//23 (//PAD//punct//46 man//NN|UTR|SIN|IND|NOM//appos//46 och//KN//cc//50 kvinna//NN|UTR|SIN|IND|NOM//conj//48 )//PAD//punct//46 och//KN//cc//53 etnicitet//NN|UTR|SIN|IND|NOM//conj//46 (//PAD//punct//56 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//56 bakgrund//NN|UTR|SIN|IND|NOM//appos//53 eller//KN//cc//58 ej//AB//conj//53 )//PAD//punct//46 .//MAD//punct//1
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Därutöver//AB//advmod//1 består//VB|PRS|AKT//ROOT//1 kostnadsutjämningen//NN|UTR|SIN|DEF|NOM//nsubj//1 för//PP//case//4 äldreomsorgen//NN|UTR|SIN|DEF|NOM//nmod//2 av//PP//case//8 tre//RG|NOM//nummod//8 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 former//NN|UTR|PLU|IND|NOM//nmod//4 av//PP//case//10 tillägg//NN|NEU|PLU|IND|NOM//nmod//8 och//KN//cc//12 avdrag//NN|NEU|SIN|IND|NOM//conj//10 ://MID//punct//1
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;ett//DT|NEU|SIN|IND//det//16 enhetligt//JJ|POS|NEU|SIN|IND|NOM//amod//16 tillägg//NN|NEU|SIN|IND|NOM//appos//1 på//PP//case//19 500//RG|NOM//nummod//19 kronor//NN|UTR|PLU|IND|NOM//nmod//16 per//PP//case//21 invånare//NN|UTR|SIN|IND|NOM//nmod//19 för//PP//case//23 färdtjänst//NN|UTR|SIN|IND|NOM//nmod//21 och//KN//cc//25 handikappomsorg//NN|UTR|SIN|IND|NOM//conj//23 ,//MID//punct//28 ett//DT|NEU|SIN|IND//det//28 tillägg//NN|NEU|SIN|IND|NOM//conj//16 för//PP//case//30 institutionsboende//NN|NEU|SIN|IND|NOM//nmod//28 i//PP//case//32 glesbygd//NN|UTR|SIN|IND|NOM//nmod//30 samt//KN//cc//35 ett//DT|NEU|SIN|IND//det//35 tillägg//NN|NEU|SIN|IND|NOM//conj//30 eller//KN//cc//37 avdrag//NN|NEU|SIN|IND|NOM//conj//35 för//PP//case//39 merkostnader//NN|UTR|PLU|IND|NOM//nmod//37 för//PP//case//41 hemtjänst//NN|UTR|SIN|IND|NOM//nmod//39 i//PP//case//43 glesbygd//NN|UTR|SIN|IND|NOM//nmod//41 .//MAD//punct//1
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Expertgruppen//NN|UTR|SIN|DEF|NOM//nsubj//2 har//VB|PRS|AKT//aux//2 gjort//VB|SUP|AKT//ROOT//2 en//DT|UTR|SIN|IND//det//4 beräkning//NN|UTR|SIN|IND|NOM//obj//2 av//PP//mark//11 hur//HA//advmod//11 utfallet//NN|NEU|SIN|DEF|NOM//nsubj//11 i//PP//case//9 modellen//NN|UTR|SIN|DEF|NOM//nmod//7 skulle//VB|PRT|AKT//aux//11 bli//VB|INF|AKT//acl//4 med//PP//case//15 en//DT|UTR|SIN|IND//det//15 ren//JJ|POS|UTR|SIN|IND|NOM//amod//15 åldersfördelning//NN|UTR|SIN|IND|NOM//obl//11 av//PP//case//18 de//DT|UTR/NEU|PLU|DEF//det//18 kostnader//NN|UTR|PLU|IND|NOM//nmod//15 i//PP//case//20 modellen//NN|UTR|SIN|DEF|NOM//nmod//18 som//HP|-|-|-//nsubj//25 inte//AB//advmod//25 är//VB|PRS|AKT//cop//25 geografiskt//AB|POS//advmod//25 bestämda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//18 .//MAD//punct//2
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;En//DT|UTR|SIN|IND//det//29 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 beskrivning//NN|UTR|SIN|IND|NOM//appos//2 av//PP//mark//34 hur//HA//advmod//34 denna//DT|UTR|SIN|DEF//det//33 beräkning//NN|UTR|SIN|IND|NOM//nsubj:pass//34 gjorts//VB|SUP|SFO//acl//29 lämnas//VB|INF|SFO//xcomp//34 i//PP//case//38 kapitel//NN|NEU|SIN|IND|NOM//nmod//38 9//RG|NOM//obl//35 .//MAD//punct//2
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Beräkningen//NN|UTR|SIN|DEF|NOM//nsubj//1 visar//VB|PRS|AKT//ROOT//1 att//SN//mark//8 nästan//AB//advmod//4 tre//RG|NOM//nummod//5 fjärdedelar//NN|UTR|PLU|IND|NOM//nsubj//8 av//PP//case//7 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//5 får//VB|PRS|AKT//ccomp//1 en//DT|UTR|SIN|IND//det//10 förändring//NN|UTR|SIN|IND|NOM//obj//8 av//PP//case//12 standardkostnaden//NN|UTR|SIN|DEF|NOM//nmod//10 med//PP//case//17 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//16 än//KN//fixed//14 250//RG|NOM//nummod//17 kronor//NN|UTR|PLU|IND|NOM//nmod//12 per//PP//case//19 invånare//NN|UTR|SIN|IND|NOM//nmod//17 .//MAD//punct//1
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Den//DT|UTR|SIN|DEF//det//23 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//23 sänkningen//NN|UTR|SIN|DEF|NOM//nsubj//55 av//PP//case//25 standardkostnaden//NN|UTR|SIN|DEF|NOM//nmod//23 som//HP|-|-|-//obl//30 någon//DT|UTR|SIN|IND//det//28 kommun//NN|UTR|SIN|IND|NOM//nsubj//30 får//VB|PRS|AKT//aux//30 uppgår//VB|PRS|AKT//acl:relcl//23 till//PP//case//34 2//RG|NOM//nummod//33 024//RG|NOM//nummod//34 kronor//NN|UTR|PLU|IND|NOM//obl//30 per//PP//case//36 invånare//NN|UTR|SIN|IND|NOM//nmod//34 och//KN//cc//40 den//DT|UTR|SIN|DEF//det//40 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//40 höjningen//NN|UTR|SIN|DEF|NOM//conj//34 till//PP//case//42 1//RG|NOM//nummod//44 406//RG|NOM//nummod//44 kronor//NN|UTR|PLU|IND|NOM//nmod//40 per//PP//case//46 invånare//NN|UTR|SIN|IND|NOM//nmod//44 .//MAD//punct//23
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Korrelationen//NN|UTR|SIN|DEF|NOM//appos//23 mellan//PP//case//52 de//DT|UTR/NEU|PLU|DEF//det//52 två//RG|NOM//nummod//52 kostnadsfördelningarna//NN|UTR|PLU|DEF|NOM//nmod//48 är//VB|PRS|AKT//cop//55 så//AB//advmod//55 hög//JJ|POS|UTR|SIN|IND|NOM//parataxis//1 som//KN//mark//57 0,97//RG|NOM//acl//55 ,//MID//punct//64 vilket//HP|NEU|SIN|IND//nsubj//64 är//VB|PRS|AKT//cop//64 en//DT|UTR|SIN|IND//det//64 mycket//AB|POS//advmod//63 hög//JJ|POS|UTR|SIN|IND|NOM//amod//64 siffra//NN|UTR|SIN|IND|NOM//conj//55 i//PP//case//67 dessa//DT|UTR/NEU|PLU|DEF//det//67 sammanhang//NN|NEU|PLU|IND|NOM//nmod//64 .//MAD//punct//1
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Expertgruppens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 förslag//NN|NEU|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//SN//mark//5 man//PN|UTR|SIN|IND|SUB//nsubj//5 använder//VB|PRS|AKT//ccomp//2 en//DT|UTR|SIN|IND//det//7 åldersfaktor//NN|UTR|SIN|IND|NOM//obj//5 inom//PP//case//10 denna//DT|UTR|SIN|DEF//det//10 modell//NN|UTR|SIN|IND|NOM//nmod//7 och//KN//cc//25 att//SN//mark//25 de//DT|UTR/NEU|PLU|DEF//det//14 avvikelser//NN|UTR|PLU|IND|NOM//nsubj:pass//25 som//HP|-|-|-//nsubj//16 finns//VB|PRS|SFO//acl:relcl//14 mellan//PP//case//18 utfallet//NN|NEU|SIN|DEF|NOM//obl//16 av//PP//case//20 åldersfördelningen//NN|UTR|SIN|DEF|NOM//nmod//18 och//KN//cc//24 den//DT|UTR|SIN|DEF//det//24 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 kostnadsfördelningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//25 redovisas//VB|PRS|SFO//conj//5 under//PP//case//29 den//DT|UTR|SIN|DEF//det//29 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 faktorn//NN|UTR|SIN|DEF|NOM//obl//25 .//MAD//punct//5
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Tilläggen//NN|NEU|PLU|DEF|NOM//nsubj:pass//40 och//KN//cc//33 avdragen//NN|UTR|SIN|DEF|NOM//conj//31 för//PP//case//35 institutionsboende//NN|NEU|SIN|IND|NOM//nmod//33 och//KN//cc//37 hemservice//NN|UTR|SIN|IND|NOM//conj//35 i//PP//case//39 glesbygd//NN|UTR|SIN|IND|NOM//nmod//37 redovisas//VB|PRS|SFO//conj//5 under//PP//case//44 den//DT|UTR|SIN|DEF//det//44 geografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 faktorn//NN|UTR|SIN|DEF|NOM//obl//40 .//MAD//punct//2
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Individ-//NN|-|-|-|SMS//ROOT//0 och//KN//cc//2 familjeomsorgsmodellen//NN|NEU|PLU|DEF|NOM//conj//0
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Expertgruppen//NN|UTR|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//8 individ-//NN|-|-|-|SMS//nsubj//8 och//KN//cc//5 familjeomsorgsmodellen//NN|NEU|PLU|DEF|NOM//conj//3 är//VB|PRS|AKT//cop//8 mycket//AB|POS//advmod//8 problematisk//JJ|POS|UTR|SIN|IND|NOM//ccomp//1 .//MAD//punct//1
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Modellen//NN|UTR|SIN|DEF|NOM//nsubj//12 är//VB|PRS|AKT//cop//12 verksamhetsanknuten//NN|UTR|SIN|DEF|NOM//parataxis//1 och//KN//cc//14 har//VB|PRS|AKT//conj//12 en//DT|UTR|SIN|IND//det//16 koppling//NN|UTR|SIN|IND|NOM//obj//14 till//PP//case//19 redovisade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//19 kostnader//NN|UTR|PLU|IND|NOM//nmod//16 .//MAD//punct//12
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//24 är//VB|PRS|AKT//cop//24 också//AB//advmod//24 en//PN|UTR|SIN|IND|SUB/OBJ//conj//12 av//PP//case//27 de//DT|UTR/NEU|PLU|DEF//det//27 modeller//NN|UTR|PLU|IND|NOM//nmod//24 som//HP|-|-|-//nsubj//29 omfördelar//VB|PRS|AKT//acl:relcl//27 mest//AB|SUV//amod//31 pengar//NN|UTR|PLU|IND|NOM//obj//29 .//MAD//punct//24
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;För//PP//mark//2 att//IE//mark//2 räkna//VB|INF|AKT//advcl//8 ut//PL//compound:prt//2 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//5 standardkostnader//NN|UTR|PLU|IND|NOM//obj//2 inom//PP//case//7 modellen//NN|UTR|SIN|DEF|NOM//obl//2 används//VB|PRS|SFO//ROOT//8 en//DT|UTR|SIN|IND//det//10 regressionsekvation//NN|UTR|SIN|IND|NOM//nsubj:pass//8 med//PP//case//13 fem//RG|NOM//nummod//13 variabler//NN|UTR|PLU|IND|NOM//nmod//10 .//MAD//punct//8
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 kan//VB|PRS|AKT//aux//17 konstateras//VB|INF|SFO//parataxis//8 att//SN//mark//26 de//DT|UTR/NEU|PLU|DEF//det//20 variabler//NN|UTR|PLU|IND|NOM//nsubj:pass//26 som//HP|-|-|-//nsubj//22 ingår//VB|PRS|AKT//acl:relcl//20 i//PP//case//24 ekvationen//NN|UTR|SIN|DEF|NOM//obl//22 kan//VB|PRS|AKT//aux//26 förväntas//VB|INF|SFO//advcl//17 spegla//VB|INF|AKT//xcomp//26 skillnader//NN|UTR|PLU|IND|NOM//obj//27 i//PP//case//30 socioekonomisk//JJ|POS|UTR|SIN|IND|NOM//nmod//28 ///MID//cc//33 demografisk//JJ|POS|UTR|SIN|IND|NOM//amod//33 struktur//NN|UTR|SIN|IND|NOM//conj//30 .//MID//punct//17
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Eftersom//SN//mark//38 en//DT|UTR|SIN|IND//det//37 regression//NN|UTR|SIN|IND|NOM//nsubj:pass//38 används//VB|PRS|SFO//advcl//39 går//VB|PRS|AKT//conj//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 inte//AB//advmod//39 att//IE//mark//43 dela//VB|INF|AKT//csubj//39 upp//PL//compound:prt//43 standardkostnaden//NN|UTR|SIN|DEF|NOM//obj//43 efter//PP//case//48 den//DT|UTR|SIN|DEF//det//48 indelning//NN|UTR|SIN|IND|NOM//obl//43 som//HP|-|-|-//obj//52 expertgruppen//NN|UTR|SIN|DEF|NOM//nsubj//52 tidigare//AB|KOM//advmod//52 använt//VB|SUP|AKT//acl:relcl//48 .//MAD//punct//8
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//57 kan//VB|PRS|AKT//aux//57 dock//AB//advmod//57 konstateras//VB|INF|SFO//parataxis//8 att//SN//mark//64 den//DT|UTR|SIN|DEF//det//60 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//64 som//HP|-|-|-//obj//63 modellen//NN|UTR|SIN|DEF|NOM//nsubj//63 avser//VB|PRS|AKT//acl:relcl//60 berör//VB|PRS|AKT//advcl//57 människor//NN|UTR|PLU|IND|NOM//obj//64 i//PP//case//68 alla//DT|UTR/NEU|PLU|IND/DEF//det//68 åldrar//NN|UTR|PLU|IND|NOM//obl//64 .//MAD//punct//57
8.2 Kostnadsutjämningen / Bedömning av delmodellerna;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//71 skiljer//VB|PRS|AKT//parataxis//57 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//71 från//PP//case//77 de//DT|UTR/NEU|PLU|DEF//det//77 tidigare//AB|KOM//advmod//76 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//77 modellerna//NN|UTR|PLU|DEF|NOM//obl//71 ,//MID//punct//81 där//HA//advmod//81 man//PN|UTR|SIN|IND|SUB//nsubj//81 har//VB|PRS|AKT//acl:relcl//77 en//DT|UTR|SIN|IND//det//84 klarare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//84 koppling//NN|UTR|SIN|IND|NOM//obj//81 till//PP//case//88 en//DT|UTR|SIN|IND//det//88 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//88 åldersgrupp//NN|UTR|SIN|IND|NOM//obl//81 .//MAD//punct//8
