
Pågående förstudier Avslutade förstudier;-//MID//punct//4 Nej//IN//cc//4 till//PP//case//4 fortsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 undersökningar//NN|UTR|PLU|IND|NOM//ROOT//4
14.2 En förstudie påbörjas;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 träffades//VB|PRT|SFO//parataxis//13 heller//AB//advmod//44 inget//DT|NEU|SIN|IND//det//47 avtal//NN|NEU|SIN|IND|NOM//obj//44 mellan//PP//case//49 kommunen//NN|UTR|SIN|DEF|NOM//nmod//47 och//KN//cc//51 SKB//PM|NOM//conj//49 om//PP//case//53 förstudien//NN|UTR|SIN|DEF|NOM//obl//44 .//MAD//punct//13
14.2 En förstudie påbörjas;Sedan//SN//mark//2 SKB//PM|NOM//nsubj//2 bekräftat//VB|SUP|AKT//advcl//8 sitt//PS|NEU|SIN|DEF//nmod:poss//4 intresse//NN|NEU|SIN|IND|NOM//obj//2 för//PP//case//7 en//DT|UTR|SIN|IND//det//7 förstudie//NN|UTR|SIN|IND|NOM//nmod//4 inleddes//VB|PRT|SFO//ROOT//8 arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//8 hösten//NN|UTR|SIN|DEF|NOM//obl//8 1995//RG|NOM//nummod//10 .//MAD//punct//8
14.2 En förstudie påbörjas;En//DT|UTR|SIN|IND//det//14 arbetsplan//NN|UTR|SIN|IND|NOM//nsubj:pass//15 fastställdes//VB|PRT|SFO//parataxis//8 efter//PP//case//17 överläggningar//NN|UTR|PLU|IND|NOM//obl//15 med//PP//case//19 kommunledningen//NN|UTR|SIN|DEF|NOM//nmod//17 .//MAD//punct//8
14.2 En förstudie påbörjas;SKB//PM|NOM//nsubj//22 etablerade//VB|PRT|AKT//parataxis//8 en//DT|UTR|SIN|IND//det//24 projektorganisation//NN|UTR|SIN|IND|NOM//obj//22 med//PP//case//28 ungefär//AB//advmod//27 samma//DT|UTR/NEU|SIN/PLU|IND//det//28 uppbyggnad//NN|UTR|SIN|IND|NOM//obl//22 som//KN//case//32 i//PP//case//32 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 förstudier//NN|NEU|PLU|IND|NOM//nmod//28 .//MAD//punct//22
14.2 En förstudie påbörjas;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//35 bedrevs//VB|PRT|SFO//conj//22 också//AB//advmod//35 på//PP//case//39 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 sätt//NN|NEU|PLU|IND|NOM//obl//35 ,//MID//punct//35 med//PP//mark//42 anlitande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//35 av//PP//case//44 konsulter//NN|UTR|PLU|IND|NOM//nmod//42 för//PP//case//47 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 ämnesområden//NN|NEU|PLU|IND|NOM//nmod//44 och//KN//cc//50 successiv//JJ|POS|UTR|SIN|IND|NOM//amod//50 presentation//NN|UTR|SIN|IND|NOM//conj//47 av//PP//case//52 delrapporter//NN|UTR|PLU|IND|NOM//nmod//50 .//MAD//punct//22
14.2 En förstudie påbörjas;Kommunen//NN|UTR|SIN|DEF|NOM//nsubj//4 å//PP//case//3 sin//PS|UTR|SIN|DEF//nmod:poss//3 sida//NN|UTR|SIN|IND|NOM//nmod//0 byggde//VB|PRT|AKT//ROOT//4 upp//PL//compound:prt//4 en//DT|UTR|SIN|IND//det//8 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//8 förstudieorganisation//NN|UTR|SIN|IND|NOM//obj//4 ,//MID//punct//14 som//HP|-|-|-//nsubj:pass//14 till//PP//case//13 en//DT|UTR|SIN|IND//det//13 början//NN|UTR|SIN|IND|NOM//obl//14 utgjordes//VB|PRT|SFO//acl:relcl//8 av//PP//case//19 en//DT|UTR|SIN|IND//det//19 politiskt//AB|POS//advmod//18 sammansatt//PC|PRF|UTR|SIN|IND|NOM//amod//19 informations-//NN|UTR|-|-|SMS//obl:agent//14 och//KN//cc//21 beredningsgrupp//NN|UTR|SIN|IND|NOM//conj//19 och//KN//cc//24 en//DT|UTR|SIN|IND//det//24 tjänstemannagrupp//NN|UTR|SIN|IND|NOM//conj//19 .//MAD//punct//4
14.2 En förstudie påbörjas;I//PP//case//2  //_SP////0 informations-//NN|UTR|-|-|SMS//obl//5 och//KN//cc//4 beredningsgruppen//NN|UTR|SIN|DEF|NOM//conj//2 ingår//VB|PRS|AKT//ROOT//5 företrädare//NN|UTR|PLU|IND|NOM//obj//5 för//PP//case//9 alla//DT|UTR/NEU|PLU|IND/DEF//det//9 partier//NN|NEU|PLU|IND|NOM//obl//5 i//PP//case//11 fullmäktige//NN|UTR|PLU|DEF|NOM//nmod//9 .//MAD//punct//5
14.2 En förstudie påbörjas;Ordförande//NN|UTR|SIN|IND|NOM//nsubj//16 är//VB|PRS|AKT//cop//16 den//DT|UTR|SIN|DEF//det//16 ledamot//NN|UTR|SIN|IND|NOM//parataxis//5 (//PAD//punct//16 s//PM|NOM//appos//16 )//PAD//punct//18 av//PP//case//21 kommunstyrelsen//NN|UTR|SIN|DEF|NOM//nmod//16 som//HP|-|-|-//nsubj//23 har//VB|PRS|AKT//acl:relcl//21 ansvaret//NN|NEU|SIN|DEF|NOM//obj//23 för//PP//case//26 frågan//NN|UTR|SIN|DEF|NOM//obl//23 .//MAD//punct//16
14.2 En förstudie påbörjas;Gruppen//NN|UTR|SIN|DEF|NOM//nsubj//29 har//VB|PRS|AKT//parataxis//16 under//PP//case//32 år//NN|NEU|SIN|IND|NOM//nmod//32 1998//RG|NOM//obl//29 haft//VB|SUP|AKT//conj//29 tre//RG|NOM//nummod//36 protokollförda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//36 sammanträden//NN|NEU|PLU|IND|NOM//obj//33 .//MAD//punct//29
14.2 En förstudie påbörjas;Gruppen//NN|UTR|SIN|DEF|NOM//nsubj//39 företräder//VB|PRS|AKT//conj//29 kommunen//NN|UTR|SIN|DEF|NOM//obj//39 gentemot//PP//case//42 SKB//PM|NOM//nmod//40 i//PP//case//44 förstudiearbetet//NN|NEU|SIN|DEF|NOM//obl//39 ,//MID//punct//39 och//KN//cc//49 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//49 har//VB|PRS|AKT//aux//49 tagit//VB|SUP|AKT//conj//39 initiativ//NN|NEU|SIN|IND|NOM//obj//49 till//PP//case//54 ett//DT|NEU|SIN|IND//det//53 antal//NN|NEU|SIN|IND|NOM//nmod//54 aktiviteter//NN|UTR|PLU|IND|NOM//obl//49 .//MAD//punct//16
14.2 En förstudie påbörjas;Ordföranden//NN|UTR|SIN|DEF|NOM//nsubj//57 har//VB|PRS|AKT//conj//5 kommunstyrelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//59 delegation//NN|UTR|SIN|IND|NOM//obj//57 att//IE//mark//65 efter//PP//case//62 samråd//NN|NEU|SIN|IND|NOM//obl//65 med//PP//case//64 gruppen//NN|UTR|SIN|DEF|NOM//nmod//62 fatta//VB|INF|AKT//acl//59 beslut//NN|NEU|SIN|IND|NOM//obj//65 i//PP//case//68 frågor//NN|UTR|PLU|IND|NOM//obl//65 om//PP//mark//86 bl.a.//AB|AN//advmod//71 användningen//NN|UTR|SIN|DEF|NOM//nsubj//86 av//PP//case//75 det//DT|NEU|SIN|DEF//det//75 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//75 bidraget//NN|NEU|SIN|DEF|NOM//nmod//71 till//PP//case//79 den//DT|UTR|SIN|DEF//det//79 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//79 gransknings-//NN|UTR|-|-|SMS//nmod//75 och//KN//cc//81 informationsverksamheten//NN|UTR|SIN|DEF|NOM//conj//79 .//MAD//punct//71
14.2 En förstudie påbörjas;Den//DT|UTR|SIN|DEF//det//85 beskrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//85 ordningen//NN|UTR|SIN|DEF|NOM//nsubj//86 innebär//VB|PRS|AKT//advcl//65 att//SN//mark//94 frågor//NN|UTR|PLU|IND|NOM//nsubj:pass//94 om//PP//case//90 förstudiearbetet//NN|NEU|SIN|DEF|NOM//nmod//88 i//PP//advmod//94 regel//NN|UTR|SIN|IND|NOM//fixed//91 inte//AB//advmod//94 behandlas//VB|PRS|SFO//ccomp//86 i//PP//case//99 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//99 ordinarie//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//99 beslutande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//99 organ//NN|NEU|SIN|IND|NOM//obl//94 .//MAD//punct//57
14.2 En förstudie påbörjas;Tjänstemannagruppen//NN|UTR|SIN|DEF|NOM//nsubj//2  //_SP////0 består//VB|PRS|AKT//ROOT//2 av//PP//case//4 tjänstemän//NN|UTR|PLU|IND|NOM//obl//2 från//PP//case//7 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 delar//NN|UTR|PLU|IND|NOM//nmod//4 av//PP//case//9 kommunförvaltningen//NN|UTR|SIN|DEF|NOM//nmod//7 .//MAD//punct//2
14.2 En förstudie påbörjas;Sammankallande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//2 är//VB|PRS|AKT//cop//14 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 bygg-//NN|-|-|-|SMS//nsubj//11 och//KN//cc//16 miljöchef//NN|UTR|SIN|IND|NOM//conj//14 ,//MID//punct//14 som//HP|-|-|-//nsubj//22 tillika//AB//advmod//22 är//VB|PRS|AKT//cop//22 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//22 samordnare//NN|UTR|SIN|IND|NOM//acl:relcl//14 för//PP//case//24 förstudien//NN|UTR|SIN|DEF|NOM//nmod//22 .//MAD//punct//11
14.2 En förstudie påbörjas;Under//PP//case//28 år//NN|NEU|SIN|IND|NOM//nmod//28 1998//RG|NOM//obl//32 har//VB|PRS|AKT//aux//32 en//DT|UTR|SIN|IND//det//31 person//NN|UTR|SIN|IND|NOM//nsubj:pass//32 anställts//VB|SUP|SFO//advcl//2 som//KN//mark//34 projektledare//NN|UTR|SIN|IND|NOM//obl//32 för//PP//mark//37 att//IE//mark//37 hålla//VB|INF|AKT//advcl//32 ihop//PL//compound:prt//37 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 arbete//NN|NEU|SIN|IND|NOM//obj//37 i//PP//case//42 platsvalsfrågan//NN|UTR|SIN|DEF|NOM//obl//37 .//MAD//punct//2
14.2 En förstudie påbörjas;I//PP//case//1 början//NN|UTR|SIN|DEF|NOM//obl//5 av//PP//case//4 år//NN|NEU|SIN|IND|NOM//nmod//4 1996//RG|NOM//nmod//1 bildades//VB|PRT|SFO//ROOT//5 en//DT|UTR|SIN|IND//det//7 referensgrupp//NN|UTR|SIN|IND|NOM//nsubj:pass//5  //_SP////7 för//PP//case//10 förstudien//NN|UTR|SIN|DEF|NOM//obl//5 .//MAD//punct//5
14.2 En förstudie påbörjas;I//PP//case//13 denna//PN|UTR|SIN|DEF|SUB/OBJ//obl//14 ingår//VB|PRS|AKT//parataxis//5 företrädare//NN|UTR|PLU|IND|NOM//nsubj//14 för//PP//case//19 ett//DT|NEU|SIN|IND//det//18 tjugotal//NN|NEU|SIN|IND|NOM//nmod//19 föreningar//NN|UTR|PLU|IND|NOM//obl//14 och//KN//cc//21 organisationer//NN|UTR|PLU|IND|NOM//conj//19 i//PP//case//23 kommunen//NN|UTR|SIN|DEF|NOM//nmod//21 ,//MID//punct//14 nämligen//AB//advmod//14 Friluftsfrämjandet//NN|NEU|SIN|DEF|NOM//nsubj//14 i//PP//case//28 Nyköping//PM|NOM//obl//14 ,//MID//punct//32 Föreningen//NN|UTR|SIN|DEF|NOM//nmod//31 Sörmlands//PM|GEN//nmod:poss//32 Ornitologer//PM|NOM//conj//28 ,//MID//punct//34 Företagarna//NN|UTR|PLU|DEF|NOM//appos//14 i//PP//case//34
14.2 En förstudie påbörjas;Nyköping//PM|NOM//nsubj//60 ,//MID//punct//2 IOGT-NTO//PM|NOM//conj//0 ,//MID//punct//5 Kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//5 Handikapprådet//NN|NEU|SIN|DEF|NOM//conj//0 ,//MID//punct//5 Kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 Pensionärsrådet//NN|NEU|SIN|DEF|NOM//conj//0 ,//MID//punct//10 LO//PM|NOM//conj//8 ,//MID//punct//8 Lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 FO-gruppen//NN|UTR|SIN|DEF|NOM//conj//0 4307//RG|NOM//nummod//13 ,//MID//punct//13 LRF//PM|NOM//conj//13 ,//MID//punct//18 Naturskyddsföreningen//NN|UTR|SIN|DEF|NOM//conj//13 Södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 Sörmland//PM|NOM//nmod//18 ,//MID//punct//22 Nyköpings//PM|GEN//nmod:poss//43 Kristna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 Samarbetsråd//NN|NEU|SIN|IND|NOM//flat//22 ,//MID//punct//26 Nyköpings//PM|GEN//nmod:poss//43 Köpmannaförening//NN|UTR|SIN|IND|NOM//flat//26 ,//MID//punct//26 SACO-Förbunden//PM|NOM//nmod//26 ,//MID//punct//32 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 Jägareförbundet//PM|NOM//conj//26 ,//MID//punct//32 Södermanlands//PM|GEN//nmod:poss//35 Hembygdsförening//NN|UTR|SIN|IND|NOM//conj//26 ,//MID//punct//39 Södra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//38 Sörmlands//PM|GEN//nmod:poss//39 Fältbiologer//NN|UTR|PLU|IND|NOM//conj//35 ,//MID//punct//35 Sörmlands//PM|GEN//nmod:poss//43 Skärgårds//NN|UTR|SIN|IND|GEN//amod//43 Intresseförening//NN|UTR|SIN|IND|NOM//conj//13 ,//MID//punct//43 Sörmlandskustens//NN|UTR|SIN|DEF|GEN//nmod:poss//46 Båtförbund//NN|NEU|SIN|IND|NOM//conj//43 ,//MID//punct//46 TCO//PM|NOM//conj//46 ,//MID//punct//50 Ungdomsfullmäktige//PM|NOM//conj//46 och//KN//cc//52 Ö//PM|NOM//conj//46 stra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//55 Sörmlands//PM|GEN//nmod:poss//55 Företagsförening//NN|UTR|SIN|IND|NOM//conj//43 .//MAD//punct//13
14.2 En förstudie påbörjas;Till//PP//case//59 en//DT|UTR|SIN|IND//det//59 början//NN|UTR|SIN|IND|NOM//obl//60 deltog//VB|PRT|AKT//ROOT//60 även//AB//advmod//60 Folkkampanjen//NN|UTR|SIN|DEF|NOM//obj//60 mot//PP//case//64 kärnkraft-kärnvapen//NN|UTR|SIN|DEF|NOM//obl//60 och//KN//cc//66 Föreningen//NN|UTR|SIN|DEF|NOM//conj//64 Rädda//JJ|POS|UTR/NEU|SIN|DEF|NOM//compound//68 Fjällveden//NN|UTR|SIN|DEF|NOM//obl//60 ,//MID//punct//72 men//KN//cc//72 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//72 valde//VB|PRT|AKT//conj//60 att//IE//mark//74 lämna//VB|INF|AKT//xcomp//72 referensgruppen//NN|UTR|SIN|DEF|NOM//obj//74 under//PP//case//78 år//NN|NEU|SIN|IND|NOM//nmod//78 1996//RG|NOM//obl//74 .//MAD//punct//60
14.2 En förstudie påbörjas;Sammankallande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//34 i//PP//case//2 referensgruppen//NN|UTR|SIN|DEF|NOM//obl//0 är//VB|PRS|AKT//cop//4 ordföranden//NN|UTR|SIN|DEF|NOM//nsubj//0 i//PP//case//6 informations-//NN|UTR|-|-|SMS//nmod//4 och//KN//cc//8 beredningsgruppen//NN|UTR|SIN|DEF|NOM//conj//6 .//MAD//punct//0
14.2 En förstudie påbörjas;Vid//PP//case//12 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//12 tillfällen//NN|NEU|PLU|IND|NOM//obl//15 har//VB|PRS|AKT//aux//15 grupperna//NN|UTR|PLU|DEF|NOM//nsubj//15 haft//VB|SUP|AKT//parataxis//0 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 möten//NN|NEU|PLU|IND|NOM//obj//15 ,//MID//punct//22 då//HA//advmod//22 SKB//PM|NOM//nsubj//22 har//VB|PRS|AKT//aux//22 informerat//VB|SUP|AKT//advcl//15 om//PP//compound:prt//22 arbetsläget//NN|NEU|SIN|DEF|NOM//obl//22 i//PP//case//26 förstudien//NN|UTR|SIN|DEF|NOM//nmod//24 .//MAD//punct//15
14.2 En förstudie påbörjas;Protokoll//NN|NEU|PLU|IND|NOM//obj//0 från//PP//case//32 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//31 gruppernas//NN|UTR|PLU|DEF|GEN//nmod:poss//32 möten//NN|NEU|PLU|IND|NOM//nmod//28 har//VB|PRS|AKT//aux//34 gjorts//VB|SUP|SFO//ROOT//34 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//34 för//PP//case//37 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//35 på//PP//case//40 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 hemsidor//NN|UTR|PLU|IND|NOM//nmod//37 .//MAD//punct//34
14.2 En förstudie påbörjas;Under//PP//case//1 förstudiearbetet//NN|NEU|SIN|DEF|NOM//obl//2 har//VB|PRS|AKT//aux//7 både//KN//cc//4 SKB//PM|NOM//nsubj//7 och//KN//cc//6 kommunen//NN|UTR|SIN|DEF|NOM//conj//4 bedrivit//VB|SUP|AKT//ROOT//7 en//DT|UTR|SIN|IND//det//10 intensiv//JJ|POS|UTR|SIN|IND|NOM//amod//10 informationsverksamhet//NN|UTR|SIN|IND|NOM//obj//7 .//MAD//punct//7
14.2 En förstudie påbörjas;SKB//PM|NOM//nsubj//14 har//VB|PRS|AKT//aux//14 inrättat//VB|SUP|AKT//parataxis//7 ett//DT|NEU|SIN|IND//det//16 informationskontor//NN|NEU|SIN|IND|NOM//obj//14 i//PP//case//19 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 Nyköping//PM|NOM//nmod//16 ,//MID//punct//21 ordnat//PC|PRF|NEU|SIN|IND|NOM//conj//14 besök//NN|NEU|SIN|IND|NOM//obj//21 vid//PP//case//24 CLAB//PM|NOM//obl//21 m.fl.//AB|AN//conj//14 anläggningar//NN|UTR|PLU|IND|NOM//obj//14 samt//KN//cc//28 lämnat//VB|SUP|AKT//conj//14 information//NN|UTR|SIN|IND|NOM//obj//28 till//PP//case//31 skolor//NN|UTR|PLU|IND|NOM//obl//28 och//KN//cc//34 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 grupper//NN|UTR|PLU|IND|NOM//conj//31 .//MAD//punct//14
14.2 En förstudie påbörjas;Kommunen//NN|UTR|SIN|DEF|NOM//nsubj//38 har//VB|PRS|AKT//aux//38 hållit//VB|SUP|AKT//conj//14 informationsmöten//NN|NEU|PLU|IND|NOM//obj//38 i//PP//case//41 Nyköping//PM|NOM//obl//38 och//KN//cc//47 i//PP//case//45 ett//DT|NEU|SIN|IND//det//45 antal//NN|NEU|SIN|IND|NOM//nmod//47 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 orter//NN|UTR|PLU|IND|NOM//conj//38 inom//PP//case//49 kommunen//NN|UTR|SIN|DEF|NOM//nmod//47 samt//KN//cc//54 även//AB//advmod//54 i//PP//case//54 grannkommunen//NN|UTR|SIN|DEF|NOM//nmod//54 Trosa//PM|NOM//conj//49 .//MAD//punct//38
14.2 En förstudie påbörjas;En//DT|UTR|SIN|IND//det//58 stor//JJ|POS|UTR|SIN|IND|NOM//amod//58 intervjuundersökning//NN|UTR|SIN|IND|NOM//nsubj:pass//60 har//VB|PRS|AKT//aux//60 genomförts//VB|SUP|SFO//conj//38 .//MAD//punct//14
14.2 En förstudie påbörjas;En//DT|UTR|SIN|IND//det//63 broschyr//NN|UTR|SIN|IND|NOM//appos//14 om//PP//case//65 förstudiearbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//67 har//VB|PRS|AKT//aux//67 distribuerats//VB|SUP|SFO//acl:relcl//63 till//PP//case//70 alla//DT|UTR/NEU|PLU|IND/DEF//det//70 hushåll//NN|NEU|PLU|IND|NOM//obl//67 .//MAD//punct//7
14.2 En förstudie påbörjas;Under//PP//case//2 år//NN|NEU|SIN|IND|NOM//nmod//2 1998//RG|NOM//obl//6 har//VB|PRS|AKT//aux//6 sex//RG|NOM//nummod//5 studiecirklar//NN|UTR|PLU|IND|NOM//nsubj:pass//6 startats//VB|SUP|SFO//ROOT//6 på//PP//case//8 initiativ//NN|NEU|SIN|IND|NOM//obl//6 av//PP//case//10 kommunen//NN|UTR|SIN|DEF|NOM//nmod//8 .//MAD//punct//6
14.2 En förstudie påbörjas;Ett//DT|NEU|SIN|IND//det//14 femtiotal//NN|NEU|SIN|IND|NOM//amod//14 personer//NN|UTR|PLU|IND|NOM//nsubj//15 deltar//VB|PRS|AKT//parataxis//6 för//PP//case//17 närvarande//NN|NEU|SIN|IND|NOM//obl//15 i//PP//case//19 cirklarna//NN|UTR|PLU|DEF|NOM//obl//15 ,//MID//punct//19 som//HP|-|-|-//nsubj:pass//22 leds//VB|PRS|SFO//acl:relcl//19 av//PP//case//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 studieförbund//NN|NEU|PLU|IND|NOM//obl:agent//22 .//MAD//punct//6
14.2 En förstudie påbörjas;Av//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 partierna//NN|NEU|PLU|DEF|NOM//obl//14 i//PP//case//5 kommunen//NN|UTR|SIN|DEF|NOM//nmod//3 har//VB|PRS|AKT//aux//14 miljöpartiet//NN|NEU|SIN|DEF|NOM//nsubj//14 och//KN//cc//13 i//PP//case//11 viss//JJ|POS|UTR|SIN|IND|NOM//amod//11 mån//NN|UTR|SIN|IND|NOM//obl//13 också//AB//advmod//13 vänsterpartiet//NN|NEU|SIN|DEF|NOM//nsubj//14 förhållit//VB|SUP|AKT//ROOT//14 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//14 kritiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//14 till//PP//case//18 förstudiearbetet//NN|NEU|SIN|DEF|NOM//obl//14 ,//MID//punct//14 dock//KN//advmod//14 utan//PP//mark//23 att//IE//mark//23 ta//VB|INF|AKT//advcl//14 några//DT|UTR/NEU|PLU|IND//det//26 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 initiativ//NN|NEU|PLU|IND|NOM//obj//23 för//PP//mark//29 att//IE//mark//29 avbryta//VB|INF|AKT//advcl//23 arbetet//NN|NEU|SIN|DEF|NOM//obj//29 .//MID//punct//14
14.2 En förstudie påbörjas;Bland//PP//case//36 de//DT|UTR/NEU|PLU|DEF//det//36 negativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 grupperna//NN|UTR|PLU|DEF|NOM//obl//43 har//VB|PRS|AKT//aux//43 Föreningen//NN|UTR|SIN|DEF|NOM//nmod//40 Rädda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 Fjällveden//NN|UTR|SIN|DEF|NOM//nsubj//43 varit//VB|SUP|AKT//cop//43 mest//AB|SUV//advmod//43 framträdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//14 .//MAD//punct//43
14.2 En förstudie påbörjas;Innan//SN//mark//47 föreningen//NN|UTR|SIN|DEF|NOM//nsubj//47 trädde//VB|PRT|AKT//advcl//51 ut//PL//compound:prt//47 ur//PP//case//50 referensgruppen//NN|UTR|SIN|DEF|NOM//obl//47 deltog//VB|PRT|AKT//conj//43 den//PN|UTR|SIN|DEF|SUB/OBJ//obj//51 i//PP//case//55 kommunens//NN|UTR|SIN|DEF|GEN//nmod:poss//55 informationsverksamhet//NN|UTR|SIN|IND|NOM//obl//51 ,//MID//punct//51 för//PP//case//58 vilket//HP|NEU|SIN|IND//obl//60 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//60 fick//VB|PRT|AKT//advcl//51 ett//DT|NEU|SIN|IND//det//63 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 bidrag//NN|NEU|SIN|IND|NOM//obj//60 .//MAD//punct//51
14.2 En förstudie påbörjas;En//DT|UTR|SIN|IND//det//66 ansökan//NN|UTR|SIN|IND|NOM//nsubj//77 från//PP//case//68 föreningen//NN|UTR|SIN|DEF|NOM//nmod//66 om//PP//case//70 medel//NN|NEU|PLU|IND|NOM//nmod//66 för//PP//case//73 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 informationsinsatser//NN|UTR|PLU|IND|NOM//nmod//70 och//KN//cc//76 för//PP//case//76 kompetensuppbyggnad//NN|UTR|SIN|IND|NOM//conj//66 bifölls//VB|PRT|SFO//parataxis//51 dock//AB//advmod//77 inte//AB//advmod//77 .//MAD//punct//43
14.2 En förstudie påbörjas;Intresset//NN|NEU|SIN|DEF|NOM//nsubj//5 hos//PP//case//2 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//0 för//PP//case//4 förstudien//NN|UTR|SIN|DEF|NOM//nmod//2 har//VB|PRS|AKT//aux//11 till//PP//case//8 en//DT|UTR|SIN|IND//det//8 början//NN|UTR|SIN|IND|NOM//obl//11 varit//VB|SUP|AKT//cop//11 ganska//AB//advmod//11 svagt//JJ|POS|NEU|SIN|IND|NOM//ROOT//11 .//MAD//punct//11
14.2 En förstudie påbörjas;I//PP//case//14 områden//NN|NEU|PLU|IND|NOM//obl//27 som//HP|-|-|-//nsubj:pass//16 utpekats//VB|SUP|SFO//acl:relcl//14 som//KN//mark//18 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//16 för//PP//case//20 lokalisering//NN|UTR|SIN|IND|NOM//obl//16 av//PP//case//23 ett//DT|NEU|SIN|IND//det//23 djupförvar//NN|NEU|SIN|IND|NOM//nmod//20 har//VB|PRS|AKT//aux//27 dock//AB//advmod//27 intresset//NN|NEU|SIN|DEF|NOM//nsubj//27 ökat//VB|SUP|AKT//parataxis//11 .//MAD//punct//27
14.2 En förstudie påbörjas;Något//DT|NEU|SIN|IND//det//32 utbrett//PC|PRF|NEU|SIN|IND|NOM//fixed//29 folkligt//JJ|POS|NEU|SIN|IND|NOM//amod//32 motstånd//NN|NEU|SIN|IND|NOM//nsubj//43 av//PP//case//35 samma//DT|UTR/NEU|SIN/PLU|IND//det//35 slag//NN|NEU|SIN|IND|NOM//nmod//32 som//KN//mark//38 i//PP//case//38 Storuman//PM|NOM//nmod//32 och//KN//cc//40 Malå//PM|NOM//conj//38 har//VB|PRS|AKT//aux//43 inte//AB//advmod//43 förekommit//VB|SUP|AKT//conj//27 i//PP//case//45 Nyköping//PM|NOM//obl//43 .//MID//punct//27
