
FoU;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 från//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 ”//PAD//punct//0 Översyn//NN|UTR|SIN|IND|NOM//appos//0 av//PP//case//6 forskning//NN|UTR|SIN|IND|NOM//nmod//4 och//KN//cc//8 utveckling//NN|UTR|SIN|IND|NOM//conj//6 inom//PP//case//10 totalförsvaret//NN|NEU|SIN|DEF|NOM//nmod//8 ”//RG|NOM//punct//0
8 Förändringsfaktorer;För//PP//case//2 det//DT|NEU|SIN|DEF//det//2 tredje//RO|NOM//obl//3 gäller//VB|PRS|AKT//ROOT//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj//3 för//PP//case//9 det//DT|NEU|SIN|DEF//det//9 integrerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//9 systemet//NN|NEU|SIN|DEF|NOM//nmod//5 att//IE//mark//12 kunna//VB|INF|AKT//aux//12 fungera//VB|INF|AKT//acl//9 under//PP//case//15 avsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//15 driftförhållanden//NN|NEU|PLU|IND|NOM//obl//12 ,//MID//punct//21 och//KN//cc//21 att//IE//mark//21 enkelt//AB|POS//nsubj:pass//21 kunna//VB|INF|AKT//aux//21 integreras//VB|INF|SFO//conj//3 i//PP//case//25 ett//DT|NEU|SIN|IND//det//25 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 sammanhang//NN|NEU|SIN|IND|NOM//obl//21 (//PAD//punct//25 ”//PAD//punct//28 system//NN|NEU|PLU|IND|NOM//appos//25 av//PP//case//30 system//NN|NEU|PLU|IND|NOM//nmod//28 ”//PM|NOM//punct//28 )//PAD//punct//28 där//HA//advmod//37 det//PN|NEU|SIN|DEF|SUB/OBJ//det//35 operativt//AB|POS//nsubj//37 ska//VB|PRS|AKT//aux//37 ingå//VB|INF|AKT//acl:relcl//28 .//MAD//punct//3
8 Förändringsfaktorer;De//DT|UTR/NEU|PLU|DEF//det//2 tre//RG|NOM//nummod//2 processerna//NN|UTR|PLU|DEF|NOM//nsubj//3 behöver//VB|PRS|AKT//aux//7 i//PP//case//5 praktiken//NN|UTR|SIN|DEF|NOM//obl//3 vara//VB|INF|AKT//cop//7 sammanflätade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ROOT//7 och//KN//cc//9 återkopplade//VB|PRT|AKT//conj//7 ,//MID//punct//9 t.ex.//AB|AN//advmod//16 så//AB//mark//16 att//SN//fixed//12 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 systemfunktioner//NN|UTR|PLU|IND|NOM//nsubj:pass//16 realiseras//VB|INF|SFO//advcl//9 genom//PP//case//18 demonstrationer//NN|UTR|PLU|IND|NOM//obl//16 där//HA//advmod//21 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//21 integreras//VB|PRS|SFO//acl:relcl//18 i//PP//case//25 ett//DT|NEU|SIN|IND//det//25 relevant//JJ|POS|NEU|SIN|IND|NOM//amod//25 system//NN|NEU|SIN|IND|NOM//obl//21 av//PP//case//27 systemsammanhang//NN|NEU|SIN|IND|NOM//nmod//25 ,//MID//punct//33 och//KN//cc//33 där//HA//advmod//33 erfarenheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//33 sedan//AB//advmod//33 används//VB|PRS|SFO//conj//7 för//PP//mark//36 att//IE//mark//36 kalibrera//VB|INF|AKT//advcl//33 det//DT|NEU|SIN|DEF//det//39 simuleringsbaserade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//39 utvecklingsarbetet//NN|NEU|SIN|DEF|NOM//obj//36 och//KN//cc//41 ger//VB|PRS|AKT//conj//7 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 idéer//NN|UTR|PLU|IND|NOM//obj//41 till//PP//case//45 systemstruktur//NN|UTR|SIN|IND|NOM//obl//41 .//MAD//punct//7
8 Förändringsfaktorer;Möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj//16 att//IE//mark//2 iterera//VB|INF|AKT//acl//0 mellan//PP//case//4 studier//NN|UTR|PLU|IND|NOM//obl//2 och//KN//cc//6 konceptutveckling//NN|UTR|SIN|IND|NOM//conj//4 ,//MID//punct//8 utveckling//NN|UTR|SIN|IND|NOM//conj//4 och//KN//cc//10 tillverkning//NN|UTR|SIN|IND|NOM//conj//4 av//PP//case//13 tekniskt//JJ|POS|NEU|SIN|IND|NOM//amod//13 system//NN|NEU|SIN|IND|NOM//nmod//10 och//KN//cc//15 drift//NN|UTR|SIN|IND|NOM//conj//13 gör//VB|PRS|AKT//ROOT//16 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//16 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//16 att//IE//mark//20 utveckla//VB|INF|AKT//advcl//16 komplexa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 system//NN|NEU|PLU|IND|NOM//obj//20 med//PP//case//25 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 metoder//NN|UTR|PLU|IND|NOM//obl//20 än//KN//mark//27 tidigare//AB|KOM//acl//25 .//MAD//punct//16
8 Förändringsfaktorer;Tidigare//AB|KOM//advmod//30 bedrevs//VB|PRT|SFO//parataxis//16 utveckling//NN|UTR|SIN|IND|NOM//nsubj:pass//30 av//PP//case//34 komplexa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 system//NN|NEU|PLU|IND|NOM//nmod//31 –//PAD//punct//37 i//PP//case//37 princip//NN|UTR|SIN|IND|NOM//obl//30 av//PP//case//40 teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//40 nödvändighet//NN|UTR|SIN|IND|NOM//nmod//37 –//RG|NOM//punct//37 på//PP//case//47 ett//DT|NEU|SIN|IND//det//47 linjärt//JJ|POS|NEU|SIN|IND|NOM//amod//47 och//KN//cc//46 hierarkiskt//JJ|POS|NEU|SIN|IND|NOM//conj//44 sätt//NN|NEU|SIN|IND|NOM//obl//30 där//HA//advmod//51 man//PN|UTR|SIN|IND|SUB//nsubj//51 systematiskt//AB|POS//advmod//51 definierade//VB|PRT|AKT//acl:relcl//47 ett//DT|NEU|SIN|IND//det//53 systems//NN|NEU|SIN|IND|GEN//nmod:poss//54 egenskaper//NN|UTR|PLU|IND|NOM//obj//51 top-down//NN|NEU|SIN|IND|NOM//conj//51   //_SP////55 (//PAD//punct//55 den//DT|UTR|SIN|DEF//det//60 s.k.//AB|AN//amod//60 vattenfallsmodellen//NN|UTR|SIN|DEF|NOM//appos//55 )//PAD//punct//30 .//MAD//punct//16
8 Förändringsfaktorer;Idag//AB//advmod//64 talar//VB|PRS|AKT//parataxis//16 man//PN|UTR|SIN|IND|SUB//nsubj//64 istället//AB//case//71 om//PP//fixed//66 inkrementell//JJ|POS|UTR|SIN|IND|NOM//amod//71 eller//KN//cc//70 evolutionär//JJ|POS|UTR|SIN|IND|NOM//conj//68 utveckling//NN|UTR|SIN|IND|NOM//obl//64 av//PP//case//74 komplexa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 system//NN|NEU|PLU|IND|NOM//nmod//71 där//HA//advmod//83 faser//NN|UTR|PLU|IND|NOM//nsubj//83 av//PP//case//78 utveckling//NN|UTR|SIN|IND|NOM//nmod//76 och//KN//cc//80 test//NN|NEU|SIN|IND|NOM//conj//78 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//82 tiden//NN|UTR|SIN|DEF|NOM//nmod//76 avlöser//VB|PRS|AKT//acl:relcl//74 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obj//83 (//PAD//punct//86 build-a-little-test-a-little//PM|NOM//xcomp//83 )//PAD//punct//86 .//MAD//punct//16
8 Förändringsfaktorer;Ofta//AB|POS//advmod//91 är//VB|PRS|AKT//cop//91 inkrementell//JJ|POS|UTR|SIN|IND|NOM//parataxis//16 och//KN//cc//95 evolutionär//JJ|POS|UTR|SIN|IND|NOM//amod//95 synonyma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//95 begrepp//NN|NEU|PLU|IND|NOM//conj//91 i//PP//case//98 detta//DT|NEU|SIN|DEF//det//98 sammanhang//NN|NEU|SIN|IND|NOM//obl//91 .//MAD//punct//16
8 Förändringsfaktorer;Ibland//AB//advmod//101 görs//VB|PRS|SFO//parataxis//16 emellertid//AB//advmod//101 den//DT|UTR|SIN|DEF//det//104 distinktionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//101 att//SN//mark//109 inkrementell//JJ|POS|UTR|SIN|IND|NOM//amod//107 utveckling//NN|UTR|SIN|IND|NOM//nsubj//109 endast//AB//advmod//109 avser//VB|PRS|AKT//acl//104 val//NN|NEU|SIN|IND|NOM//obj//109 av//PP//case//112 medel//NN|NEU|PLU|IND|NOM//nmod//110 ,//MID//punct//101 medan//SN//mark//117 systemets//NN|NEU|SIN|DEF|GEN//nmod:poss//116 mål//NN|NEU|SIN|IND|NOM//nsubj:pass//117 fastställts//VB|SUP|SFO//advcl//101 på//PP//case//120 traditionellt//JJ|POS|NEU|SIN|IND|NOM//amod//120 sätt//NN|NEU|SIN|IND|NOM//obl//117 .//MAD//punct//16
8 Förändringsfaktorer;Evolutionär//JJ|POS|UTR|SIN|IND|NOM//cc//124 systemutveckling//NN|UTR|SIN|IND|NOM//nsubj//124 står//VB|PRS|AKT//conj//16 då//AB//advmod//124 för//PP//case//127 situationen//NN|UTR|SIN|DEF|NOM//obl//124 att//SN//mark//134 även//AB//advmod//130 målet//NN|NEU|SIN|DEF|NOM//nsubj:pass//134 för//PP//case//133 ett//DT|NEU|SIN|IND//det//133 system//NN|NEU|SIN|IND|NOM//nmod//130 tänks//VB|PRS|SFO//ccomp//124 undergå//VB|INF|AKT//xcomp//134 utveckling//NN|UTR|SIN|IND|NOM//obj//135 över//PP//case//138 livscykeln//NN|UTR|SIN|DEF|NOM//nmod//136 –//RG|NOM//punct//138 exempelvis//AB//advmod//150 med//PP//mark//150 hänsyn//NN|UTR|SIN|IND|NOM//fixed//141 till//PP//fixed//141 att//SN//mark//150 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//146 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//150 och//KN//cc//148 hotmiljö//NN|UTR|SIN|IND|NOM//conj//146 är//VB|PRS|AKT//cop//150 förknippade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//138 med//PP//case//153 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//153 osäkerheter//NN|UTR|PLU|IND|NOM//obl//150 .//MAD//punct//16
8 Förändringsfaktorer;8.3.4//RG|NOM//nsubj//156 Företagande//NN|NEU|SIN|IND|NOM//parataxis//16 i//PP//case//158 nätverksekonomin//NN|UTR|SIN|DEF|NOM//obl//156
8 Förändringsfaktorer;Organisatoriskt//JJ|POS|NEU|SIN|IND|NOM//advmod//3 är//VB|PRS|AKT//cop//3 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 svårt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 att//IE//mark//5 föreställa//VB|INF|AKT//csubj//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//5 en//DT|UTR|SIN|IND//det//8 utvecklingsprocess//NN|UTR|SIN|IND|NOM//obj//5 av//PP//case//12 ovan//AB//advmod//11 skisserat//PC|PRF|NEU|SIN|IND|NOM//amod//12 slag//NN|NEU|SIN|IND|NOM//nmod//8 på//PP//case//15 annat//JJ|POS|NEU|SIN|IND|NOM//amod//15 sätt//NN|NEU|SIN|IND|NOM//obl//5 än//KN//mark//19 i//PP//case//19 ett//DT|NEU|SIN|IND//det//19 nätverk//NN|NEU|SIN|IND|NOM//acl//15 ,//MID//punct//21 präglat//PC|PRF|NEU|SIN|IND|NOM//conj//3 av//PP//case//24 både//KN//cc//24 samverkan//NN|UTR|SIN|IND|NOM//obl:agent//21 och//KN//cc//26 konkurrens//NN|UTR|SIN|IND|NOM//conj//24 mellan//PP//case//29 alternativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 delsystemlösningar//NN|UTR|PLU|IND|NOM//nmod//26 och//KN//cc//32 de//DT|UTR/NEU|PLU|DEF//det//32 utvecklingsföretag//NN|NEU|PLU|IND|NOM//conj//3 som//HP|-|-|-//nsubj//34 står//VB|PRS|AKT//acl:relcl//32 bakom//PL//case//36 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//34 .//MAD//punct//3
8 Förändringsfaktorer;Exempel//NN|NEU|PLU|IND|NOM//nsubj//52 på//PP//case//40 företag//NN|NEU|PLU|IND|NOM//nmod//38 som//HP|-|-|-//nsubj//44 kan//VB|PRS|AKT//aux//44 vara//VB|INF|AKT//cop//44 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//40 att//IE//mark//46 ingå//VB|INF|AKT//acl//44 i//PP//case//50 ett//DT|NEU|SIN|IND//det//50 försvarsorienterat//PC|PRF|NEU|SIN|IND|NOM//amod//50 utvecklingsnätverk//NN|NEU|SIN|IND|NOM//obl//46 är//VB|PRS|AKT//cop//52 programvarukonsulter//NN|UTR|PLU|IND|NOM//parataxis//3 och//KN//cc//54 konstruktörer//NN|UTR|PLU|IND|NOM//conj//52 av//PP//case//57 skräddarsydda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//57 elektronikkretsar//NN|UTR|PLU|IND|NOM//nmod//54 .//MAD//punct//3
8 Förändringsfaktorer;I//PP//case//1 likhet//NN|UTR|SIN|IND|NOM//obl//4 med//PP//case//3 COTS-leverantören//NN|UTR|SIN|DEF|NOM//nmod//1 får//VB|PRS|AKT//ROOT//4 ett//DT|NEU|SIN|IND//det//6 utvecklingsföretag//NN|NEU|SIN|IND|NOM//nsubj//4 sin//PS|UTR|SIN|DEF//nmod:poss//8 styrka//NN|UTR|SIN|IND|NOM//obj//4 genom//PP//mark//11 att//IE//mark//11 få//VB|INF|AKT//advcl//4 avsättning//NN|UTR|SIN|IND|NOM//obj//11 för//PP//case//15 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//15 erbjudanden//NN|NEU|PLU|IND|NOM//obl//11 –//RG|NOM//punct//4 grundade//VB|PRT|AKT//conj//4 på//PP//case//20 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//20 kärnkompetens//NN|UTR|SIN|IND|NOM//obl//17 –//RG|NOM//punct//17 på//PP//case//25 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 marknader//NN|UTR|PLU|IND|NOM//obl//17 .//MAD//punct//4
8 Förändringsfaktorer;Skillnaden//NN|UTR|SIN|DEF|NOM//nsubj//28 är//VB|PRS|AKT//parataxis//4 emellertid//AB//advmod//28 att//SN//mark//33 medan//SN//mark//33 COTS//PM|NOM//nsubj//33 handlar//VB|PRS|AKT//ccomp//28 om//PP//case//36 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 volymer//NN|UTR|PLU|IND|NOM//obl//33 av//PP//case//39 standardiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//39 produkter//NN|UTR|PLU|IND|NOM//nmod//36 (//PAD//punct//36 s.k.//AB|AN//amod//42 skalekonomier//NN|NEU|PLU|IND|NOM//appos//36 )//PAD//punct//28 handlar//VB|PRS|AKT//parataxis//28 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//44 i//PP//case//47 utvecklingsnätverket//NN|NEU|SIN|DEF|NOM//obl//44 snarare//AB|KOM//advmod//44 om//PP//case//50 samordningsekonomier//NN|UTR|PLU|IND|NOM//obl//44 .//MAD//punct//28
8 Förändringsfaktorer;I//PP//case//55 det//DT|NEU|SIN|DEF//det//55 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//55 fallet//NN|NEU|SIN|DEF|NOM//obl//56 bygger//VB|PRS|AKT//parataxis//28 företaget//NN|NEU|SIN|DEF|NOM//nsubj//56 sin//PS|UTR|SIN|DEF//nmod:poss//59 styrka//NN|UTR|SIN|IND|NOM//obj//56 på//PP//mark//63 att//IE//mark//63 väl//AB|POS//advmod//63 behärska//VB|INF|AKT//advcl//56 en//DT|UTR|SIN|IND//det//66 viss//JJ|POS|UTR|SIN|IND|NOM//amod//66 problemtyp//NN|UTR|SIN|IND|NOM//obj//63 genom//PP//mark//69 att//IE//mark//69 lösa//VB|INF|AKT//advcl//63 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 problem//NN|NEU|PLU|IND|NOM//obj//69 av//PP//case//74 likartat//JJ|POS|NEU|SIN|IND|NOM//obl//69 men//KN//cc//78 inte//AB//advmod//78 identiskt//JJ|POS|NEU|SIN|IND|NOM//amod//78 slag//NN|NEU|SIN|IND|NOM//conj//74 .//MAD//punct//28
8 Förändringsfaktorer;Även//AB//advmod//2 i//PP//case//2 nätverksekonomin//NN|UTR|SIN|DEF|NOM//obl//6 måste//VB|PRS|AKT//aux//6 produkter//NN|UTR|PLU|IND|NOM//nsubj:pass//6 fysiskt//AB|POS//advmod//6 tillverkas//VB|INF|SFO//ROOT//6 och//KN//cc//8 produkter//NN|UTR|PLU|IND|NOM//conj//6 och//KN//cc//10 tjänster//NN|UTR|PLU|IND|NOM//nsubj:pass//11 distribueras//VB|PRS|SFO//conj//6 till//PP//case//14 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//14 användare//NN|UTR|PLU|IND|NOM//obl//11 .//MAD//punct//6
8 Förändringsfaktorer;Särskilt//AB//advmod//18 inom//PP//case//18 ITbranschen//NN|UTR|SIN|DEF|NOM//obl//6 finns//VB|PRS|SFO//conj//6 dock//AB//advmod//19 en//DT|UTR|SIN|IND//det//23 stark//JJ|POS|UTR|SIN|IND|NOM//amod//23 tendens//NN|UTR|SIN|IND|NOM//nsubj//19 mot//PP//mark//29 att//SN//mark//29 dessa//DT|UTR/NEU|PLU|DEF//det//27 funktioner//NN|UTR|PLU|IND|NOM//nsubj:pass//29 organisatoriskt//AB|POS//advmod//29 separeras//VB|PRS|SFO//advcl//19 .//MAD//punct//6
8 Förändringsfaktorer;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//32 gör//VB|PRS|AKT//parataxis//6 att//SN//mark//38 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 företag//NN|NEU|PLU|IND|NOM//nsubj//38 snabbt//AB|POS//advmod//38 kan//VB|PRS|AKT//aux//38 växa//VB|INF|AKT//ccomp//32 utan//PP//mark//42 att//IE//mark//41 behöva//VB|INF|AKT//aux//42 bygga//VB|INF|AKT//advcl//38 upp//PL//compound:prt//42 en//DT|UTR|SIN|IND//det//46 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//46 produktionsapparat//NN|UTR|SIN|IND|NOM//obj//42 .//MID//punct//32
8 Förändringsfaktorer;Ett//DT|NEU|SIN|IND//nsubj//50 ofta//AB|POS//advmod//50 anfört//PC|PRF|NEU|SIN|IND|NOM//parataxis//32 exempel//NN|NEU|SIN|IND|NOM//obj//50 på//PP//case//53 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//50 är//VB|PRS|AKT//cop//55 Cisco//PM|NOM//ccomp//32 ,//MID//punct//60 men//KN//cc//60 även//AB//advmod//60 gamla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 IT-företag//NN|NEU|PLU|IND|NOM//conj//55 som//HP|-|-|-//nsubj//63 Ericsson//PM|NOM//nsubj//63 lägger//VB|PRS|AKT//acl:relcl//60 ut//PL//compound:prt//63 tillverkning//NN|UTR|SIN|IND|NOM//obj//63 och//KN//cc//67 logistik//NN|UTR|SIN|IND|NOM//conj//65 och//KN//cc//69 koncentrerar//VB|PRS|AKT//conj//32 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//69 på//PP//mark//73 att//IE//mark//73 utveckla//VB|INF|AKT//xcomp//69 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 produkter//NN|UTR|PLU|IND|NOM//obj//73 och//KN//cc//77 tjänster//NN|UTR|PLU|IND|NOM//conj//75 .//MAD//punct//6
8 Förändringsfaktorer;Hur//HA//advmod//1 tillämpbar//JJ|POS|UTR|SIN|IND|NOM//csubj//12 denna//DT|UTR|SIN|DEF//det//3 princip//NN|UTR|SIN|IND|NOM//nsubj//1 är//VB|PRS|AKT//cop//12 för//PP//case//7 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 branscher//NN|UTR|PLU|IND|NOM//obl//12 är//VB|PRS|AKT//cop//12 ännu//AB//advmod//12 en//DT|UTR|SIN|IND//det//12 öppen//JJ|POS|UTR|SIN|IND|NOM//amod//12 fråga//NN|UTR|SIN|IND|NOM//nsubj//23 .//MAD//punct//12
8 Förändringsfaktorer;I//PP//case//15 fordonsindustrin//NN|UTR|SIN|DEF|NOM//nmod//12 –//RG|NOM//punct//15 som//HP|-|-|-//nsubj//21 på//PP//case//20 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 sätt//NN|NEU|PLU|IND|NOM//obl//21 varit//VB|SUP|AKT//cop//23 en//DT|UTR|SIN|IND//det//23 föregångare//NN|UTR|SIN|IND|NOM//nsubj//37 i//PP//mark//26 att//IE//mark//26 ge//VB|INF|AKT//acl//23 underleverantörerna//NN|UTR|PLU|DEF|NOM//iobj//26 en//DT|UTR|SIN|IND//det//33 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//33 och//KN//cc//31 mer//AB|KOM//advmod//32 utvecklingsinriktad//PC|PRF|UTR|SIN|IND|NOM//amod//33 roll//NN|UTR|SIN|IND|NOM//obj//26 –//RG|NOM//punct//23 är//VB|PRS|AKT//cop//37 fortfarande//AB//advmod//37 slutmonteringen//NN|UTR|SIN|DEF|NOM//ROOT//37 av//PP//case//41 det//DT|NEU|SIN|DEF//det//41 integrerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//41 systemet//NN|NEU|SIN|DEF|NOM//nmod//37 nära//PP//case//43 förbunden//NN|NEU|PLU|DEF|NOM//nmod//41 med//PP//case//45 rollen//NN|UTR|SIN|DEF|NOM//nmod//43 som//KN//mark//47 varumärkesägare//NN|UTR|PLU|IND|NOM//nmod//45 och//KN//cc//49 systemintegrerare//NN|UTR|PLU|IND|NOM//conj//47 .//MAD//punct//37
8 Förändringsfaktorer;8.3.5//RG|NOM//amod//53 Militär//JJ|POS|UTR|SIN|IND|NOM//amod//53 materielförsörjning//NN|UTR|SIN|IND|NOM//appos//37 i//PP//case//57 den//DT|UTR|SIN|DEF//det//57 framväxande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//57 nätverksekonomin//NN|UTR|SIN|DEF|NOM//nmod//53 .//MAD//punct//53
8 Förändringsfaktorer;RMA//PM|NOM//appos//53 .//MID//punct//59
8 Förändringsfaktorer;Klyftan//PM|NOM//nmod//62 USAEuropa//NN|UTR|SIN|IND|NOM//conj//59
8 Förändringsfaktorer;I//PP//case//1 framväxten//NN|UTR|SIN|DEF|NOM//obl//7 av//PP//case//3 nätverksekonomin//NN|UTR|SIN|DEF|NOM//nmod//1 har//VB|PRS|AKT//aux//7 USA//PM|NOM//nsubj//7 hittills//AB//advmod//7 spelat//VB|SUP|AKT//ROOT//7 den//DT|UTR|SIN|DEF//det//11 entydigt//AB|POS//advmod//10 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 rollen//NN|UTR|SIN|DEF|NOM//obj//7 .//MAD//punct//7
8 Förändringsfaktorer;Denna//DT|UTR|SIN|DEF//det//14 dominans//NN|UTR|SIN|IND|NOM//nsubj//18 är//VB|PRS|AKT//cop//18 ännu//AB//advmod//18 mer//AB|KOM//advmod//18 uttalad//PC|PRF|UTR|SIN|IND|NOM//parataxis//7 när//HA//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//19 gäller//VB|PRS|AKT//fixed//19 att//IE//mark//24 militärt//AB|POS//advmod//24 utnyttja//VB|INF|AKT//advcl//18 de//DT|UTR/NEU|PLU|DEF//det//27 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 möjligheterna//NN|UTR|PLU|DEF|NOM//obj//24 .//MAD//punct//7
8 Förändringsfaktorer;Inom//PP//case//32 det//DT|NEU|SIN|DEF//det//32 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 området//NN|NEU|SIN|DEF|NOM//obl//36 har//VB|PRS|AKT//aux//36 det//DT|NEU|SIN|DEF//det//35 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//36 tagit//VB|SUP|AKT//parataxis//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//36 uttryck//NN|NEU|SIN|IND|NOM//obj//36 i//PP//case//40 begrepp//NN|NEU|PLU|IND|NOM//nmod//38 som//KN//obl//42 Revolution//PM|NOM//obl//36 in//PM|NOM//compound:prt//36 Military//PM|NOM//obj//36 Affairs//PM|NOM//obj//36  //_SP////45 (//PAD//punct//48 RMA//PM|NOM//appos//36 )//PAD//punct//48 och//KN//cc//51 Network//PM|NOM//compound//53 Centric//PM|NOM//amod//53 Warfare//PM|NOM//conj//48  //_SP////53 (//PAD//punct//56 NCW//PM|NOM//appos//53 )//PAD//punct//56 .//MAD//punct//53
8 Förändringsfaktorer;Områden//NN|NEU|PLU|IND|NOM//nsubj//66 som//HP|-|-|-//nsubj:pass//61 påverkas//VB|PRS|SFO//acl:relcl//59 i//PP//case//64 hög//JJ|POS|UTR|SIN|IND|NOM//amod//64 grad//NN|UTR|SIN|IND|NOM//obl//61 är//VB|PRS|AKT//cop//66 ledning//NN|UTR|SIN|IND|NOM//conj//48 ,//MID//punct//68 underrättelseverksamhet//NN|UTR|SIN|IND|NOM//conj//66 ,//MID//punct//70 vapenstyrning//NN|UTR|SIN|IND|NOM//conj//66 och//KN//cc//73 graderad//PC|PRF|UTR|SIN|IND|NOM//amod//73 verkan//NN|UTR|SIN|IND|NOM//conj//66 .//MAD//punct//66
