Frågor och svar;2014-06-26//RG|NOM//ROOT//0
Svar:; //_SP////2 Vad//HP|NEU|SIN|IND//obj//5 innebär//VB|PRS|AKT//ROOT//5 de//DT|UTR/NEU|PLU|DEF//det//8 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 bestämmelserna//NN|UTR|PLU|DEF|NOM//obj//5 om//PP//case//10 informationskrav//NN|NEU|PLU|IND|NOM//obl//5 för//PP//case//12 näringsidkare//NN|UTR|PLU|IND|NOM//nmod//10 ?//MAD//punct//5
Svar:;En//DT|UTR|SIN|IND//det//1 näringsidkare//NN|UTR|SIN|IND|NOM//nsubj//33 som//HP|-|-|-//nsubj//3 hamnar//VB|PRS|AKT//acl:relcl//1 i//PP//case//5 tvist//NN|UTR|SIN|IND|NOM//obl//3 med//PP//case//8 en//DT|UTR|SIN|IND//det//8 konsument//NN|UTR|SIN|IND|NOM//nmod//5 (//PAD//punct//1 dvs.//AB|AN//advmod//14 helt//AB|POS//advmod//14 eller//KN//cc//14 delvis//AB//advmod//14 avvisar//VB|PRS|AKT//appos//1 ett//DT|NEU|SIN|IND//det//16 krav//NN|NEU|SIN|IND|NOM//obj//14 från//PP//case//18 konsumenten//NN|UTR|SIN|DEF|NOM//nmod//16 )//PAD//punct//1 angående//PP//case//22 en//DT|UTR|SIN|IND//det//22 vara//NN|UTR|SIN|IND|NOM//nmod//1 eller//KN//cc//24 tjänst//NN|UTR|SIN|IND|NOM//conj//22 som//HP|-|-|-//obj//28 konsumenten//NN|UTR|SIN|DEF|NOM//nsubj//28 har//VB|PRS|AKT//aux//28 köpt//VB|SUP|AKT//acl:relcl//24 av//PP//case//30 näringsidkaren//NN|UTR|SIN|DEF|NOM//obl//28 ,//MID//punct//1 ska//VB|PRS|AKT//aux//33 ge//VB|INF|AKT//ROOT//33 konsumenten//NN|UTR|SIN|DEF|NOM//iobj//33 klar//JJ|POS|UTR|SIN|IND|NOM//amod//38 och//KN//cc//37 begriplig//JJ|POS|UTR|SIN|IND|NOM//conj//35 information//NN|UTR|SIN|IND|NOM//obj//33 om//PP//case//41 vilken//HD|UTR|SIN|IND//det//41 tvistlösningsnämnd//NN|UTR|SIN|IND|NOM//nmod//38 ,//MID//punct//43 ARN//PM|NOM//conj//41 eller//KN//cc//48 någon//DT|UTR|SIN|IND//det//48 annan//JJ|POS|UTR|SIN|IND|NOM//amod//48 godkänd//PC|PRF|UTR|SIN|IND|NOM//amod//48 nämnd//NN|UTR|SIN|IND|NOM//conj//41 ,//MID//punct//48 som//HP|-|-|-//obl//53 konsumenten//NN|UTR|SIN|DEF|NOM//nsubj//53 kan//VB|PRS|AKT//aux//53 vända//VB|INF|AKT//acl:relcl//48 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//53 till//PP//compound:prt//53 för//PP//mark//58 att//IE//mark//58 få//VB|INF|AKT//advcl//53 tvisten//NN|UTR|SIN|DEF|NOM//obj//58 prövad//PC|PRF|UTR|SIN|IND|NOM//xcomp//58 .//MAD//punct//33
Svar:;Informationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//64 ska//VB|PRS|AKT//aux//64 ges//VB|INF|SFO//parataxis//33 på//PP//case//67 en//DT|UTR|SIN|IND//det//67 pappershandling//NN|UTR|SIN|IND|NOM//obl//64 eller//KN//cc//69 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//67 ,//MID//punct//67 t.ex.//AB|AN//advmod//74 i//PP//case//74 ett//DT|NEU|SIN|IND//det//74 e-postmeddelande//NN|NEU|SIN|IND|NOM//appos//67 .//MAD//punct//33
Svar:;En//DT|UTR|SIN|IND//det//1 näringsidkare//NN|UTR|SIN|IND|NOM//nsubj//18 som//HP|-|-|-//nsubj//4 har//VB|PRS|AKT//aux//4 åtagit//VB|SUP|AKT//acl:relcl//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//4 att//IE//mark//7 lösa//VB|INF|AKT//xcomp//4 tvister//NN|UTR|PLU|IND|NOM//obj//7 vid//PP//case//10 ARN//PM|NOM//nmod//8 eller//KN//cc//15 någon//DT|UTR|SIN|IND//det//15 annan//JJ|POS|UTR|SIN|IND|NOM//amod//15 godkänd//PC|PRF|UTR|SIN|IND|NOM//amod//15 tvistlösningsnämnd//NN|UTR|SIN|IND|NOM//conj//1 ska//VB|PRS|AKT//aux//18 även//AB//advmod//18 informera//VB|INF|AKT//ROOT//18 om//PP//case//21 aktuell//JJ|POS|UTR|SIN|IND|NOM//amod//21 tvistlösningsnämnd//NN|UTR|SIN|IND|NOM//obl//18 på//PP//case//24 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//24 webbplatser//NN|UTR|PLU|IND|NOM//nmod//21 och//KN//cc//28 i//PP//case//28 skriftliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 avtalsvillkor//NN|UTR|PLU|IND|NOM//conj//24 ,//MID//punct//18 om//SN//mark//32 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//32 används//VB|PRS|SFO//advcl//18 .//MAD//punct//18
Svar:;En//DT|UTR|SIN|IND//det//35 näringsidkare//NN|UTR|SIN|IND|NOM//nsubj//37 kan//VB|PRS|AKT//aux//37 åta//VB|INF|AKT//conj//18 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//37 att//IE//mark//40 lösa//VB|INF|AKT//xcomp//37 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 konsumenttvister//NN|UTR|PLU|IND|NOM//obj//40 vid//PP//case//44 ARN//PM|NOM//obl//40 eller//KN//cc//49 någon//DT|UTR|SIN|IND//det//49 annan//JJ|POS|UTR|SIN|IND|NOM//amod//49 godkänd//PC|PRF|UTR|SIN|IND|NOM//amod//49 tvistlösningsnämnd//NN|UTR|SIN|IND|NOM//conj//37 t.ex.//AB|AN//advmod//54 genom//PP//mark//54 att//IE//mark//54 vara//VB|INF|AKT//cop//54 medlem//NN|UTR|SIN|IND|NOM//acl:relcl//49 i//PP//case//57 en//DT|UTR|SIN|IND//det//57 bransch-//NN|UTR|-|-|SMS//nmod//54 eller//KN//cc//59 näringslivsorganisation//NN|UTR|SIN|IND|NOM//conj//57 där//HA//advmod//62 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//62 följer//VB|PRS|AKT//acl:relcl//59 av//PP//compound:prt//62 medlemskapet//NN|NEU|SIN|DEF|NOM//obl//62 att//SN//mark//68 medlemmarna//NN|UTR|PLU|DEF|NOM//nsubj//68 ska//VB|PRS|AKT//aux//68 följa//VB|INF|AKT//ccomp//62 besluten//NN|NEU|PLU|DEF|NOM//obj//68 från//PP//case//73 ett//DT|NEU|SIN|IND//det//73 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//73 tvistlösningsorgan//NN|NEU|SIN|IND|NOM//nmod//69 .//MAD//punct//18
Svar:;Näringsidkare//NN|UTR|PLU|IND|NOM//nsubj//8 som//HP|-|-|-//nsubj//2 ägnar//VB|PRS|AKT//acl:relcl//0 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//2 åt//PP//case//5 onlinehandel//NN|UTR|SIN|IND|NOM//obl//2 ska//VB|PRS|AKT//aux//8 dessutom//AB//advmod//8 informera//VB|INF|AKT//ROOT//8 om//PP//case//10 möjlighet//NN|UTR|SIN|IND|NOM//obl//8 till//PP//case//12 tvistlösning//NN|UTR|SIN|IND|NOM//nmod//10 via//PP//case//15 EU-kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//15 onlineplattform//NN|UTR|SIN|IND|NOM//nmod//12 (//PAD//punct//17 se//VB|IMP|AKT//parataxis//8 fråga//NN|UTR|SIN|IND|NOM//advmod//17 11//RG|NOM//nummod//17 )//PAD//punct//17 .//MAD//punct//8
Svar:;Fråga//VB|IMP|AKT//ROOT//0 16//RG|NOM//nummod//0 ://MID//punct//0
Svar:; //_SP////2 När//HA//advmod//7 ska//VB|PRS|AKT//aux//7 förslagen//NN|NEU|PLU|DEF|NOM//nsubj//7 träda//VB|INF|AKT//parataxis//0 i//PP//compound:prt//7 kraft//NN|UTR|SIN|IND|NOM//obj//7 ?//MAD//punct//0
Svar:;Enligt//PP//case//2 vårt//PS|NEU|SIN|DEF//nmod:poss//2 förslag//NN|NEU|SIN|IND|NOM//obl//3 ska//VB|PRS|AKT//ROOT//3 de//DT|UTR/NEU|PLU|DEF//det//5 författningsändringar//NN|UTR|PLU|IND|NOM//nsubj//3 som//HP|-|-|-//obj//8 vi//PN|UTR|PLU|DEF|SUB//nsubj//8 föreslår//VB|PRS|AKT//acl:relcl//5 träda//VB|INF|AKT//xcomp//8 i//PP//compound:prt//9 kraft//NN|UTR|SIN|IND|NOM//fixed//10 den//DT|UTR|SIN|DEF//det//14 1//RO|NOM//nummod//14 juli//NN|UTR|SIN|IND|NOM//obl//9 2015//RG|NOM//nummod//14 .//MAD//punct//3
Svar:;Fråga//VB|IMP|AKT//ROOT//0 17//RG|NOM//nummod//0 ://MID//punct//0
Svar:; //_SP////2 Vilka//HP|UTR/NEU|PLU|IND//nsubj//6 har//VB|PRS|AKT//aux//6 deltagit//VB|SUP|AKT//acl:relcl//0 i//PP//case//8 utredningen//NN|UTR|SIN|DEF|NOM//obl//6 ?//MAD//punct//6
Svar:;Christine//PM|NOM//ROOT//0 Lager//PM|NOM//flat:name//0 ,//MID//punct//4 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//4 utredare//NN|UTR|SIN|IND|NOM//conj//0
Svar:;Experter//NN|UTR|PLU|IND|NOM//ROOT//0 och//KN//cc//2 sakkunniga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//0 ://MAD//punct//0
Svar:;Jens//PM|NOM//ROOT//0 Henriksson//PM|NOM//flat:name//0 ,//MID//punct//4 Sveriges//PM|GEN//nmod:poss//4 Konsumenter//NN|UTR|PLU|IND|NOM//conj//0
Svar:;Sofia//PM|NOM//ROOT//0 Kerttu//PM|NOM//flat:name//0 ,//MID//punct//4 Konsumentvägledarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//4 förening//NN|UTR|SIN|IND|NOM//conj//0
Svar:;Daniel//PM|NOM//ROOT//0 Karfs//PM|NOM//flat//0 ,//MID//punct//1 Konsumentverket//NN|NEU|SIN|DEF|NOM//nmod//4 Anna-Karin//PM|NOM//appos//1 Smedberg//PM|NOM//flat:name//4 ,//MID//punct//4 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//8 Handel//NN|UTR|SIN|IND|NOM//nmod//9 Karin//PM|NOM//appos//1 Åselius//PM|NOM//flat:name//9 ,//MID//punct//9 Företagarna//NN|UTR|PLU|DEF|NOM//conj//9 ,//MID//punct//9
Svar:;Christian//PM|NOM//ROOT//0 Sandell//PM|NOM//flat//0 ,//MID//punct//4 Svensk//JJ|POS|UTR|SIN|IND|NOM//nmod:poss//4 Försäkring//NN|UTR|SIN|IND|NOM//appos//0 ,//MID//punct//4
Svar:;Maria//PM|NOM//ROOT//0 Berge//PM|NOM//flat:name//0 ,//MID//punct//1 Allmänna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 reklamationsnämnden//NN|UTR|SIN|DEF|NOM//nmod//5 Anders//PM|NOM//conj//0 Norin//PM|NOM//flat:name//5 ,//MID//punct//9 extern//JJ|POS|UTR|SIN|IND|NOM//amod//9 ordförande//NN|UTR|SIN|IND|NOM//conj//0 i//PP//case//11 ARN//PM|NOM//nmod//9

