För studenterna...;–//RG|NOM//punct//2 om//PP//case//2 studentkårer//NN|UTR|PLU|IND|NOM//ROOT//2 ,//MID//punct//4 nationer//NN|UTR|PLU|IND|NOM//conj//2 och//KN//cc//7 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 studentföreningar//NN|UTR|PLU|IND|NOM//conj//2
5 Studentkårers syfte och ändamål;Diskrimineringsfrågorna//NN|UTR|PLU|DEF|NOM//nsubj//63 har//VB|PRS|AKT//aux//63 fått//VB|SUP|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//66 framträdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 plats//NN|UTR|SIN|IND|NOM//obj//63 ,//MID//punct//63 inte//AB//advmod//72 minst//AB|SUV//advmod//70 tack//NN|NEU|SIN|IND|NOM//case//72 vare//VB|KON|PRS|AKT//fixed//70 införandet//NN|NEU|SIN|DEF|NOM//obl//63 av//PP//case//74 lagen//NN|UTR|SIN|DEF|NOM//nmod//72 om//PP//case//76 likabehandling//NN|UTR|SIN|IND|NOM//nmod//74 av//PP//case//78 studenter//NN|UTR|PLU|IND|NOM//nmod//76 i//PP//case//80 högskolan//NN|UTR|SIN|DEF|NOM//nmod//76 .//MAD//punct//63
5 Studentkårers syfte och ändamål;Sammanfattning//NN|UTR|SIN|IND|NOM//ROOT//0
5 Studentkårers syfte och ändamål;Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 kan//VB|PRS|AKT//aux//2 konstatera//VB|INF|AKT//ROOT//2 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 finns//VB|PRS|SFO//ccomp//2 vitt//AB|POS//advmod//7 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 sätt//NN|NEU|PLU|IND|NOM//nsubj//5 att//IE//mark//10 tolka//VB|INF|AKT//acl//8 förordningens//NN|UTR|SIN|DEF|GEN//nmod:poss//12 ord//NN|NEU|SIN|IND|NOM//obj//10 om//PP//mark//16 ”//PM|NOM//punct//16 att//IE//mark//16 främja//VB|INF|AKT//advcl//10 medlemmarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//18 studier//NN|UTR|PLU|IND|NOM//obj//16 och//KN//cc//22 vad//HP|NEU|SIN|IND//dislocated//22 som//HP|-|-|-//nsubj//22 har//VB|PRS|AKT//conj//16 sammanhang//NN|NEU|SIN|IND|NOM//obj//22 med//PP//case//25 studierna//NN|UTR|PLU|DEF|NOM//nmod//23 ”//RG|NOM//punct//2 .//MID//punct//2
5 Studentkårers syfte och ändamål;De//DT|UTR/NEU|PLU|DEF//det//30 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 sätten//NN|NEU|PLU|DEF|NOM//parataxis//2 att//IE//mark//32 definiera//VB|INF|AKT//acl//30 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 rymmer//VB|PRS|AKT//ccomp//2 förmodligen//AB//advmod//34 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 synsätt//NN|NEU|PLU|IND|NOM//obj//34 på//PP//case//40 studentkårers//NN|UTR|PLU|IND|GEN//nmod:poss//40 roll//NN|UTR|SIN|IND|NOM//obl//34 ,//MID//punct//42 mandat//NN|NEU|PLU|IND|NOM//conj//40 och//KN//cc//44 ändamål//NN|NEU|SIN|IND|NOM//conj//42 .//MAD//punct//2
5 Studentkårers syfte och ändamål;På//PP//case//2 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 studentkårer//NN|UTR|PLU|IND|NOM//obl//9 har//VB|PRS|AKT//aux//9 denna//DT|UTR|SIN|DEF//det//5 fråga//NN|UTR|SIN|IND|NOM//nsubj//9 genom//PP//case//7 åren//NN|NEU|PLU|DEF|NOM//nmod//5 varit//VB|SUP|AKT//cop//9 kontroversiell//JJ|POS|UTR|SIN|IND|NOM//ROOT//9 ,//MID//punct//15 inte//AB//advmod//15 minst//AB|SUV//advmod//15 vid//PP//case//15 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 studentkårer//NN|UTR|PLU|IND|NOM//conj//9 där//HA//advmod//23 den//DT|UTR|SIN|DEF//det//19 öppna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//19 politiseringen//NN|UTR|SIN|DEF|NOM//nsubj//23 av//PP//case//21 studentkårerna//NN|UTR|PLU|DEF|NOM//nmod//19 varit//VB|SUP|AKT//cop//23 kraftig//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//15 .//MAD//punct//15
5 Studentkårers syfte och ändamål;Två//RG|NOM//nummod//27 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 uppfattningar//NN|UTR|PLU|IND|NOM//nsubj//28 tycks//VB|PRS|SFO//conj//9 råda//VB|INF|AKT//xcomp//28 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//32 av//PP//case//32 tidsperiod//NN|UTR|SIN|IND|NOM//obl//29 .//MAD//punct//9
5 Studentkårers syfte och ändamål;Den//DT|UTR|SIN|DEF//det//35 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//36 är//VB|PRS|AKT//parataxis//9 att//SN//mark//39 man//PN|UTR|SIN|IND|SUB//nsubj//39 ser//VB|PRS|AKT//ccomp//36 studenten//NN|UTR|SIN|DEF|NOM//obj//39 som//HP|-|-|-//mark//46 i//PP//advmod//46 första//RO|NOM//fixed//42 hand//NN|UTR|SIN|IND|NOM//fixed//42 en//DT|UTR|SIN|IND//det//46 samhällsmedborgare//NN|UTR|SIN|IND|NOM//obl//39 ,//MID//punct//46 student//UO//conj//46 as//UO//conj//46 citizenperspektivet//UO//conj//46 .//MAD//punct//9
5 Studentkårers syfte och ändamål;Enligt//PP//case//54 detta//DT|NEU|SIN|DEF//det//54 synsätt//NN|NEU|SIN|IND|NOM//obl//62 kan//VB|PRS|AKT//aux//62 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//62 som//HP|-|-|-//nsubj//58 äger//VB|PRS|AKT//acl:relcl//56 sammanhang//NN|NEU|SIN|IND|NOM//obj//58 med//PP//case//61 studier//NN|UTR|PLU|IND|NOM//nmod//59 tolkas//VB|PRS|SFO//parataxis//9 mycket//AB|POS//advmod//64 brett//AB|POS//xcomp//62 och//KN//cc//68 i//PP//case//67 princip//NN|UTR|SIN|IND|NOM//obl//68 innefatta//VB|INF|AKT//conj//62 alla//DT|UTR/NEU|PLU|IND/DEF//det//71 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 frågor//NN|UTR|PLU|IND|NOM//obj//68 inklusive//PP//case//73 utrikespolitik//NN|UTR|SIN|IND|NOM//nmod//71 .//MAD//punct//62
5 Studentkårers syfte och ändamål;Som//KN//mark//78 exempel//NN|NEU|SIN|IND|NOM//nsubj:pass//78 kan//VB|PRS|AKT//aux//78 nämnas//VB|INF|SFO//advcl//9 att//SN//mark//80 Umeå//PM|GEN//advcl//78 studentkår//NN|UTR|SIN|IND|NOM//obj//80 för//PP//case//84 två//RG|NOM//nummod//84 år//NN|NEU|PLU|IND|NOM//obl//80 sedan//AB//fixed//84 uttalade//VB|PRT|AKT//conj//78 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//86 mot//PP//case//89 Irakkriget//PM|NOM//obl//86 .//MAD//punct//9
5 Studentkårers syfte och ändamål;Örebro//PM|GEN//amod//92 studentkår//NN|UTR|SIN|IND|NOM//nsubj//93 ser//VB|PRS|AKT//conj//9 sin//PS|UTR|SIN|DEF//nmod:poss//95 roll//NN|UTR|SIN|IND|NOM//obj//93 som//KN//mark//97 bildare//NN|UTR|SIN|IND|NOM//acl//95 av//PP//case//99 opinion//NN|UTR|SIN|IND|NOM//nmod//97 i//PP//case//102 allmänpolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 frågor//NN|UTR|PLU|IND|NOM//nmod//99 .//MAD//punct//9
5 Studentkårers syfte och ändamål;Det//DT|NEU|SIN|DEF//det//2 andra//RO|NOM//amod//2 perspektivet//NN|NEU|SIN|DEF|NOM//ROOT//2 är//VB|PRS|AKT//cop//2 att//SN//mark//31 studenten//NN|UTR|SIN|DEF|NOM//nsubj//31 i//PP//advmod//10 första//RO|NOM//fixed//6 hand//NN|UTR|SIN|IND|NOM//fixed//6 är//VB|PRS|AKT//cop//10 student//NN|UTR|SIN|IND|NOM//nmod//5 på//PP//case//14 ett//DT|NEU|SIN|IND//det//14 visst//JJ|POS|NEU|SIN|IND|NOM//amod//14 lärosäte//NN|NEU|SIN|IND|NOM//nmod//10 och//KN//cc//16 har//VB|PRS|AKT//conj//10 ,//MID//punct//22 som//KN//case//22 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//22 ,//MID//punct//22 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 intressen//NN|NEU|PLU|IND|NOM//nmod//10 ,//MID//punct//22 student//UO//nmod//5 as//UO//nmod//24  //_SP////25 such-perspektivet//NN|NEU|SIN|DEF|NOM//nmod//5 .//MID//punct//5
5 Studentkårers syfte och ändamål;Detta//DT|NEU|SIN|DEF//det//30 synsätt//NN|NEU|SIN|IND|NOM//nsubj//31 leder//VB|PRS|AKT//csubj//2 till//PP//case//36 en//DT|UTR|SIN|IND//det//36 mer//AB|KOM//advmod//35 restriktiv//JJ|POS|UTR|SIN|IND|NOM//amod//36 tolkning//NN|UTR|SIN|IND|NOM//obl//31 av//PP//case//38 vad//HP|NEU|SIN|IND//nmod//36 som//HP|-|-|-//nsubj//40 äger//VB|PRS|AKT//acl:relcl//38 sammanhang//NN|NEU|SIN|IND|NOM//obj//40 med//PP//case//43 studier//NN|UTR|PLU|IND|NOM//nmod//41 .//MAD//punct//2
5 Studentkårers syfte och ändamål;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 kan//VB|PRS|AKT//aux//48 endast//AB//advmod//48 beröra//VB|INF|AKT//parataxis//2 de//DT|UTR/NEU|PLU|DEF//det//50 studenter//NN|UTR|PLU|IND|NOM//obj//48 som//HP|-|-|-//nsubj//52 tillhör//VB|PRS|AKT//acl:relcl//50 en//DT|UTR|SIN|IND//det//55 specifik//JJ|POS|UTR|SIN|IND|NOM//amod//55 studentkår//NN|UTR|SIN|IND|NOM//obj//52 och//KN//cc//57 berör//VB|PRS|AKT//conj//52 frågor//NN|UTR|PLU|IND|NOM//obj//57 som//HP|-|-|-//nsubj//61 är//VB|PRS|AKT//cop//61 kopplade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//58 till//PP//case//64 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//64 egenskap//NN|UTR|SIN|IND|NOM//obl//61 av//PP//case//66 studenter//NN|UTR|PLU|IND|NOM//nmod//64 .//MAD//punct//48
5 Studentkårers syfte och ändamål;Kristianstad//PM|GEN//nmod:poss//69 studentkår//NN|UTR|SIN|IND|NOM//nsubj//70 specificerar//VB|PRS|AKT//conj//48 att//SN//mark//76 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//76 är//VB|PRS|AKT//cop//76 gentemot//PP//case//76 lärosätets//NN|NEU|SIN|DEF|GEN//nmod:poss//76 ledning//NN|UTR|SIN|IND|NOM//ccomp//70 och//KN//cc//78 personal//NN|UTR|SIN|IND|NOM//conj//76 som//HP|-|-|-//obl//81 man//PN|UTR|SIN|IND|SUB//nsubj//81 främjar//VB|PRS|AKT//acl:relcl//76 studenternas//NN|UTR|PLU|DEF|GEN//nmod:poss//83 intressen//NN|NEU|PLU|IND|NOM//obj//81 .//MAD//punct//48
5 Studentkårers syfte och ändamål;Ofta//AB|POS//advmod//1 finns//VB|PRS|SFO//ROOT//1 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//1 synsätten//NN|NEU|PLU|DEF|NOM//nsubj//1 och//KN//cc//5 kombinationer//NN|UTR|PLU|IND|NOM//conj//3 av//PP//case//8 dessa//DT|UTR/NEU|PLU|DEF//det//8 synsätt//NN|NEU|PLU|IND|NOM//nmod//5 representerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//1 i//PP//case//12 landets//NN|NEU|SIN|DEF|GEN//nmod:poss//12 studentkårer//NN|UTR|PLU|IND|NOM//obl//9 och//KN//cc//15 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//15 verksamhet//NN|UTR|SIN|IND|NOM//conj//12 .//MAD//punct//1
5 Studentkårers syfte och ändamål;Studentinflytandet//NN|NEU|SIN|DEF|NOM//nsubj//1 växer//VB|PRS|AKT//ROOT//1 i//PP//case//3 betydelse//NN|UTR|SIN|IND|NOM//obl//1 och//KN//cc//5 kvalitetskraven//NN|NEU|PLU|DEF|NOM//conj//3 ökar//VB|PRS|AKT//conj//1 .//MID//punct//1
5 Studentkårers syfte och ändamål;Ett//DT|NEU|SIN|IND//det//11 studentinflytande//NN|NEU|SIN|IND|NOM//advmod//10 värt//JJ|POS|NEU|SIN|IND|NOM//amod//11 namnet//NN|NEU|SIN|DEF|NOM//nsubj//12 kräver//VB|PRS|AKT//parataxis//1 en//DT|UTR|SIN|IND//det//15 god//JJ|POS|UTR|SIN|IND|NOM//amod//15 inblick//NN|UTR|SIN|IND|NOM//obj//12 i//PP//case//18 lärosätets//NN|NEU|SIN|DEF|GEN//nmod:poss//18 organisation//NN|UTR|SIN|IND|NOM//nmod//15 och//KN//cc//20 beslutsvägar//NN|UTR|PLU|IND|NOM//conj//18 .//MAD//punct//1
5 Studentkårers syfte och ändamål;Denna//DT|UTR|SIN|DEF//det//23 insikt//NN|UTR|SIN|IND|NOM//nsubj:pass//27 torde//VB|PRT|AKT//aux//27 vara//VB|INF|AKT//aux:pass//27 väl//AB|POS//advmod//27 förankrad//PC|PRF|UTR|SIN|IND|NOM//parataxis//1 hos//PP//case//30 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 studentkårer//NN|UTR|PLU|IND|NOM//obl//27 som//HP|-|-|-//nsubj//32 arbetar//VB|PRS|AKT//acl:relcl//30 målinriktat//PC|PRF|NEU|SIN|IND|NOM//xcomp//32 med//PP//case//35 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//33 .//MAD//punct//1
5 Studentkårers syfte och ändamål;Generellt//AB|POS//advmod//39 kan//VB|PRS|AKT//aux//39 sägas//VB|INF|SFO//parataxis//1 att//SN//mark//42 studentkårerna//NN|UTR|PLU|DEF|NOM//nsubj//42 upplever//VB|PRS|AKT//ccomp//39 att//SN//mark//47 det//DT|NEU|SIN|DEF//det//46 centrala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//46 studentinflytandet//NN|NEU|SIN|DEF|NOM//nsubj//47 fungerar//VB|PRS|AKT//ccomp//42 bäst//AB|SUV//advmod//47 medan//SN//mark//55 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//55 på//PP//case//52 institutions-//NN|UTR|-|-|SMS//obl//55 och//KN//cc//54 fakultetsnivå//NN|UTR|SIN|IND|NOM//conj//52 har//VB|PRS|AKT//advcl//47 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 problem//NN|NEU|PLU|IND|NOM//obj//55 ,//MID//punct//1 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//60 fungerar//VB|PRS|AKT//conj//1 bättre//AB|KOM//advmod//60 på//PP//case//63 utbildningsprogram//NN|NEU|PLU|IND|NOM//obl//60 än//KN//case//66 fristående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//66 kurser//NN|UTR|PLU|IND|NOM//obl//60 .//MAD//punct//1
5 Studentkårers syfte och ändamål;Studentkårerna//NN|UTR|PLU|DEF|NOM//nsubj//69 försöker//VB|PRS|AKT//conj//1 på//PP//case//72 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 sätt//NN|NEU|PLU|IND|NOM//obl//69 att//IE//mark//74 arbeta//VB|INF|AKT//acl//72 med//PP//case//77 dessa//DT|UTR/NEU|PLU|DEF//det//77 frågor//NN|UTR|PLU|IND|NOM//obl//74 .//MAD//punct//69
5 Studentkårers syfte och ändamål;Den//DT|UTR|SIN|DEF//det//1 studiesociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//4 har//VB|PRS|AKT//aux//4 genomgått//VB|SUP|AKT//ROOT//4 en//DT|UTR|SIN|IND//det//6 utveckling//NN|UTR|SIN|IND|NOM//obj//4 .//MAD//punct//4
5 Studentkårers syfte och ändamål;I//PP//case//9 takt//NN|UTR|SIN|IND|NOM//obl//26 med//PP//mark//20 att//SN//mark//20 högskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//13 utbyggnad//NN|UTR|SIN|IND|NOM//nsubj//20 och//KN//cc//15 medvetenheten//NN|UTR|SIN|DEF|NOM//conj//13 om//PP//case//19 studenters//NN|UTR|PLU|IND|GEN//nmod:poss//19 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 villkor//NN|NEU|PLU|IND|NOM//nmod//15 ökat//VB|SUP|AKT//acl//9 har//VB|PRS|AKT//aux//26 även//AB//advmod//26 den//DT|UTR|SIN|DEF//det//24 studiesociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj:pass//26 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 breddats//VB|SUP|SFO//advcl//4 .//MAD//punct//4
5 Studentkårers syfte och ändamål;Vi//PN|UTR|PLU|DEF|SUB//nsubj//30 kan//VB|PRS|AKT//aux//30 konstatera//VB|INF|AKT//parataxis//4 att//SN//mark//43 den//DT|UTR|SIN|DEF//det//34 studiesociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj//43 ,//MID//punct//41 till//PP//case//41 skillnad//NN|UTR|SIN|IND|NOM//fixed//36 från//PP//case//41 den//DT|UTR|SIN|DEF//det//41 studiebevakande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 delen//NN|UTR|SIN|DEF|NOM//nmod//34 ,//MID//punct//41 har//VB|PRS|AKT//ccomp//30 en//DT|UTR|SIN|IND//det//47 mer//AB|KOM//advmod//46 lös//JJ|POS|UTR|SIN|IND|NOM//amod//47 form//NN|UTR|SIN|IND|NOM//obj//43 där//HA//advmod//52 de//DT|UTR/NEU|PLU|DEF//det//51 vanligaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//51 metoderna//NN|UTR|PLU|DEF|NOM//nsubj//52 består//VB|PRS|AKT//acl:relcl//47 i//PP//case//55 klassiskt//JJ|POS|NEU|SIN|IND|NOM//amod//55 lobbyarbete//NN|NEU|SIN|IND|NOM//obl//52 och//KN//cc//63 att//IE//mark//63 genom//PP//case//59 argumentation//NN|UTR|SIN|IND|NOM//obl//63 i//PP//case//62 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 fora//NN|NEU|PLU|IND|NOM//nmod//59 lyfta//VB|INF|AKT//conj//52 fram//PL//compound:prt//63 studenternas//NN|UTR|PLU|DEF|GEN//nmod:poss//66 intressen//NN|NEU|PLU|IND|NOM//obj//63 .//MAD//punct//30
5 Studentkårers syfte och ändamål;Arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//4 gentemot//PP//case//2 kommunerna//NN|UTR|PLU|DEF|NOM//nmod//0 har//VB|PRS|AKT//aux//4 utvecklats//VB|SUP|SFO//ROOT//4 kraftigt//AB|POS//advmod//4 på//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//9 studentkårer//NN|UTR|PLU|IND|NOM//obl//4 .//MAD//punct//4
5 Studentkårers syfte och ändamål;Även//AB//advmod//14 i//PP//case//14 denna//DT|UTR|SIN|DEF//det//14 fråga//NN|UTR|SIN|IND|NOM//obl//15 finns//VB|PRS|SFO//parataxis//4 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 skillnader//NN|UTR|PLU|IND|NOM//nsubj//15 mellan//PP//case//20 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 studieorter//NN|UTR|PLU|IND|NOM//nmod//17 .//MAD//punct//15
5 Studentkårers syfte och ändamål;I//PP//case//23 orter//NN|UTR|PLU|IND|NOM//obl//28 som//KN//mark//25 Stockholm//PM|NOM//appos//23 och//KN//cc//27 Uppsala//PM|NOM//conj//25 finns//VB|PRS|SFO//conj//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 visserligen//AB//advmod//28 en//DT|UTR|SIN|IND//det//32 dialog//NN|UTR|SIN|IND|NOM//nsubj//28 mellan//PP//case//34 lärosätet//NN|NEU|SIN|DEF|NOM//nmod//32 och//KN//cc//36 kommunen//NN|UTR|SIN|DEF|NOM//conj//34 men//KN//cc//42 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//42 är//VB|PRS|AKT//cop//42 mycket//AB|POS//advmod//41 mer//AB|KOM//advmod//42 utvecklad//PC|PRF|UTR|SIN|IND|NOM//conj//28 i//PP//case//45 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 orter//NN|UTR|PLU|IND|NOM//obl//42 där//HA//advmod//50 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//50 och//KN//cc//49 högskolan//NN|UTR|SIN|DEF|NOM//conj//47 ser//VB|PRS|AKT//acl:relcl//45 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 intressen//NN|NEU|PLU|IND|NOM//obj//50 .//MAD//punct//28
5 Studentkårers syfte och ändamål;Bostadsfrågan//NN|UTR|SIN|DEF|NOM//nsubj//70 ,//MID//punct//55 socialbidrag//NN|NEU|SIN|IND|NOM//conj//55 ,//MID//punct//59 barnomsorg//NN|UTR|SIN|IND|NOM//conj//57 och//KN//cc//62 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//62 välfärdsfrågor//NN|UTR|PLU|IND|NOM//conj//57 som//HP|-|-|-//nsubj//67 i//PP//case//66 hög//JJ|POS|UTR|SIN|IND|NOM//amod//66 grad//NN|UTR|SIN|IND|NOM//obl//67 påverkar//VB|PRS|AKT//acl:relcl//62 studenternas//NN|UTR|PLU|DEF|GEN//nmod:poss//69 vardag//NN|UTR|SIN|IND|NOM//obj//67 blir//VB|PRS|AKT//parataxis//28 i//PP//case//74 allt//AB//advmod//73 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 utsträckning//NN|UTR|SIN|IND|NOM//obl//75 föremål//NN|NEU|PLU|IND|NOM//xcomp//70 för//PP//case//78 studentkårers//NN|UTR|PLU|IND|GEN//nmod:poss//78 insatser//NN|UTR|PLU|IND|NOM//obl//70 .//MAD//punct//28
5 Studentkårers syfte och ändamål;Även//AB//advmod//2 studentkårernas//NN|UTR|PLU|DEF|GEN//nmod:poss//2 kontakt//NN|UTR|SIN|IND|NOM//nsubj:pass//9 med//PP//case//4 näringslivet//NN|NEU|SIN|DEF|NOM//nmod//2 och//KN//cc//7 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 aktörer//NN|UTR|PLU|IND|NOM//nsubj:pass//9 har//VB|PRS|AKT//aux//9 utvecklats//VB|SUP|SFO//ROOT//9 .//MAD//punct//9
5 Studentkårers syfte och ändamål;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 studentkårer//NN|UTR|PLU|IND|NOM//nsubj//22 ,//MID//punct//12 främst//AB|SUV//advmod//15 de//PN|UTR/NEU|PLU|DEF|SUB//appos//12 med//PP//case//18 huvudsakligen//AB//advmod//18 ekonomstudenter//NN|UTR|PLU|IND|NOM//nmod//15 och//KN//cc//20 civilingenjörsstudenter//NN|UTR|PLU|IND|NOM//conj//18 ,//MID//punct//12 finansierar//VB|PRS|AKT//parataxis//9 en//DT|UTR|SIN|IND//det//25 stor//JJ|POS|UTR|SIN|IND|NOM//amod//25 del//NN|UTR|SIN|IND|NOM//obj//22 av//PP//case//28 sin//PS|UTR|SIN|DEF//nmod:poss//28 verksamhet//NN|UTR|SIN|IND|NOM//nmod//25 genom//PP//case//30 företagssponsring//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//22
5 Studentkårers syfte och ändamål;Här//AB//advmod//33 finns//VB|PRS|SFO//parataxis//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//33 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 skillnader//NN|UTR|PLU|IND|NOM//nsubj//33 mellan//PP//case//39 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 studentkårer//NN|UTR|PLU|IND|NOM//nmod//36 .//MAD//punct//9
5 Studentkårers syfte och ändamål;Vi//PN|UTR|PLU|DEF|SUB//nsubj//3 kan//VB|PRS|AKT//aux//3 således//AB//advmod//3 konstatera//VB|INF|AKT//ROOT//3 att//SN//mark//7 studentkårernas//NN|UTR|PLU|DEF|GEN//nmod:poss//6 verksamhet//NN|UTR|SIN|IND|NOM//nsubj//7 skiljer//VB|PRS|AKT//ccomp//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//7 åt//PP//compound:prt//7 .//MAD//punct//3
5 Studentkårers syfte och ändamål;Vi//PN|UTR|PLU|DEF|SUB//nsubj//14 kan//VB|PRS|AKT//aux//14 också//AB//advmod//14 konstatera//VB|INF|AKT//parataxis//3 att//SN//mark//17 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 råder//VB|PRS|AKT//ccomp//14 delvis//AB//advmod//17 oklara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 ansvarsförhållanden//NN|NEU|PLU|IND|NOM//nsubj//17 mellan//PP//case//22 kommunen//NN|UTR|SIN|DEF|NOM//obl//17 ,//MID//punct//24 lärosätet//NN|NEU|SIN|DEF|NOM//conj//22 och//KN//cc//26 studentkårerna//NN|UTR|PLU|DEF|NOM//conj//22 .//MAD//punct//14
