Kraftsamling!;–//RG|NOM//punct//2 museisamverkan//NN|UTR|SIN|DEF|NOM//nsubj//2 ger//VB|PRS|AKT//ROOT//2 resultat//NN|NEU|SIN|IND|NOM//obj//2
Lena Adelsohn Liljeroths anförande;Om//SN//mark//3 någon//PN|UTR|SIN|IND|SUB/OBJ//nsubj//3 skulle//VB|PRT|AKT//aux//3 fråga//VB|INF|AKT//advcl//10 om//PP//case//6 min//PS|UTR|SIN|DEF//nmod:poss//6 definition//NN|UTR|SIN|IND|NOM//obl//3 av//PP//case//8 kulturpolitik//NN|UTR|SIN|IND|NOM//nmod//6 är//VB|PRS|AKT//cop//10 skyddet//NN|NEU|SIN|DEF|NOM//ROOT//10 av//PP//case//12 kulturarvet//NN|NEU|SIN|DEF|NOM//nmod//10 ett//RG|NEU|SIN|IND|NOM//nmod//10 av//PP//case//17 de//DT|UTR/NEU|PLU|DEF//det//17 första//RO|NOM//amod//17 områden//NN|NEU|PLU|IND|NOM//nmod//13 jag//PN|UTR|SIN|DEF|SUB//nsubj//20 skulle//VB|PRT|AKT//aux//20 nämna//VB|INF|AKT//acl:relcl//17 .//MAD//punct//10
Lena Adelsohn Liljeroths anförande;Bevarandet//NN|NEU|SIN|DEF|NOM//nsubj//30 och//KN//cc//24 vården//NN|UTR|SIN|DEF|NOM//conj//22 av//PP//case//26 kulturarvet//NN|NEU|SIN|DEF|NOM//nmod//24 är//VB|PRS|AKT//cop//30 därför//AB//advmod//30 högt//AB|POS//advmod//30 prioriterat//PC|PRF|NEU|SIN|IND|NOM//parataxis//10 för//PP//case//32 mig//PN|UTR|SIN|DEF|OBJ//obl//30 och//KN//cc//36 för//PP//case//36 regeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//36 kulturpolitik//NN|UTR|SIN|IND|NOM//conj//32 .//MAD//punct//10
Lena Adelsohn Liljeroths anförande;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//39 innebär//VB|PRS|AKT//parataxis//10 också//AB//advmod//39 att//SN//mark//45 man//PN|UTR|SIN|IND|SUB//nsubj//45 måste//VB|PRS|AKT//aux//45 kunna//VB|INF|AKT//aux//45 ge//VB|INF|AKT//ccomp//39 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 villkor//NN|NEU|PLU|IND|NOM//obj//45 för//PP//case//49 kulturen//NN|UTR|SIN|DEF|NOM//obl//45 och//KN//cc//52 för//PP//case//52 konsten//NN|UTR|SIN|DEF|NOM//conj//49 och//KN//cc//56 ,//MID//punct//56 inte//AB//advmod//56 minst//AB|SUV//conj//45 ,//MID//punct//45 utrymme//NN|NEU|SIN|IND|NOM//obj//45 för//PP//case//60 nyskapande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//58 och//KN//cc//62 nytänkande//NN|NEU|SIN|IND|NOM//conj//60 .//MAD//punct//39
Lena Adelsohn Liljeroths anförande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 ska//VB|PRS|AKT//aux//66 finnas//VB|INF|SFO//conj//39 ett//DT|NEU|SIN|IND//det//69 brett//JJ|POS|NEU|SIN|IND|NOM//amod//69 utbud//NN|NEU|SIN|IND|NOM//obj//66 av//PP//case//71 kultur//NN|UTR|SIN|IND|NOM//nmod//69 i//PP//case//74 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//74 landet//NN|NEU|SIN|DEF|NOM//nmod//71 .//MAD//punct//39
Lena Adelsohn Liljeroths anförande;Med//PP//case//2 detta//DT|NEU|SIN|DEF//det//2 uppdrag//NN|NEU|SIN|IND|NOM//obl//5 för//PP//case//4 ögonen//NN|NEU|PLU|DEF|NOM//nmod//2 fick//VB|PRT|AKT//ROOT//5 flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//5 av//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 museerna//NN|NEU|PLU|DEF|NOM//nmod//6 höjda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 anslag//NN|NEU|PLU|IND|NOM//nmod//6 i//PP//case//15 den//DT|UTR|SIN|DEF//det//15 kulturbudget//NN|UTR|SIN|IND|NOM//obl//5 som//HP|-|-|-//nsubj:pass//17 lades//VB|PRT|SFO//acl:relcl//15 i//PP//case//19 höstas//NN|-|-|-|-//obl//17 .//MAD//punct//5
Lena Adelsohn Liljeroths anförande;Många//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//24 hade//VB|PRT|AKT//aux//24 säkert//AB|POS//advmod//24 önskat//VB|SUP|AKT//parataxis//5 mer//AB|KOM//advmod//24 ,//MID//punct//25 för//KN//case//28 behoven//NN|NEU|PLU|DEF|NOM//nsubj//31 är//VB|PRS|AKT//cop//31 ofta//AB|POS//advmod//31 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//5 än//KN//case//33 tillgångarna//NN|UTR|PLU|DEF|NOM//obl//31 .//MID//punct//31
Lena Adelsohn Liljeroths anförande;Flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//appos//31 av//PP//case//38 de//DT|UTR/NEU|PLU|DEF//det//38 museer//NN|NEU|PLU|IND|NOM//nmod//35 som//HP|-|-|-//nsubj//41 tidigare//AB|KOM//advmod//41 fått//VB|SUP|AKT//acl:relcl//38 tillfälliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 höjningar//NN|UTR|PLU|IND|NOM//obj//41 av//PP//case//45 anslagen//NN|NEU|PLU|DEF|NOM//nmod//43 fick//VB|PRT|AKT//conj//31 nu//AB//advmod//46 en//DT|UTR|SIN|IND//det//50 permanent//JJ|POS|UTR|SIN|IND|NOM//amod//50 förstärkning//NN|UTR|SIN|IND|NOM//obj//46 ,//MID//punct//5 och//KN//cc//58 verksamheterna//NN|UTR|PLU|DEF|NOM//nsubj//58 vid//PP//case//57 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//57 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 museer//NN|NEU|PLU|IND|NOM//nmod//53 fick//VB|PRT|AKT//conj//5 ytterligare//AB|KOM//advmod//60 drygt//AB|POS//advmod//61 20//RG|NOM//nummod//62 miljoner//NN|UTR|PLU|IND|NOM//nmod//63 kronor//NN|UTR|PLU|IND|NOM//obj//58 för//PP//mark//67 att//IE//mark//67 kunna//VB|INF|AKT//aux//67 ta//VB|INF|AKT//advcl//58 itu//PL//compound:prt//67 med//PP//case//70 sådant//JJ|POS|NEU|SIN|IND|NOM//obl//67 som//HP|-|-|-//mark//74 länge//AB|POS//advmod//74 varit//VB|SUP|AKT//cop//74 eftersatt//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//70 .//MAD//punct//5
Lena Adelsohn Liljeroths anförande;Jag//PN|UTR|SIN|DEF|SUB//nsubj//1 vill//VB|PRS|AKT//ROOT//1 att//SN//mark//8 tillsättandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//8 av//PP//case//6 en//DT|UTR|SIN|IND//det//6 museikoordinator//NN|UTR|SIN|IND|NOM//nmod//3 ska//VB|PRS|AKT//aux//8 ses//VB|INF|SFO//ccomp//1 som//KN//mark//11 ett//DT|NEU|SIN|IND//det//11 led//NN|NEU|SIN|IND|NOM//xcomp//8 i//PP//case//13 ambitionen//NN|UTR|SIN|DEF|NOM//obl//11 att//IE//mark//16 ytterligare//AB|KOM//advmod//16 stärka//VB|INF|AKT//advcl//8 museernas//NN|UTR|PLU|DEF|GEN//nmod:poss//18 kärnverksamhet//NN|UTR|SIN|IND|NOM//obj//16 .//MAD//punct//1
Lena Adelsohn Liljeroths anförande;Generellt//AB|POS//advmod//23 och//KN//cc//22 traditionellt//AB|POS//conj//20 handlar//VB|PRS|AKT//conj//1 kärnverksamheten//NN|UTR|SIN|DEF|NOM//obj//23 om//PP//mark//27 att//IE//mark//27 bevara//VB|INF|AKT//advcl//23 ,//MID//punct//29 vårda//VB|INF|AKT//conj//27 ,//MID//punct//31 visa//VB|INF|AKT//conj//27 och//KN//cc//33 öka//VB|INF|AKT//conj//27 kunskapen//NN|UTR|SIN|DEF|NOM//obj//33 om//PP//case//38 de//DT|UTR/NEU|PLU|DEF//det//38 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 ämnesområden//NN|NEU|PLU|IND|NOM//obl//33 som//HP|-|-|-//obj//41 museerna//NN|NEU|PLU|DEF|NOM//nsubj//41 har//VB|PRS|AKT//acl:relcl//38 .//MAD//punct//23
Lena Adelsohn Liljeroths anförande;I//PP//case//2 vårt//PS|NEU|SIN|DEF//nmod:poss//2 samhälle//NN|NEU|SIN|IND|NOM//obl//3 finns//VB|PRS|SFO//ROOT//3 en//DT|UTR|SIN|IND//det//6 stor//JJ|POS|UTR|SIN|IND|NOM//amod//6 kunskaps-//NN|UTR|-|-|SMS//nsubj//3 och//KN//cc//8 informationstörst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//conj//6 ,//MID//punct//10 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//3 än//SN//mark//14 vi//PN|UTR|PLU|DEF|SUB//nsubj//14 kanske//AB//advmod//14 tror//VB|PRS|AKT//acl//10 när//HA//mark//17 vi//PN|UTR|PLU|DEF|SUB//nsubj//17 betraktar//VB|PRS|AKT//advcl//14 kvällstidningarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//19 löpsedlar//NN|UTR|PLU|IND|NOM//obj//17 varje//DT|UTR/NEU|SIN|IND//det//21 dag//NN|UTR|SIN|IND|NOM//obl//17 .//MAD//punct//3
Lena Adelsohn Liljeroths anförande;Människor//NN|UTR|PLU|IND|NOM//nsubj//25 vill//VB|PRS|AKT//aux//25 veta//VB|INF|AKT//parataxis//3 mer//AB|KOM//advmod//25 om//PP//case//28 mer//AB|KOM//advmod//25 .//MAD//punct//25
Lena Adelsohn Liljeroths anförande;Det//DT|NEU|SIN|DEF//det//32 ökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 intresset//NN|NEU|SIN|DEF|NOM//nsubj//59 för//PP//case//35 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//35 arkiv//NN|NEU|PLU|IND|NOM//nmod//32 ,//MID//punct//39 för//PP//case//39 den//DT|UTR|SIN|DEF//det//39 trakt//NN|UTR|SIN|IND|NOM//conj//32 och//KN//cc//41 bygd//NN|UTR|SIN|IND|NOM//conj//39 vi//PN|UTR|PLU|DEF|SUB//nsubj//43 lever//VB|PRS|AKT//acl:relcl//41 i//PP//case//47 och//KN//cc//46 för//PP//conj//44 släktforskning//NN|UTR|SIN|IND|NOM//obl//43 är//VB|PRS|AKT//cop//50 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 exempel//NN|NEU|PLU|IND|NOM//conj//39 på//PP//case//52 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//50 .//MAD//punct//32
Lena Adelsohn Liljeroths anförande;Förutom//PP//case//55 viljan//NN|UTR|SIN|DEF|NOM//obl//59 att//IE//mark//57 förkovra//VB|INF|AKT//acl//55 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//57 finns//VB|PRS|SFO//parataxis//25 också//AB//advmod//59 önskemål//NN|NEU|PLU|IND|NOM//obj//59 om//PP//mark//64 att//IE//mark//64 göra//VB|INF|AKT//acl//61 någonting//PN|NEU|SIN|IND|SUB/OBJ//obj//64 kul//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//64 och//KN//cc//68 stimulerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//66 som//HP|-|-|-//nsubj//70 ger//VB|PRS|AKT//acl:relcl//68 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 tankar//NN|UTR|PLU|IND|NOM//obj//70 och//KN//cc//74 kunskaper//NN|UTR|PLU|IND|NOM//conj//72 ,//MID//punct//64 gärna//AB|POS//advmod//79 tillsammans//AB//advmod//79 med//PP//case//79 familj//NN|UTR|SIN|IND|NOM//obl//64 och//KN//cc//81 vänner//NN|UTR|PLU|IND|NOM//conj//79 .//MAD//punct//59
Lena Adelsohn Liljeroths anförande;I//PP//case//84 kombinationen//NN|UTR|SIN|DEF|NOM//obl//96 av//PP//mark//88 att//IE//mark//88 vilja//VB|INF|AKT//aux//88 lära//VB|INF|AKT//acl//84 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//88 någonting//PN|NEU|SIN|IND|SUB/OBJ//obj//88 nytt//JJ|POS|NEU|SIN|IND|NOM//advmod//88 och//KN//cc//93 göra//VB|INF|AKT//conj//88 någonting//PN|NEU|SIN|IND|SUB/OBJ//obj//93 roligt//JJ|POS|NEU|SIN|IND|NOM//advmod//93 passar//VB|PRS|AKT//conj//59 ett//DT|NEU|SIN|IND//det//98 museibesök//NN|NEU|SIN|IND|NOM//obj//96 väldigt//AB|POS//advmod//100 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//96 .//MAD//punct//25
Lena Adelsohn Liljeroths anförande;På//PP//case//1 museet//NN|NEU|SIN|DEF|NOM//obl//4 får//VB|PRS|AKT//aux//4 man//PN|UTR|SIN|IND|SUB//nsubj//4 lära//VB|INF|AKT//ROOT//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//4 mycket//AB|POS//advmod//7 nytt//JJ|POS|NEU|SIN|IND|NOM//advmod//4 .//MAD//punct//4
Lena Adelsohn Liljeroths anförande;Man//PN|UTR|SIN|IND|SUB//nsubj//11 får//VB|PRS|AKT//aux//11 se//VB|INF|AKT//conj//4 saker//NN|UTR|PLU|IND|NOM//obj//11 i//PP//case//15 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 sammanhang//NN|NEU|PLU|IND|NOM//obl//11 och//KN//cc//18 kan//VB|PRS|AKT//aux//18 titta//VB|INF|AKT//conj//11 på//PP//case//21 spännande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 utställningar//NN|UTR|PLU|IND|NOM//obl//18 .//MAD//punct//11
Lena Adelsohn Liljeroths anförande;Man//PN|UTR|SIN|IND|SUB//nsubj//26 kan//VB|PRS|AKT//aux//26 numera//AB//advmod//26 äta//VB|INF|AKT//conj//11 och//KN//cc//28 dricka//VB|INF|AKT//conj//26 gott//AB|POS//advmod//28 på//PP//case//32 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//32 museer//NN|NEU|PLU|IND|NOM//obl//28 .//MAD//punct//11
Lena Adelsohn Liljeroths anförande;Barnen//NN|NEU|PLU|DEF|NOM//nsubj//36 kan//VB|PRS|AKT//aux//36 leka//VB|INF|AKT//parataxis//11 en//DT|UTR|SIN|IND//det//38 stund//NN|UTR|SIN|IND|NOM//obj//36 och//KN//cc//40 lära//VB|INF|AKT//conj//36 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//40 någonting//PN|NEU|SIN|IND|SUB/OBJ//obj//40 nytt//JJ|POS|NEU|SIN|IND|NOM//advmod//40 ,//MID//punct//48 och//KN//cc//48 man//PN|UTR|SIN|IND|SUB//nsubj//48 kan//VB|PRS|AKT//aux//48 köpa//VB|INF|AKT//conj//36 med//PL//case//50 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//48 någonting//PN|NEU|SIN|IND|SUB/OBJ//obj//48 från//PP//case//53 butikerna//NN|UTR|PLU|DEF|NOM//obl//48 .//MAD//punct//36
Lena Adelsohn Liljeroths anförande;I//PP//case//57 mitt//PS|NEU|SIN|DEF//nmod:poss//57 kök//NN|NEU|SIN|IND|NOM//obl//58 hänger//VB|PRS|AKT//conj//36 gardiner//NN|UTR|PLU|IND|NOM//obj//58 från//PP//case//61 Stadsmuseet//PM|NOM//obl//58 i//PP//case//63 Norrköping//PM|NOM//obl//58 .//MAD//punct//36
Lena Adelsohn Liljeroths anförande;Jag//PN|UTR|SIN|DEF|SUB//nsubj//66 tycker//VB|PRS|AKT//conj//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//69 är//VB|PRS|AKT//cop//69 kul//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//66 eftersom//SN//mark//72 jag//PN|UTR|SIN|DEF|SUB//nsubj//72 har//VB|PRS|AKT//advcl//69 rötter//NN|UTR|PLU|IND|NOM//obj//72 därifrån//AB//advmod//72 .//MAD//punct//66
Lena Adelsohn Liljeroths anförande;Intresset//NN|NEU|SIN|DEF|NOM//nsubj//81 för//PP//case//79 er//PS|UTR|SIN|DEF//nmod:poss//79 verksamhet//NN|UTR|SIN|IND|NOM//nmod//76 är//VB|PRS|AKT//cop//81 stort//JJ|POS|NEU|SIN|IND|NOM//parataxis//66 .//MID//punct//66
Lena Adelsohn Liljeroths anförande;Det//PN|NEU|SIN|DEF|SUB/OBJ//obj//84 märker//VB|PRS|AKT//parataxis//66 man//PN|UTR|SIN|IND|SUB//nsubj//84 så//AB//advmod//87 fort//AB|POS//advmod//84 man//PN|UTR|SIN|IND|SUB//nsubj//89 öppnar//VB|PRS|AKT//advcl//84 en//DT|UTR|SIN|IND//det//91 tidning//NN|UTR|SIN|IND|NOM//obj//89 .//MAD//punct//66
Lena Adelsohn Liljeroths anförande;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//99 behöver//VB|PRS|AKT//aux//99 inte//AB//advmod//99 ens//AB//advmod//99 vara//VB|INF|AKT//cop//99 en//DT|UTR|SIN|IND//det//99 kulturbilaga//NN|UTR|SIN|IND|NOM//conj//66 .//MAD//punct//66
Lena Adelsohn Liljeroths anförande;Intresset//NN|NEU|SIN|DEF|NOM//nsubj//102 avspeglar//VB|PRS|AKT//parataxis//66 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//102 även//AB//advmod//102 i//PP//case//107 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//107 delar//NN|UTR|PLU|IND|NOM//obl//102 av//PP//case//109 tidningen//NN|UTR|SIN|DEF|NOM//nmod//107 .//MAD//punct//66
Lena Adelsohn Liljeroths anförande;Museerna//NN|NEU|PLU|DEF|NOM//nsubj:pass//4 i//PP//case//2 landet//NN|NEU|SIN|DEF|NOM//nmod//0 har//VB|PRS|AKT//aux//4 utvecklats//VB|SUP|SFO//ROOT//4 mycket//AB|POS//advmod//4 de//DT|UTR/NEU|PLU|DEF//det//8 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//8 åren//NN|NEU|PLU|DEF|NOM//obj//4 .//MAD//punct//4
Lena Adelsohn Liljeroths anförande;Kompetensen//NN|UTR|SIN|DEF|NOM//nsubj//13 och//KN//cc//12 kvaliteten//NN|UTR|SIN|DEF|NOM//conj//10 ökar//VB|PRS|AKT//parataxis//4 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 tiden//NN|UTR|SIN|DEF|NOM//obl//13 .//MAD//punct//13
Lena Adelsohn Liljeroths anförande;Men//KN//cc//19 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//19 hindrar//VB|PRS|AKT//conj//4 inte//AB//advmod//19 att//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 kan//VB|PRS|AKT//aux//24 bli//VB|INF|AKT//ccomp//19 ännu//AB//advmod//26 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//24 .//MAD//punct//19
Lena Adelsohn Liljeroths anförande;Jag//PN|UTR|SIN|DEF|SUB//nsubj//30 vill//VB|PRS|AKT//aux//30 bidra//VB|INF|AKT//parataxis//19 till//PP//mark//35 att//SN//mark//35 museerna//NN|NEU|PLU|DEF|NOM//nsubj//35 kan//VB|PRS|AKT//aux//35 fortsätta//VB|INF|AKT//ccomp//30 utveckla//VB|INF|AKT//xcomp//35 kvaliteten//NN|UTR|SIN|DEF|NOM//obj//36 och//KN//cc//41 sin//PS|UTR|SIN|DEF//nmod:poss//41 professionella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//41 verksamhet//NN|UTR|SIN|IND|NOM//conj//37 .//MAD//punct//19
Lena Adelsohn Liljeroths anförande;Fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//44 utveckling//NN|UTR|SIN|IND|NOM//nsubj//46 är//VB|PRS|AKT//cop//46 ett//PN|NEU|SIN|IND|SUB/OBJ//parataxis//19 av//PP//case//51 de//DT|UTR/NEU|PLU|DEF//det//50 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 moderaternas//NN|UTR|PLU|DEF|GEN//nmod:poss//51 ledord//NN|NEU|SIN|IND|NOM//nmod//46 och//KN//cc//53 någonting//PN|NEU|SIN|IND|SUB/OBJ//conj//51 som//HP|-|-|-//obl//57 jag//PN|UTR|SIN|DEF|SUB//nsubj//57 vill//VB|PRS|AKT//aux//57 verka//VB|INF|AKT//acl:relcl//53 för//PP//case//54 i//PP//case//60 kulturpolitiken//NN|UTR|SIN|DEF|NOM//obl//57 i//PP//advmod//57 stort//JJ|POS|NEU|SIN|IND|NOM//fixed//61 .//MID//punct//19
Lena Adelsohn Liljeroths anförande;Jag//PN|UTR|SIN|DEF|SUB//nsubj//65 tror//VB|PRS|AKT//parataxis//19 definitivt//AB|POS//advmod//65 att//SN//mark//69 museerna//NN|NEU|PLU|DEF|NOM//nsubj//69 har//VB|PRS|AKT//ccomp//65 stor//JJ|POS|UTR|SIN|IND|NOM//amod//71 potential//NN|UTR|SIN|IND|NOM//obj//69 för//PP//mark//78 att//IE//mark//78 i//PP//case//77 ännu//AB//advmod//76 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//77 grad//NN|UTR|SIN|IND|NOM//obl//78 svara//VB|INF|AKT//acl//71 upp//PL//compound:prt//78 mot//PP//case//82 de//DT|UTR/NEU|PLU|DEF//det//82 förväntningar//NN|UTR|PLU|IND|NOM//obl//78 som//HP|-|-|-//nsubj//84 finns//VB|PRS|SFO//acl:relcl//82 i//PP//case//86 omvärlden//NN|UTR|SIN|DEF|NOM//obl//84 .//MAD//punct//65
Lena Adelsohn Liljeroths anförande;Därför//AB//advmod//92 har//VB|PRS|AKT//aux//92 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//92 nu//AB//advmod//92 tillsatt//VB|SUP|AKT//conj//4 denna//DT|UTR|SIN|DEF//det//94 museikoordinator//NN|UTR|SIN|IND|NOM//nsubj:pass//92 .//MAD//punct//4
Lena Adelsohn Liljeroths anförande;Vi//PN|UTR|PLU|DEF|SUB//nsubj//2 kan//VB|PRS|AKT//aux//2 göra//VB|INF|AKT//ROOT//2 mer//AB|KOM//advmod//4 tillsammans//AB//advmod//2 .//MID//punct//2
Lena Adelsohn Liljeroths anförande;Alltför//AB//advmod//7 ofta//AB|POS//advmod//8 hör//VB|PRS|AKT//parataxis//2 jag//PN|UTR|SIN|DEF|SUB//nsubj//8 kritik//NN|UTR|SIN|IND|NOM//obj//8 mot//PP//mark//28 att//SN//mark//28 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 verksamheter//NN|UTR|PLU|IND|NOM//dislocated//28 –//RG|NOM//punct//14 inte//AB//advmod//17 minst//AB|SUV//advmod//19 inom//PP//case//19 politiken//NN|UTR|SIN|DEF|NOM//appos//14 –//RG|NOM//punct//14 utmärks//VB|PRS|SFO//acl//14 av//PP//case//24 ett//DT|NEU|SIN|IND//det//24 stuprörstänkande//NN|NEU|SIN|IND|NOM//nmod//21 .//MAD//punct//14
Lena Adelsohn Liljeroths anförande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 är//VB|PRS|AKT//cop//28 någonting//PN|NEU|SIN|IND|SUB/OBJ//obl//8 som//HP|-|-|-//obj//35 den//DT|UTR|SIN|DEF//det//32 fackliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 organisationen//NN|UTR|SIN|DEF|NOM//nmod//33 DIK//PM|NOM//nsubj//35 har//VB|PRS|AKT//aux//35 tagit//VB|SUP|AKT//acl:relcl//28 upp//PL//compound:prt//35 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//38 gånger//NN|UTR|PLU|IND|NOM//obl//35 och//KN//cc//42 som//HP|-|-|-//obj//42 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//42 har//VB|PRS|AKT//conj//28 alldeles//AB//advmod//44 rätt//PL//obj//42 i//PP//case//42 .//MAD//punct//2
Lena Adelsohn Liljeroths anförande;Vi//PN|UTR|PLU|DEF|SUB//nsubj//54 kan//VB|PRS|AKT//aux//54 inom//PP//case//52 den//DT|UTR|SIN|DEF//det//52 statliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//52 förvaltningen//NN|UTR|SIN|DEF|NOM//obl//54 inte//AB//advmod//54 agera//VB|INF|AKT//parataxis//2 som//KN//case//58 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 isolerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//58 öar//NN|UTR|PLU|IND|NOM//obl//54 .//MAD//punct//54
Lena Adelsohn Liljeroths anförande;Tillsammans//AB//advmod//61 förvaltar//VB|PRS|AKT//parataxis//54 vi//PN|UTR|PLU|DEF|SUB//nsubj//61 inom//PP//case//64 kulturlivet//NN|NEU|SIN|DEF|NOM//obl//61 oerhört//AB|POS//advmod//66 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//67 summor//NN|UTR|PLU|IND|NOM//nmod//68 skattemedel//NN|NEU|PLU|IND|NOM//obj//61 .//MAD//punct//61
Lena Adelsohn Liljeroths anförande;Vi//PN|UTR|PLU|DEF|SUB//nsubj//71 har//VB|PRS|AKT//parataxis//61 ett//DT|NEU|SIN|IND//det//74 stort//JJ|POS|NEU|SIN|IND|NOM//amod//74 förtroende//NN|NEU|SIN|IND|NOM//obj//71 och//KN//cc//77 ett//DT|NEU|SIN|IND//det//77 ansvar//NN|NEU|SIN|IND|NOM//conj//74 att//IE//mark//79 ge//VB|INF|AKT//acl//77 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//82 möjliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//82 utdelning//NN|UTR|SIN|IND|NOM//obj//79 tillbaka//AB//advmod//79 till//PP//case//85 befolkningen//NN|UTR|SIN|DEF|NOM//obl//79 .//MAD//punct//71
Lena Adelsohn Liljeroths anförande;Så//AB//advmod//91 ungefär//AB//advmod//91 har//VB|PRS|AKT//aux//91 jag//PN|UTR|SIN|DEF|SUB//nsubj//91 resonerat//VB|SUP|AKT//advcl//71 inför//PP//case//94 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//94 samtal//NN|NEU|SIN|IND|NOM//obl//91 .//MAD//punct//2
Lena Adelsohn Liljeroths anförande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 här//AB//fixed//0 med//PP//case//4 en//DT|UTR|SIN|IND//det//4 museikoordinator//NN|UTR|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//0 som//HA//mark//8 ni//PN|UTR|PLU|DEF|SUB//nsubj//8 vet//VB|PRS|AKT//advcl//54 en//DT|UTR|SIN|IND//det//12 helt//AB|POS//advmod//11 ny//JJ|POS|UTR|SIN|IND|NOM//amod//12 funktion//NN|UTR|SIN|IND|NOM//obj//8 med//PP//case//14 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//8 vad//HP|NEU|SIN|IND//obj//17 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 innebär//VB|PRS|AKT//acl:relcl//14 .//MAD//punct//8
