
Bilaga 1 / Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 21//RG|NOM//nummod//5 februari//NN|UTR|SIN|IND|NOM//obl//0 2008//RG|NOM//nummod//5 .//MAD//punct//0
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Kammarrätten//NN|UTR|SIN|DEF|NOM//nsubj//1 menade//VB|PRT|AKT//ROOT//1 att//SN//mark//9 en//DT|UTR|SIN|IND//det//4 flygplats//NN|UTR|SIN|IND|NOM//nsubj:pass//9 som//KN//obj//7 plats//NN|UTR|SIN|IND|NOM//nsubj//7 betraktad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//4 måste//VB|PRS|AKT//aux//9 anses//VB|INF|SFO//ccomp//1 inta//VB|INF|AKT//xcomp//9 en//DT|UTR|SIN|IND//det//12 särställning//NN|UTR|SIN|IND|NOM//obj//10 eftersom//SN//mark//15 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//15 skiljer//VB|PRS|AKT//advcl//10 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//15 i//PP//case//19 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 avseenden//NN|NEU|PLU|IND|NOM//obl//15 från//PP//case//23 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 platser//NN|UTR|PLU|IND|NOM//obl//15 ,//MID//punct//15 inte//AB//advmod//32 minst//AB|SUV//advmod//32 på//PP//case//32 grund//NN|UTR|SIN|IND|NOM//fixed//27 av//PP//fixed//27 de//DT|UTR/NEU|PLU|DEF//det//32 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 säkerhetsregleringar//NN|UTR|PLU|IND|NOM//appos//15 som//HP|-|-|-//nsubj//34 gäller//VB|PRS|AKT//acl:relcl//32 flygplatsområden//NN|UTR|SIN|DEF|NOM//obj//34 .//MAD//punct//1
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Kammarrätten//NN|UTR|SIN|DEF|NOM//nsubj//38 ansåg//VB|PRT|AKT//parataxis//1 att//SN//mark//46 integritetsintresset//NN|NEU|SIN|DEF|NOM//nsubj:pass//46 på//PP//case//43 en//DT|UTR|SIN|IND//det//43 flygplats//NN|UTR|SIN|IND|NOM//nmod//40 generellt//AB|POS//advmod//46 får//VB|PRS|AKT//aux//46 anses//VB|INF|SFO//ccomp//38 svagare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//46 än//KN//compound:prt//46 på//PP//case//52 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 platser//NN|UTR|PLU|IND|NOM//obl//46 .//MAD//punct//1
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Kammarrätten//NN|UTR|SIN|DEF|NOM//nsubj//55 fann//VB|PRT|AKT//parataxis//1 vidare//AB|KOM//advmod//55 att//SN//mark//60 polismyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//60 hade//VB|PRT|AKT//aux//60 visat//VB|SUP|AKT//ccomp//55 att//SN//mark//63 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//63 förelåg//VB|PRT|AKT//ccomp//60 ett//DT|NEU|SIN|IND//det//65 övervakningsintresse//NN|NEU|SIN|IND|NOM//nsubj//63 inte//AB//advmod//63 minst//AB|SUV//advmod//69 med//PP//case//69 hänvisning//NN|UTR|SIN|IND|NOM//obl//63 till//PP//fixed//69 det//DT|NEU|SIN|DEF//det//73 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//73 antalet//NN|NEU|SIN|DEF|NOM//nmod//74 ärenden//NN|NEU|PLU|IND|NOM//nmod//69 av//PP//case//76 människosmuggling//NN|UTR|SIN|IND|NOM//nmod//74 .//MAD//punct//55
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Kammarrätten//NN|UTR|SIN|DEF|NOM//nsubj//1 konstaterade//VB|PRT|AKT//ROOT//1 vidare//AB|KOM//advmod//1 att//SN//mark//42 den//DT|UTR|SIN|DEF//det//5 omständigheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//42 att//SN//mark//13 ett//DT|NEU|SIN|IND//nsubj:pass//13 generellt//AB|POS//advmod//9 sett//PC|PRF|NEU|SIN|IND|NOM//advmod//13 svagare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 integritetsintresse//NN|NEU|SIN|IND|NOM//obj//9 måste//VB|PRS|AKT//aux//13 anses//VB|INF|SFO//acl//5 göra//VB|INF|AKT//xcomp//13 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//14 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//14 på//PP//case//19 en//DT|UTR|SIN|IND//det//19 flygplats//NN|UTR|SIN|IND|NOM//obl//14 än//KN//mark//27 på//PP//case//24 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 platser//NN|UTR|PLU|IND|NOM//obl//27 inte//AB//advmod//27 automatiskt//AB|POS//advmod//27 innebär//VB|PRS|AKT//acl:relcl//19 att//SN//mark//33 inte//AB//advmod//30 integritetsintresset//NN|NEU|SIN|DEF|NOM//nsubj//33 skulle//VB|PRT|AKT//aux//33 kunna//VB|INF|AKT//aux//33 överväga//VB|INF|AKT//ccomp//27 vad//HP|NEU|SIN|IND//nsubj//35 gäller//VB|PRS|AKT//ccomp//33 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 övervakningskameror//NN|UTR|PLU|IND|NOM//obj//35 .//MID//punct//5
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Övervakningsintresset//NN|NEU|SIN|DEF|NOM//nsubj:pass//42 måste//VB|PRS|AKT//aux//42 fortfarande//AB//advmod//42 ställas//VB|INF|SFO//ccomp//1 mot//PP//case//44 integritetsintresset//NN|NEU|SIN|DEF|NOM//obl//42 ,//MID//punct//42 även//AB//mark//50 om//SN//fixed//46 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 är//VB|PRS|AKT//cop//50 svagare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//42 vid//PP//case//53 en//DT|UTR|SIN|IND//det//53 flygplats//NN|UTR|SIN|IND|NOM//obl//50 ,//MID//punct//1 och//KN//cc//56 prövas//VB|PRS|SFO//conj//1 för//PP//case//59 varje//DT|UTR/NEU|SIN|IND//det//59 kamera//NN|UTR|SIN|IND|NOM//obl//56 för//PP//case//61 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//56 .//MAD//punct//1
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Kammarrätten//NN|UTR|SIN|DEF|NOM//nsubj//1 menade//VB|PRT|AKT//ROOT//1 att//SN//mark//4 integritetsintresset//NN|NEU|SIN|DEF|NOM//nsubj//4 gjorde//VB|PRT|AKT//ccomp//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//4 starkare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//4 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//4 på//PP//case//9 restaurangen//NN|UTR|SIN|DEF|NOM//obl//7 än//KN//advmod//13 på//PP//case//13 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 upptagningsområden//NN|NEU|PLU|IND|NOM//obl//4 som//HP|-|-|-//nsubj:pass//15 omfattades//VB|PRT|SFO//acl:relcl//13 av//PP//case//18 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 kameror//NN|UTR|PLU|IND|NOM//obl:agent//15 på//PP//case//20 Stockholm-Skavsta//PM|GEN//nmod//18 flygplats//NN|UTR|SIN|IND|NOM//xcomp//4 .//MAD//punct//1
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Kammarrätten//NN|UTR|SIN|DEF|NOM//nsubj//24 fann//VB|PRT|AKT//parataxis//1 vid//PP//case//28 en//DT|UTR|SIN|IND//det//28 samlad//PC|PRF|UTR|SIN|IND|NOM//amod//28 bedömning//NN|UTR|SIN|IND|NOM//obl//24 att//SN//mark//30 integritetsintresset//NN|NEU|SIN|DEF|NOM//acl//28 på//PP//case//32 restaurangen//NN|UTR|SIN|DEF|NOM//nmod//30 på//PP//case//34 Stockholm-Skavsta//PM|GEN//obl//30 flygplats//NN|UTR|SIN|IND|NOM//conj//30 övervägde//VB|PRT|AKT//advcl//24 intresset//NN|NEU|SIN|DEF|NOM//obj//36 av//PP//case//39 övervakning//NN|UTR|SIN|IND|NOM//nmod//37 av//PP//case//41 platsen//NN|UTR|SIN|DEF|NOM//nmod//39 .//MAD//punct//24
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Överklagandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//46 skulle//VB|PRT|AKT//aux//46 därför//AB//advmod//46 bifallas//VB|INF|SFO//conj//24 i//PP//case//49 den//DT|UTR|SIN|DEF//det//49 delen//NN|UTR|SIN|DEF|NOM//obl//46 .//MAD//punct//1
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;När//HA//case//3 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gällde//VB|PRT|AKT//fixed//0 områdena//NN|NEU|PLU|DEF|NOM//obl//6 utanför//PP//case//5 flygplatsbyggnaderna//NN|UTR|PLU|DEF|NOM//nmod//3 gjorde//VB|PRT|AKT//ROOT//6 kammarrätten//NN|UTR|SIN|DEF|NOM//nsubj//6 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 bedömning//NN|UTR|SIN|IND|NOM//obj//6 .//MAD//punct//9
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Beträffande//PP//amod//12 kamera//NN|UTR|SIN|IND|NOM//nmod//22 10//RG|NOM//nummod//12 och//KN//cc//15 kamera//NN|UTR|SIN|IND|NOM//conj//12 11//RG|NOM//nummod//15 till//PP//case//19 den//DT|UTR|SIN|DEF//det//19 del//NN|UTR|SIN|IND|NOM//nmod//12 den//DT|UTR|SIN|DEF//det//22 övervakade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//22 taxiuppställning//NN|UTR|SIN|IND|NOM//appos//9 och//KN//cc//24 korttidsuppställning//NN|UTR|SIN|IND|NOM//conj//22 för//PP//case//29 ankommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 och//KN//cc//28 avresande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//26 passagerare//NN|UTR|PLU|IND|NOM//nmod//24 samt//KN//cc//35 när//HA//case//34 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//31 gäller//VB|PRS|AKT//fixed//31 kamerorna//NN|UTR|PLU|DEF|NOM//nmod//35 13–16//RG|NOM//nummod//37 konstaterade//VB|PRT|AKT//amod//37 kammarrätten//NN|UTR|SIN|DEF|NOM//obj//6 att//SN//mark//40 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//40 fanns//VB|PRT|SFO//acl//37 ett//DT|NEU|SIN|IND//det//42 övervakningskrav//NN|NEU|SIN|IND|NOM//nsubj//40 av//PP//case//45 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//45 platser//NN|UTR|PLU|IND|NOM//nmod//42 som//HP|-|-|-//nsubj:pass//47 omfattades//VB|PRT|SFO//acl:relcl//45 av//PP//case//49 upptagningsområdet//NN|NEU|SIN|DEF|NOM//obl:agent//47 för//PP//case//51 kamerorna//NN|UTR|PLU|DEF|NOM//nmod//49 10–11//RG|NOM//obl//47 respektive//AB//cc//54 13–16//RG|NOM//conj//40 som//HP|-|-|-//nsubj//56 grundar//VB|PRS|AKT//acl:relcl//54 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//56 på//PP//case//60 EG-rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//60 lagstiftning//NN|UTR|SIN|IND|NOM//obl//56 .//MAD//punct//6
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Kammarrätten//NN|UTR|SIN|DEF|NOM//nsubj//63 menade//VB|PRT|AKT//parataxis//6 vidare//AB|KOM//advmod//63 att//SN//mark//79 de//DT|UTR/NEU|PLU|DEF//det//67 platser//NN|UTR|PLU|IND|NOM//nsubj//79 som//HP|-|-|-//nsubj:pass//69 avsågs//VB|PRT|SFO//acl:relcl//67 i//PP//case//72 detta//DT|NEU|SIN|DEF//det//72 sammanhang//NN|NEU|SIN|IND|NOM//obl//69 var//VB|PRT|AKT//cop//79 sådana//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//79 där//AB//advmod//79 människor//NN|UTR|PLU|IND|NOM//nsubj//79 i//PP//advmod//79 allmänhet//NN|UTR|SIN|IND|NOM//fixed//77 passerar//VB|PRS|AKT//ccomp//63 eller//KN//cc//81 uppehåller//VB|PRS|AKT//conj//79 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//81 endast//AB//advmod//81 en//DT|UTR|SIN|IND//det//86 kortare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//86 stund//NN|UTR|SIN|IND|NOM//obj//79 ,//MID//punct//86 varför//HA//advmod//89 integritetsintresset//NN|NEU|SIN|DEF|NOM//nsubj//95 inte//AB//advmod//89 heller//AB//advmod//95 av//PP//case//94 det//DT|NEU|SIN|DEF//det//94 skälet//NN|NEU|SIN|DEF|NOM//obl//95 gör//VB|PRS|AKT//conj//63 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//95 lika//AB//advmod//98 starkt//AB|POS//advmod//95 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//95 som//KN//case//105 på//PP//case//105 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 platser//NN|UTR|PLU|IND|NOM//obl//95 .//MID//punct//63
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;När//HA//mark//111 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//109 gällde//VB|PRT|AKT//fixed//107 övervakningsintresset//NN|NEU|SIN|DEF|NOM//nsubj//111 noterade//VB|PRT|AKT//advcl//63 kammarrätten//NN|UTR|SIN|DEF|NOM//obj//111 att//SN//mark//116 polismyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//116 hade//VB|PRT|AKT//aux//116 givit//VB|SUP|AKT//acl//112 uttryck//NN|NEU|SIN|IND|NOM//obj//116 för//PP//case//119 vikten//NN|UTR|SIN|DEF|NOM//nmod//117 av//PP//mark//127 att//SN//mark//127 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//125 det//DT|NEU|SIN|DEF//det//125 brottsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//125 skeendet//NN|NEU|SIN|DEF|NOM//nsubj//127 kunde//VB|PRT|AKT//aux//127 iakttas//VB|INF|SFO//acl//119 .//MAD//punct//63
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Kammarrätten//NN|UTR|SIN|DEF|NOM//nsubj//130 fann//VB|PRT|AKT//parataxis//63 efter//PP//case//134 en//DT|UTR|SIN|IND//det//134 sammanvägd//PC|PRF|UTR|SIN|IND|NOM//amod//134 bedömning//NN|UTR|SIN|IND|NOM//obl//130 att//SN//mark//139 behovet//NN|NEU|SIN|DEF|NOM//nsubj//139 av//PP//case//138 övervakning//NN|UTR|SIN|IND|NOM//nmod//136 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//134 de//DT|UTR/NEU|PLU|DEF//det//141 upptagningsområden//NN|NEU|PLU|IND|NOM//obj//139 som//HP|-|-|-//nsubj:pass//143 omfattas//VB|PRS|SFO//acl:relcl//141 av//PP//case//145 kamerorna//NN|UTR|PLU|DEF|NOM//obl:agent//143 10//RG|NOM//nummod//145 och//KN//cc//146 11//RG|NOM//obl//143 till//PP//case//151 den//DT|UTR|SIN|DEF//det//151 del//NN|UTR|SIN|IND|NOM//obl//143 den//DT|UTR|SIN|DEF//det//154 övervakade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//154 taxiuppställning//NN|UTR|SIN|IND|NOM//obj//143 och//KN//cc//156 korttidsuppställning//NN|UTR|SIN|IND|NOM//conj//154 för//PP//case//161 ankommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//161 och//KN//cc//160 avresande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//158 passagerare//NN|UTR|PLU|IND|NOM//nmod//156 respektive//AB//cc//163 kamerorna//NN|UTR|PLU|DEF|NOM//conj//161 13//RG|NOM//nummod//163 –//NN|AN//punct//166 16//RG|NOM//nmod//134 måste//VB|PRS|AKT//aux//168 anses//VB|INF|SFO//advcl//130 väga//VB|INF|AKT//xcomp//168 tyngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//169 än//KN//case//172 integritetsintresset//NN|NEU|SIN|DEF|NOM//xcomp//168 .//MID//punct//130
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Att//SN//mark//178 kamerorna//NN|UTR|PLU|DEF|NOM//nmod//176 13–15//RG|NOM//nsubj//178 skulle//VB|PRT|AKT//aux//178 ta//VB|INF|AKT//csubj//180 ansiktsbilder//NN|UTR|PLU|IND|NOM//obj//178 föranledde//VB|PRT|AKT//conj//130 ingen//DT|UTR|SIN|IND//det//183 annan//JJ|POS|UTR|SIN|IND|NOM//amod//183 bedömning//NN|UTR|SIN|IND|NOM//obj//180 .//MID//punct//130
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Inte//AB//advmod//186 heller//AB//advmod//130 att//SN//mark//190 bilderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//190 fick//VB|PRT|AKT//aux//190 spelas//VB|INF|SFO//ccomp//130 in//PL//compound:prt//190 och//KN//cc//193 bevaras//VB|INF|SFO//conj//190 påverkade//VB|PRT|AKT//xcomp//193 kammarrättens//NN|UTR|SIN|DEF|GEN//nmod:poss//196 bedömning//NN|UTR|SIN|IND|NOM//obj//194 i//PP//case//199 annan//JJ|POS|UTR|SIN|IND|NOM//amod//199 riktning//NN|UTR|SIN|IND|NOM//nmod//196 i//PP//case//202 denna//DT|UTR|SIN|DEF//det//202 del//NN|UTR|SIN|IND|NOM//nmod//199 .//MAD//punct//63
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;När//HA//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gällde//VB|PRT|AKT//fixed//0 kamera//NN|UTR|SIN|IND|NOM//nmod//4 11//RG|NOM//fixed//0 till//PP//case//7 den//DT|UTR|SIN|DEF//det//7 del//NN|UTR|SIN|IND|NOM//obl//13 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//9 avsåg//VB|PRT|AKT//acl:relcl//7 kameraövervakning//NN|UTR|SIN|IND|NOM//obj//9 av//PP//case//12 rökruta//NN|UTR|SIN|IND|NOM//nmod//10 fann//VB|PRT|AKT//advcl//47 kammarrätten//NN|UTR|SIN|DEF|NOM//nsubj//13 att//SN//mark//20 en//DT|UTR|SIN|IND//det//17 rökruta//NN|UTR|SIN|IND|NOM//nsubj//20 är//VB|PRS|AKT//cop//20 en//DT|UTR|SIN|IND//det//20 plats//NN|UTR|SIN|IND|NOM//obj//13 som//HP|-|-|-//nsubj:pass//23 måste//VB|PRS|AKT//aux//23 anses//VB|INF|SFO//acl:relcl//20 jämförbar//JJ|POS|UTR|SIN|IND|NOM//xcomp//23 med//PP//case//27 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 platser//NN|UTR|PLU|IND|NOM//obl//24 dit//HA//advmod//30 människor//NN|UTR|PLU|IND|NOM//nsubj//30 söker//VB|PRS|AKT//acl:relcl//20 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//30 för//PP//case//34 en//DT|UTR|SIN|IND//det//34 typ//NN|UTR|SIN|IND|NOM//obl//30 av//PP//case//36 rekreation//NN|UTR|SIN|IND|NOM//nmod//34 .//MAD//punct//13
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;Trots//PP//mark//44 att//SN//mark//42 integritetsintresset//NN|NEU|SIN|DEF|NOM//nsubj//42 generellt//AB|POS//advmod//42 sett//PC|PRF|NEU|SIN|IND|NOM//fixed//38 såsom//HA//mark//44 påpekats//VB|SUP|SFO//advcl//47 tidigare//AB|KOM//advmod//44 måste//VB|PRS|AKT//aux//47 anses//VB|INF|SFO//ROOT//47 svagare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//47 på//PP//case//51 en//DT|UTR|SIN|IND//det//51 flygplats//NN|UTR|SIN|IND|NOM//obl//47 än//KN//mark//57 på//PP//case//56 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 platser//NN|UTR|PLU|IND|NOM//obl//57 fann//VB|PRT|AKT//acl:relcl//51 kammarrätten//NN|UTR|SIN|DEF|NOM//obj//57 att//SN//mark//63 integritetsintresset//NN|NEU|SIN|DEF|NOM//nsubj:pass//63 ändå//AB//advmod//63 måste//VB|PRS|AKT//aux//63 anses//VB|INF|SFO//ccomp//57 göra//VB|INF|AKT//xcomp//63 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//64 starkt//AB|POS//advmod//64 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//64 på//PP//case//71 en//DT|UTR|SIN|IND//det//71 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//71 plats//NN|UTR|SIN|IND|NOM//obl//64 som//KN//case//74 en//DT|UTR|SIN|IND//det//74 rökruta//NN|UTR|SIN|IND|NOM//nmod//71 .//MAD//punct//47
Bilaga 3 / Polismyndigheten har beviljats tillstånd till allmän kameraövervakning med bildinspelning av områden i och utanför terminalbyggnaden samt områden för buss- och taxiuppställning och korttidsparkering på Stockholm Skavsta flygplats. Kameraövervakning av restaurang, bar, gränspolisens reception och rökruta har inte medgetts.;När//HA//mark//87 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//76 ,//MID//fixed//76 som//HP|-|-|-//nsubj//87 i//PP//case//83 det//DT|NEU|SIN|DEF//det//83 här//AB//fixed//81 fallet//NN|NEU|SIN|DEF|NOM//obl//87 ,//MID//punct//87 dessutom//AB//advmod//87 var//VB|PRT|AKT//cop//87 fråga//NN|UTR|SIN|IND|NOM//advcl//98 om//PP//case//89 kameraövervakning//NN|UTR|SIN|IND|NOM//obl//87 med//PP//case//91 rätt//NN|UTR|SIN|IND|NOM//nmod//89 att//IE//mark//93 spela//VB|INF|AKT//acl//91 in//PL//compound:prt//93 och//KN//cc//96 bevara//VB|INF|AKT//conj//93 bilder//NN|UTR|PLU|IND|NOM//obj//96 ökar//VB|PRS|AKT//advcl//47 också//AB//advmod//98 risken//NN|UTR|SIN|DEF|NOM//obj//98 för//PP//case//102 intrång//NN|NEU|SIN|IND|NOM//nmod//100 i//PP//case//106 den//DT|UTR|SIN|DEF//det//106 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//106 integritet//NN|UTR|SIN|IND|NOM//nmod//102 .//MAD//punct//47
